"","B.Code","A.Level.Name","D.Unit.Amount","Total_Amount"
"655","EM1082","Treatment T3","g",616.94
"656","EM1082","Treatment T4","g",646.6
"657","EM1083","Treatment T1","g",1730
"658","EM1083","Treatment T2","g",11470
"659","EM1083","Treatment T3","g",9530
"660","EM1084","Diet A","g",11400
"661","EM1084","Diet B","g",11540
"662","EM1084","Diet C","g",11520
"663","EM1084","Diet D","g",11471
"664","EM1085","Control","g",1139
"665","EM1085","Mconc","g",1143
"666","EM1085","Mhay","g",1085
"667","EM1087","Eragrostis teff hay","g",1716
"668","EM1087","Lucerne Hay","g",1604
"669","EM1087","Maize S","g",1694
"670","EM1087","Soybean Hulls","g",1436
"671","EM1089","Ration R1","g",566.2
"672","EM1089","Ration R2","g",570.39
"673","EM1089","Ration R3","g",603.77
"674","EM1090","Treatment T1","g",702.33
"675","EM1090","Treatment T2","g",708.53
"676","EM1090","Treatment T3","g",716.32
"677","EM1090","Treatment T4","g",722.49
"678","EM1090","Treatment T5","g",730.38
"679","EM1091","Treatment T1","g",1211
"680","EM1091","Treatment T2","g",1336
"681","EM1091","Treatment T3","g",1360
"682","EM1091","Treatment T4","g",1375
"683","EM1092","MCFJM","g",40.58
"684","EM1092","PWFJM","g",37.7
"685","EM1092","RDFFJM","g",40.88
"686","EM1092","RJFM","g",38.69
"687","EM1092","Treatment C","g",49.82
"688","EM1096","RCNS A","g",456.37
"689","EM1096","RCNS B","g",402.16
"690","EM1096","RCNS C","g",294.57
"691","EM1096","RCNS D","g",207.69
"692","EM1097","Treatment T1","g",196.95
"693","EM1097","Treatment T2","g",190.67
"694","EM1097","Treatment T3","g",168.64
"695","EM1097","Treatment T4","g",134.71
"696","EM1098","Treatment T1","g",2871.66666666667
"697","EM1098","Treatment T2","g",2646.66666666667
"698","EM1098","Treatment T3","g",2713.33333333333
"699","EM1099","Treatment T1","g",436.19
"700","EM1099","Treatment T2","g",507.72
"701","EM1099","Treatment T3","g",599.23
"702","EM1099","Treatment T4","g",625.36
"703","EM1100","Control PKC","g",544.14
"704","EM1100","PFBSM","g",570.43
"705","EM1100","WFBSM","g",626.58
"706","EM1101","DSBP 1","g",20430
"707","EM1101","DSBP 2","g",20390
"708","EM1101","YCG","g",20470
"709","EM1102","Treatment Control","g",2102.84
"710","EM1102","Treatment T1","g",2011.2
"711","EM1102","Treatment T2","g",2175.2
"712","EM1103","Ration R1","g",1090.02
"713","EM1103","Ration R2","g",996.64
"714","EM1103","Ration R3","g",942.42
"715","EM1104","CR50","g",1177
"716","EM1104","Control","g",1140
"717","EM1104","SB50","g",1176
"718","EM1105","1 C","g",983.43
"719","EM1105","1.5C","g",996.82
"720","EM1105","2.5C","g",1322.26
"721","EM1105","2C","g",1045.04
"722","EM1108","Treatment T1","g",1012.86
"723","EM1108","Treatment T2","g",1014.15
"724","EM1108","Treatment T3","g",1015.44
"725","EO0032","100% concentrate","g",274.93354109489
"726","EO0032","25%concentrate+75% leaf meal","g",373.451876651012
"727","EO0032","50%concentrate+50% leaf meal","g",351.044764051951
"728","EO0032","75% concentrate+25% leaf meal","g",298.330867658993
"729","EO0041","PL22","g",9950
"730","EO0041","PL35","g",9280
"731","EO0041","PL45","g",8690
"732","EO0041","PLO","g",9720
"733","EO0046","0% CFL","g",307.53
"734","EO0046","10% CFL","g",367.93
"735","EO0046","20% CFL","g",455.74
"736","EO0046","30% CFL","g",385.63
"737","EO0047","PP0-0%","g",116
"738","EO0047","PP10-10%","g",115
"739","EO0047","PP20-20%","g",123
"740","EO0047","PP30-30%","g",12
"741","EO0074","Hay","g",501
"742","EO0074","Hay+Concentate+Tata","g",913
"743","EO0074","Hay+Concentrate","g",911
"744","EO0074","Hay+Tata","g",864
"745","EO0078","0% PJP","g",574.34
"746","EO0078","10%PJP","g",604.57
"747","EO0078","20%PJP","g",580.02
"748","EO0078","30%PJP","g",607.55
"749","EO0078","40%PJP","g",677.4
"750","EO0086","0JKM1","g",139.2
"751","EO0086","0JKM2","g",18.7
"752","EO0086","4JKM1","g",55.2
"753","EO0086","8JKM1","g",23.4
"754","EO0086","8JKM2","g",3.1
"755","HK0005","FSS Con","g",38.3
"756","HK0005","FSS1","g",38.3
"757","HK0005","FSS2","g",38.1
"758","HK0005","FSS3","g",37.9
"759","HK0006","D1 No F.polita","g",171.110808578462
"760","HK0006","D2 30 F.polita","g",171.561425295421
"761","HK0006","D3  60 F.polita","g",185.117666802805
"762","HK0006","D4 90 F.polita","g",178.936237694997
"763","HK0007","Con","g",101.19
"764","HK0007","HWM1","g",99.21
"765","HK0007","HWM2","g",95.24
"766","HK0007","HWM3","g",107.54
"767","HK0008","0% Leucaena Goat","g",174.875631096809
"768","HK0008","0% Leucaena Sheep","g",559.266425571861
"769","HK0008","20% Leucaena Sheep","g",421.626081959053
"770","HK0008","40% Leucaena Goat","g",147.362561921892
"771","HK0008","40% Leucaena Sheep","g",523.494692027487
"772","HK0008","60% Leucaena Goat","g",148.125310320042
"773","HK0008","60% Leucaena Sheep","g",473.673598225596
"774","HK0008","80% Leucaena Goat","g",109.440097993308
"775","HK0011","CW","g",541.71
"776","HK0011","CW:DSBG","g",572.72
"777","HK0011","DSBG","g",557.63
"778","HK0014","D1 No Macuna Bundle 1","g",48.92
"779","HK0014","D2 5% Treated Macuna Bundle 1","g",65.73
"780","HK0014","D2 5% Treated Macuna Bundle 2","g",65.73
"781","HK0014","D3 5% Raw Macuna Bundle 1","g",78.97
"782","HK0014","D3 5% Raw Macuna Bundle 2","g",78.97
"783","HK0014","D4 10% Treated Macuna Bundle 1","g",42.92
"784","HK0014","D5 15% Treated Macuna Bundle 1","g",36.41
"785","HK0017","0% Animal  Protein Mixture","g",0.160357142857143
"786","HK0017","100% Animal Protein Mixture","g",0.132678571428571
"787","HK0017","25% Animal Protein Mixture","g",0.1525
"788","HK0017","50% Animal Protein Mixture","g",0.166428571428571
"789","HK0017","75% Animal Protein Mixture","g",0.152857142857143
"790","HK0028","MSP Con","g",1059
"791","HK0028","MSP1","g",1062.9
"792","HK0028","MSP2","g",920.9
"793","HK0029","Diet A (No Cassava Peals)","g",888.3
"794","HK0029","Diet B 50","g",877.5
"795","HK0029","Diet C 100","g",848.4
"796","HK0037","Diet 1 Bundle 1","g",21.8
"797","HK0037","Diet 2 Bundle 1","g",14.5
"798","HK0037","Diet 3 Bundle 1","g",11.87
"799","HK0037","Diet 4 Bundle 1","g",10.58
"800","HK0037","Diet 4 Bundle 2","g",10.58
"801","HK0037","Diet 5 Bundle 1","g",21.02
"802","HK0037","Diet 5 Bundle 2","g",21.02
"803","HK0044.1","Diet with 0% UCSM 1","g",1770
"804","HK0044.1","Diet with 10% UCSM 1","g",1890
"805","HK0044.1","Diet with 20% UCSM 1","g",1880
"806","HK0044.1","Diet with 30% UCSM 1","g",1830
"807","HK0044.2","Diet with 0% UCSM 2","g",2220
"808","HK0044.2","Diet with 20% UCSM 2","g",2180
"809","HK0044.2","Diet with 30% UCSM 2","g",2200
"810","HK0044.2","Diet with 41.1% UCSM 2","g",2270
"811","HK0045","Con","g",1.42678571428571
"812","HK0045","OB2","g",1.41934523809524
"813","HK0045","OB3","g",1.46309523809524
"814","HK0045","OB4","g",1.50583333333333
"815","HK0045","OB5","g",1.37440476190476
"816","HK0045","WL6","g",1.35684523809524
"817","HK0045","WL7","g",1.32339285714286
"818","HK0045","WL8","g",1.38422619047619
"819","HK0045","WL9","g",1.30654761904762
"820","HK0066.1","0 MSK","g",133.8
"821","HK0066.1","100 MSK","g",129.5
"822","HK0066.1","150 MSK","g",128.9
"823","HK0066.1","200 MSK","g",127.7
"824","HK0066.1","250 MSK","g",125.6
"825","HK0066.1","50 MSK","g",133.2
"826","HK0066.2","0 MSK","g",66.2
"827","HK0066.2","100 MSK","g",68.8
"828","HK0066.2","150 MSK","g",65.4
"829","HK0066.2","200 MSK","g",65.1
"830","HK0066.2","50 MSK","g",67.8
"831","HK0067","0% CBC","g",65.97
"832","HK0067","10% CBC","g",61.75
"833","HK0067","20% CBC","g",57.79
"834","HK0067","5% CBC","g",62.8
"835","HK0082","CHM1","g",818.9
"836","HK0082","CHM2","g",795
"837","HK0082","CHM3","g",958.6
"838","HK0082","CHM4","g",952.3
"839","HK0082","Diet Con","g",790.2
"840","HK0102.2","Diet Con","g",71.5
"841","HK0102.2","PKM1","g",71.8
"842","HK0102.2","PKM2","g",72.2
"843","HK0102.2","PKM3","g",72.8
"844","HK0102.2","PKM4","g",72.8
"845","HK0102.2","PKM5","g",73
"846","HK0107","0% Palm Oil","g",896
"847","HK0107","12% Palm Oil","g",733
"848","HK0107","16% Palm Oil","g",771
"849","HK0107","4% Palm Oil","g",911
"850","HK0107","8% Palm Oil","g",863
"851","HK0108","0% Leucaena Diet","g",137.89
"852","HK0108","15% Leucaena Diet","g",179.89
"853","HK0108","30% Leucaena Diet","g",137.61
"854","HK0108","45% Leucaena Diet","g",235.14
"855","HK0118","TM 1","g",0.058452380952381
"856","HK0118","TM 2","g",0.0558333333333333
"857","HK0118","TM 3","g",0.0579761904761905
"858","HK0118","TM 5","g",0.0638095238095238
"859","HK0129","BDG1","g",4040
"860","HK0129","BDG2","g",3470
"861","HK0129","BDG3","g",2980
"862","HK0129","Diet Con","g",4770
"863","HK0138","Untreated Straw + Haulms Bundle 1","g",4100
"864","HK0138","Untreated Straw + Haulms Bundle 3","g",4100
"865","HK0138","Untreated Straw Bundle 1","g",3400
"866","HK0138","Urea Straw + Haulms Bundle 1","g",4600
"867","HK0138","Urea Straw + Haulms Bundle 2","g",4600
"868","HK0138","Urea Straw + Haulms Bundle 3","g",4600
"869","HK0138","Urea Straw Bundle 1","g",4700
"870","HK0138","Urea Straw Bundle 2","g",4700
"871","HK0143","Concentrate Grass Diet","g",400.2
"872","HK0143","Cow Pea Husk Diet","g",485.6
"873","HK0154","0% Leucaena","g",417.063860467851
"874","HK0154","10% Leucaena","g",450.560328001489
"875","HK0154","20% Leucaena","g",459.098643255162
"876","HK0154","30% Leucaena","g",471.577719395145
"877","HK0154","40% Leucaena","g",495.879078194059
"878","HK0158","CTB+C","g",114.1
"879","HK0158","CTB+P","g",112
"880","HK0158","CTB+W","g",110.2
"881","HK0158","Diet Con","g",112.4
"882","HK0171","Ration A1","g",240
"883","HK0171","Ration A2","g",470
"884","HK0171","Ration B1","g",210
"885","HK0171","Ration B2","g",300
"886","HK0171","Ration C1","g",230
"887","HK0171","Ration C2","g",420
"888","HK0171","Ration D1","g",150
"889","HK0182","Con","g",482
"890","HK0182","DCL1","g",526
"891","HK0182","DCL2","g",527
"892","HK0182","DCL3","g",528
"893","HK0228","Chicken viscera and groundnut oil cake","g",0.47
"894","HK0228","Chicken viscera and soybean oil cake","g",0.42
"895","HK0228","Commercial diet 1","g",0.36
"896","HK0284","Con","g",1330
"897","HK0284","RSA1","g",1350
"898","HK0284","RSA2","g",1520
"899","HK0284","RSA3","g",1630
"900","HK0288","ML1","g",536
"901","HK0288","ML2","g",691
"902","HK0288","Maize Only","g",400
"903","HK0288","SL1","g",462
"904","HK0288","SL2","g",607
"905","HK0288","Sorghum Only","g",361
"906","HK0319","L. jav 25 Diet","g",20.4035714285714
"907","HK0319","Negative Control Diet","g",21.9357142857143
"908","HK0324","Acacia 1 LM","g",3080
"909","HK0324","Acacia 2 LM","g",2840
"910","HK0324","Acacia 3 LM","g",3120
"911","HK0324","Acacia 4 LM","g",2150
"912","HK0324","Acacia 5 LM","g",2030
"913","HK0324","Con","g",2730
"914","HK0326","160g/kg potato hash silage","g",1540
"915","HK0326","240 g/kg potato hash silage","g",1550
"916","HK0326","320 g/kg potato hash silage","g",1410
"917","HK0326","400 g/kg potato hash silage","g",1390
"918","HK0326","80 g/kg potato hash silage","g",1470
"919","HK0327.1","LH WH1 B1","g",20200
"920","HK0327.1","LH WH3  B1","g",18800
"921","HK0327.1","LH WH4  B1","g",18700
"922","HK0327.1","LH WH5  B1","g",17900
"923","HK0327.2","OH WH1 B2","g",22600
"924","HK0327.2","OH WH2 B2","g",21900
"925","HK0327.2","OH WH3 B2","g",21900
"926","HK0327.2","OH WH4 B2","g",22300
"927","HK0327.2","OH WH5 B2","g",21100
"928","HK0327.3","LH:OH WH1 B3","g",20700
"929","HK0327.3","LH:OH WH2 B3","g",20400
"930","HK0327.3","LH:OH WH3 B3","g",21100
"931","HK0327.3","LH:OH WH4 B3","g",20900
"932","HK0327.3","LH:OH WH5 B3","g",19800
"933","HK0328","Acacia 1 LM","g",3080
"934","HK0328","Acacia 2 LM","g",2780
"935","HK0328","Acacia 3 LM","g",3020
"936","HK0328","Acacia 4 LM","g",2350
"937","HK0328","Acacia 5 LM","g",2030
"938","HK0329","DC0","g",1600
"939","HK0329","DC100","g",1552
"940","HK0329","DC150","g",1470
"941","HK0329","DC200","g",1420
"942","HK0330","0 g/kg A. tortilis","g",1450
"943","HK0330","120 g/kg A. tortilis","g",1440
"944","HK0330","150 g/kg A. tortilis","g",1277.5
"945","HK0330","30 g/kg A. tortilis","g",1607.5
"946","HK0330","60 g/kg A. tortilis","g",2020
"947","HK0330","90 g/kg A. tortilis","g",1870
"948","HK0331","Diet Con","g",0.7
"949","HK0331","KLM 1","g",0.63
"950","HK0331","KLM 2","g",0.58
"951","HK0331","KLM 3","g",0.55
"952","HK0331","KLM 4","g",0.52
"953","HK0331","MLM 1","g",0.7
"954","HK0331","MLM 2","g",0.55
"955","HK0331","MLM 3","g",0.52
"956","HK0331","MLM 4","g",0.45
"957","HK0333","Con","g",88.8285714285714
"958","HK0333","MOLM 1","g",90.2857142857143
"959","HK0333","MOLM 2","g",91.9714285714286
"960","HK0333","MOLM 3","g",89.9142857142857
"961","HK0350","Con CSM","g",149
"962","HK0350","Velvet BM 1","g",175
"963","HK0350","Velvet BM 2","g",170
"964","HK0350","Velvet BM 3","g",168
"965","JO1000","MSC0%","g",6820
"966","JO1000","MSC100%","g",6700
"967","JO1000","MSC25%","g",6900
"968","JO1000","MSC50%","g",7020
"969","JO1001","LEU","g",563.39
"970","JO1001","LS","g",607.56
"971","JO1001","SAM","g",569.12
"972","JO1001","UTS","g",609.67
"973","JO1002","M0","g",12200
"974","JO1002","M30","g",12900
"975","JO1002","M60","g",12600
"976","JO1003","CG AS","g",618
"977","JO1003","CG ASG","g",598
"978","JO1003","CG AT","g",638
"979","JO1003","CG MF","g",587.4
"980","JO1003","CG VA","g",556
"981","JO1003","CG hay","g",527
"982","JO1004","10% cactus","g",6500
"983","JO1004","20% cactus","g",6000
"984","JO1004","Control Diet","g",7300
"985","JO1004","commercial diet","g",7500
"986","JO1005","AA","g",1120.18
"987","JO1005","AC","g",910.15
"988","JO1005","AT","g",950.05
"989","JO1005","BV","g",980.2
"990","JO1005","GA","g",1090.4
"991","JO1005","PM","g",890.3
"992","JO1007","AA S","g",306.3
"993","JO1007","CP S","g",361.9
"994","JO1007","FE S","g",388.7
"995","JO1007","SS S","g",321.2
"996","JO1008","PR 0","g",551.5
"997","JO1008","PR 15","g",539.97
"998","JO1008","PR 22.5","g",488.43
"999","JO1008","PR 30","g",473.38
"1000","JO1008","PR 7.5","g",553.19
"1001","JO1009","MS","g",388.9
"1002","JO1009","MT","g",479.1
"1003","JO1009","UMT","g",501.5
"1004","JO1009","UT","g",445.1
"1005","JO1010","Control","g",347.2
"1006","JO1010","LPBB","g",625.1
"1007","JO1010","SCBB","g",503.3
"1008","JO1010","UBB","g",565.2
"1009","JO1013","PDS0","g",285.7
"1010","JO1013","PDS25","g",279
"1011","JO1013","PDS50","g",267.7
"1012","JO1013","PDS75","g",243
"1013","JO1015","Feed 1","g",878.3
"1014","JO1015","Feed 2","g",937.4
"1015","JO1015","Feed 3","g",949.1
"1016","JO1015","Feed 4","g",978.8
"1017","JO1017","R1","g",676.13
"1018","JO1017","R2","g",673.13
"1019","JO1017","R3","g",670.88
"1020","JO1017","R4","g",666.38
"1021","JO1019","Feed 1","g",1780.95238095238
"1022","JO1019","Feed 2","g",2195.2380952381
"1023","JO1019","Feed 3","g",2557.61904761905
"1024","JO1019","Feed 4","g",2565.71428571429
"1025","JO1020","Ration 1","g",408
"1026","JO1020","Ration 2","g",401
"1027","JO1020","Ration 3","g",381
"1028","JO1020","Ration 4","g",384
"1029","JO1022","Feed 1","g",813.4
"1030","JO1022","Feed 2","g",777.8
"1031","JO1022","Feed 3","g",760.1
"1032","JO1022","Feed 4","g",751.3
"1033","JO1022","Feed 5","g",740
"1034","JO1023","Cowpea 100g Lablab 225g NF","g",771.4
"1035","JO1023","Cowpea 267g Lablab 100g NF","g",661.2
"1036","JO1023","Cowpea 400g NF","g",735
"1037","JO1023","Lablab 300g NF","g",789
"1038","JO1024","T1 300CPH","g",687.11
"1039","JO1024","T2 225CPH 75WB","g",669.41
"1040","JO1024","T3 150CPH 150WB","g",719.41
"1041","JO1024","T4 75CPH 225WB","g",630.99
"1042","JO1024","T5 300WB","g",673.47
"1043","JO1025","SPV 0","g",6800
"1044","JO1025","SPV 100","g",8500
"1045","JO1025","SPV 200","g",10200
"1046","JO1025","SPV 300","g",11900
"1047","JO1026","T1 PH100%","g",453
"1048","JO1026","T2 PH100% 300CM","g",575
"1049","JO1026","T3 PH100% 1HB","g",531
"1050","JO1026","T4 PH100% 948HO","g",553
"1051","JO1026","T5 PH100% 250HB 237HO 150CM","g",566
"1052","JO1027","100C","g",742
"1053","JO1027","100OV","g",691
"1054","JO1027","33C 67OV","g",731
"1055","JO1027","67C 33OV","g",737
"1056","JO1028","T1 Feed","g",1057.68
"1057","JO1028","T2 Feed","g",1077.68
"1058","JO1028","T3 Feed","g",1223.88
"1059","JO1030","Diet A","g",900
"1060","JO1030","Diet B","g",960
"1061","JO1030","Diet C","g",1000
"1062","JO1031","GF","g",605.6
"1063","JO1031","LC 10%","g",516.5
"1064","JO1031","LC 15%","g",405.6
"1065","JO1031","LC 20%","g",382.5
"1066","JO1031","LC 25%","g",344.8
"1067","JO1031","LC 5%","g",617
"1068","JO1032","Diet WS40","g",7380
"1069","JO1032","Diet WS60","g",7030
"1070","JO1032","Diet WS80","g",6910
"1071","JO1034","Control Feed","g",99.82
"1072","JO1034","PBb 15 Feed","g",570.43
"1073","JO1034","WBb 15 Feed","g",626.58
"1074","JO1036","Feed 1","g",61000
"1075","JO1036","Feed 2","g",54000
"1076","JO1036","Feed 3","g",55000
"1077","JO1036","Feed 4","g",51000
"1078","JO1036","Feed 5","g",49000
"1079","JO1037","0gFSF/KG Feed","g",480
"1080","JO1037","20gFSF/KG Feed","g",495
"1081","JO1037","40gFSF/KG Feed","g",630
"1082","JO1037","60gFSF/KG Feed","g",588
"1083","JO1038","Feed 1","g",705
"1084","JO1038","Feed 2","g",948
"1085","JO1038","Feed 3","g",935
"1086","JO1038","Feed 4","g",985
"1087","JO1039.1","PRQ Feed","g",1100
"1088","JO1039.2","IQR Feed","g",920
"1089","JO1039.2","PRQ Feed","g",630
"1090","JO1039.2","SIRQ Feed","g",890
"1091","JO1039.3","100%LH Feed","g",1590
"1092","JO1039.3","100%PRQ Feed","g",1090
"1093","JO1039.3","25%PRQ 75%LH Feed","g",1370
"1094","JO1039.3","50%PRQ 50%LH Feed","g",1410
"1095","JO1039.3","75%PRQ 25%LH Feed","g",1250
"1096","JO1039.5a","TTH 16%FM CFM","g",910
"1097","JO1039.5a","TTH 20%FM CFM","g",920
"1098","JO1039.5a","TTH 24%FM CFM","g",920
"1099","JO1039.5a","TTH 28%FM CFM","g",890
"1100","JO1039.5b","TTH 16%FM SFM","g",900
"1101","JO1039.5b","TTH 20%FM SFM","g",920
"1102","JO1039.5b","TTH 24%FM SFM","g",940
"1103","JO1039.5b","TTH 28%FM SFM","g",900
"1104","JO1040","UMS WB NSC Feed","g",538.3
"1105","JO1040","UMTMS Feed","g",481.4
"1106","JO1040","UMTMSWB NSC Feed","g",770.9
"1107","JO1040","UTMS WB NSC Feed","g",700.7
"1108","JO1041","Feed 1","g",716
"1109","JO1041","Feed 2","g",830
"1110","JO1041","Feed 3","g",867
"1111","JO1041","Feed 4","g",870
"1112","JO1041","Feed 5","g",871
"1113","JO1042","154MBH 156CM T3","g",856.9
"1114","JO1042","226CM T1","g",776.89
"1115","JO1042","231MBH 120CM T4","g",896.28
"1116","JO1042","308MBH 87CM T5","g",916.56
"1117","JO1042","77MBH 192CM T2","g",825.47
"1118","JO1044","Feed 1","g",285.1
"1119","JO1044","Feed 2","g",282.6
"1120","JO1044","Feed 3","g",278.08
"1121","JO1044","Feed 4","g",249.98
"1122","JO1045","CCH Feed","g",6400
"1123","JO1045","TRH Feed","g",6800
"1124","JO1045","TRS Feed","g",7100
"1125","JO1045","URH Feed","g",7400
"1126","JO1045","URS Feed","g",7100
"1127","JO1046","Treated Barley Straw","g",9930
"1128","JO1046","Untreated Barley Straw","g",6200
"1129","JO1047","EMWS T4","g",3520
"1130","JO1047","ULTWS T3","g",3700
"1131","JO1047","UMTWS T2","g",3120
"1132","JO1047","UWS T1","g",3020
"1133","JO1048","F1 Control","g",377.87
"1134","JO1048","F2 25","g",372.76
"1135","JO1048","F3 50","g",391.2
"1136","JO1048","F4 75","g",346.98
"1137","JO1048","F5 100","g",318.63
"1138","JO1049","P100M0 T1","g",596.13
"1139","JO1049","P25M75 T4","g",602.3
"1140","JO1049","P50M50 T3","g",620.5
"1141","JO1049","P75M25 T2","g",604.1
"1142","JO1050","CSC33 WB66 Salt1","g",3920
"1143","JO1050","NSC33 WB66 Salt1","g",3430
"1144","JO1050","Sole WB","g",2670
"1145","JO1050","WB UMFB","g",3160
"1146","JO1051","Feed A","g",496.666666666667
"1147","JO1051","Feed B","g",458.452380952381
"1148","JO1051","Feed C","g",493.214285714286
"1149","JO1051","Feed D","g",503.095238095238
"1150","JO1052","Faba Bean","g",1401.26
"1151","JO1052","Field Pea","g",1457.06
"1152","JO1052","Soybean Meal","g",1459.06
"1153","JO1053","T1 TF WB PP25 NSC75","g",8021
"1154","JO1053","T2 TF WB PP50 NSC50","g",8091
"1155","JO1053","T3 TF WB PP75 NSC25","g",7290
"1156","JO1053","T4 TF WB PP100","g",8081
"1157","JO1053","T5 TF WB NSC100","g",7800
"1158","JO1054","T1 CFM60 BH15 DRS25","g",806.4
"1159","JO1054","T2 CFM60 BH15 CSL25","g",684.6
"1160","JO1054","T3 CFM60 BH15 UR25","g",604.8
"1161","JO1055","Feed 1 BSC10","g",1530
"1162","JO1055","Feed 2 BSC15","g",1650
"1163","JO1055","Feed 3 MOC10","g",1650
"1164","JO1055","Feed 4 MOC15","g",1470
"1165","JO1056","G1 CFM50 BS25","g",857
"1166","JO1056","G2 CFM50 PMS25","g",952
"1167","JO1056","G3 CFM50 PMS50","g",881
"1168","JO1057","T2 CF","g",17041.0032
"1169","JO1057","T3 LF","g",20880
"1170","JO1057","T4 LF CF","g",18126
"1171","JO1058","Diet 1","g",210
"1172","JO1058","Diet 2","g",210
"1173","JO1058","Diet 3","g",240
"1174","JO1058","Diet 4","g",250
"1175","JO1058","Diet 5","g",260
"1176","JO1059","SCM 0","g",716.666666666667
"1177","JO1059","SCM 10","g",738.095238095238
"1178","JO1059","SCM 15","g",755.952380952381
"1179","JO1059","SCM 20","g",723.214285714286
"1180","JO1060","Diet 1","g",421
"1181","JO1060","Diet 2","g",396
"1182","JO1060","Diet 3","g",403
"1183","JO1060","Diet 4","g",409
"1184","JO1060","Diet 5","g",352
"1185","JO1061","CA Diet","g",734
"1186","JO1061","Control","g",830
"1187","JO1061","OG Diet","g",750
"1188","JO1061","OG VA Diet","g",856.4
"1189","JO1061","VA CA Diet","g",687
"1190","JO1062","Intervention Diet","g",12710
"1191","JO1062","Traditional Diet","g",12110
"1192","JO1063","Grass Legume SC 0","g",320
"1193","JO1063","Grass Legume SC 1.5","g",430
"1194","JO1063","Grass SC 0","g",280
"1195","JO1063","Grass SC 1.5","g",300
"1196","JO1063","Legume SC 0","g",420
"1197","JO1063","Legume SC 1.5","g",490
"1198","JO1064","CFM BH","g",1314.1
"1199","JO1064","CFM SBHtv BH","g",1306.68
"1200","JO1064","CFM SBP BH","g",1193.89
"1201","JO1064","CFM SBPcc BH","g",1290.3
"1202","JO1064","CFM SBPsc BH","g",1333.61
"1203","JO1065","Intervention diet","g",8240
"1204","JO1065","Untreated Diet","g",6160
"1205","JO1067","Diet 1","g",760
"1206","JO1067","Diet 2","g",750
"1207","JO1067","Diet 3","g",770
"1208","JO1067","Diet 4","g",750
"1209","JO1067","Diet 5","g",800
"1210","JO1068","Control","g",44.65
"1211","JO1068","Diet 2","g",41.5
"1212","JO1068","Diet 3","g",38.15
"1213","JO1068","Diet 4","g",36.2
"1214","JO1069","0 Inclusion","g",91.42
"1215","JO1069","5 inclusion","g",88.71
"1216","JO1070","MOLM 0","g",13.2
"1217","JO1070","MOLM 70","g",13.6
"1218","JO1071","Treatment 1","g",18.08
"1219","JO1071","Treatment 2","g",17.95
"1220","JO1071","Treatment 3","g",18.42
"1221","JO1071","Treatment 4","g",18.69
"1222","JO1073","G0","g",168.4
"1223","JO1073","G25","g",173.8
"1224","JO1073","G50","g",169.8
"1225","JO1073","G75","g",183.2
"1226","JO1074","URS AL Lambs","g",441
"1227","JO1074","URS FE Lambs","g",452
"1228","JO1074","URS MO Lambs","g",487
"1229","JO1074","URS SM Lambs","g",429
"1230","JO1075","100g Diet 1","g",31.19
"1231","JO1075","200g Diet 2","g",121.9
"1232","JO1075","25g Diet 1","g",32.46
"1233","JO1075","25g Diet 2","g",122.69
"1234","JO1075","30g Diet 1","g",32.8
"1235","JO1075","30g Diet 2","g",122.16
"1236","JO1075","75g Diet 1","g",32.86
"1237","JO1075","75g Diet 2","g",123.38
"1238","JO1075","Control 1","g",34.59
"1239","JO1075","Control 2","g",124.57
"1240","JO1076","MSC MSM 1.25OMSS s","g",1033.07
"1241","JO1076","MSC MSM 2.5OMSS s","g",757.34
"1242","JO1076","MSC MSM 5OMSS s","g",896.81
"1243","JO1076","MSC MSM s","g",904.57
"1244","JO1076","SBM s","g",1144.19
"1245","JO1077","Diet 1","g",83.51
"1246","JO1077","Diet 2","g",88.92
"1247","JO1077","Diet 3","g",83.99
"1248","JO1077","Diet 4","g",88.91
"1249","JO1077","Diet 5","g",76.62
"1250","JO1077","Diet 6","g",73.72
"1251","JO1078","Control","g",60.25
"1252","JO1078","Mistletoe","g",59.25
"1253","JO1078","Moringa","g",60.02
"1254","JO1078","Phyllanthus","g",59.5
"1255","JO1082","Control","g",1040
"1256","JO1082","DOC","g",1020
"1257","JO1082","ESOC","g",1040
"1258","JO1082","SOC","g",1630
"1259","JO1084","Diet 1","g",883.266731286327
"1260","JO1084","Diet 2","g",892.719050646109
"1261","JO1085","CD","g",890.4
"1262","JO1085","MKCD","g",867.8
"1263","JO1085","SCD","g",905.9
"1264","JO1087","Diet 1","g",517.17
"1265","JO1087","Diet 2","g",565.37
"1266","JO1087","Diet 3","g",512.23
"1267","JO1087","Diet 4","g",505.6
"1268","JO1087","Diet 5","g",500.77
"1269","JO1088","100g MOBYS PTRRS","g",19060
"1270","JO1088","100g MOBYS RS","g",20180
"1271","JO1088","200g MOBYS PTRRS","g",27650
"1272","JO1088","200g MOBYS RS","g",26580
"1273","JO1088","300g MOBYS PTRRS","g",553.846153846154
"1274","JO1088","300g MOBYS RS","g",34700
"1275","JO1089","Ration 1","g",865
"1276","JO1089","Ration 2","g",894
"1277","JO1089","Ration 3","g",902
"1278","JO1090","SIL0 BAM100","g",7100
"1279","JO1090","SIL25 BAM75","g",6200
"1280","JO1090","SIL50 BAM50","g",4400
"1281","JO1090","SIL75 BAM25","g",1600
"1282","JO1091","CDC","g",39800
"1283","JO1091","SPVSWB","g",40200
"1284","JO1093","MSK0","g",1819
"1285","JO1093","MSK25","g",1790
