"","B.Code","A.Level.Name","GE_MJ_kg","GEI_MJ_d","GE_source","P.Product","Purpose","any_na","total_diet","total_forage_strict","total_forage_broad","n_ingredients","D.Type.first","forage_prop_strict","forage_prop_broad","forage_prop","BW_kg","DE_MJ_kg","ME_MJ_kg","DEI_MJ_d","MEI_MJ_d","For_percent","DMI_kg_d","DMI_source","eq_dairy_niu_DMI_C","eq_beef_DMI_C_HF","eq_beef_Animal_C_HF","eq_beef_DMI_C_LF","eq_beef_Animal_C_INT","eq_beef_Diet_C_INT","eq_sheep_GEI_linear","eq_sheep_MEI_nonlinear","eq_goat_GEI_linear","eq_goat_DEI_linear","eq_goat_MEI_nonlinear","CH4_dairy_niu","CH4_beef_Animal_C_HF","CH4_beef_DMI_C_HF","CH4_beef_Animal_C_INT","CH4_beef_Diet_C_INT","CH4_beef_DMI_C_LF","EME_sheep_linear","CH4_sheep_linear","EME_sheep_nonlinear","CH4_sheep_nonlinear","EME_goat_linear","CH4_goat_linear","EME_goat_DEI","CH4_goat_DEI","EME_goat_nonlinear","CH4_goat_nonlinear","CH4_g_d","CH4_equation_used","beef_forage_category","CH4_kg_yr","X","Out.Code.Joined","ED.Intake.Item","ED.Intake.Item.Raw","ED.Mean.T","ED.Error","Out.Subind","Out.Unit","Out.WG.Start","Out.WG.Unit","is_entire_diet","is_group","T.Animals","T.Name","Country","Source","D.Item.Root.Comp.Proc_Major","ED.Intake.Item.is_entire_diet","n_ing","n_tar","Out.Unit_raw","Product","facet"
"503","NN0211","T4 HIGH",18.9668576944413,12.3644945310063,"ingredient_weighted","Goat","Meat",FALSE,0.037,0,0,1,"Crop Product",0,0,0,17.2,NA,NA,NA,NA,0,0.6519,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.676737667882509,12.1606049933964,NA,NA,NA,NA,12.1606049933964,"Goat_GEI_linear",NA,4.43862082258968,2636,"Meat Yield..kg/individual..17.2","T DIET 4",NA,22.2,0.65,"Meat Yield","kg/individual/day",17.2,"kg",FALSE,FALSE,"6","T DIET 4","Ethiopia","livestock",NA,NA,NA,NA,"kg/individual","Meat","Goat – Meat"
"504","NN0217","C0",16.46253376,11.2768356256,"ingredient_weighted","Sheep","Meat",FALSE,0.685,0.685,0.685,1,"Herbaceous Fodders",1,1,1,20,NA,NA,NA,NA,100,0.685,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0.7605649456544,13.666935231885,NA,NA,NA,NA,NA,NA,NA,NA,13.666935231885,"Sheep_GEI_linear",NA,4.98843135963802,2640,"Meat Yield..kg..20","T1",NA,21,NA,"Meat Yield","kg/individual/day",20,"kg",FALSE,FALSE,"8","T1","Ethiopia","livestock",NA,NA,NA,NA,"kg","Meat","Sheep – Meat"
"505","NN0217","C20",15.8204071711411,12.89363184448,"ingredient_weighted","Sheep","Meat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.815,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0.83978796037952,15.0905293868737,NA,NA,NA,NA,NA,NA,NA,NA,15.0905293868737,"Sheep_GEI_linear",NA,5.50804322620889,2641,"Meat Yield..kg..20","T2",NA,23,NA,"Meat Yield","kg/individual/day",20,"kg",FALSE,FALSE,"8","T2","Ethiopia","livestock",NA,NA,NA,NA,"kg","Meat","Sheep – Meat"
"506","NN0217","C40",15.4243207375654,13.55797792832,"ingredient_weighted","Sheep","Meat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.879,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0.87234091848768,15.6754882028334,NA,NA,NA,NA,NA,NA,NA,NA,15.6754882028334,"Sheep_GEI_linear",NA,5.7215531940342,2642,"Meat Yield..kg..19.8","T3",NA,22,NA,"Meat Yield","kg/individual/day",19.8,"kg",FALSE,FALSE,"8","T3","Ethiopia","livestock",NA,NA,NA,NA,"kg","Meat","Sheep – Meat"
"507","NN0217","C60",15.2632454675193,13.84376363904,"ingredient_weighted","Sheep","Meat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.907,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0.88634441831296,15.9271234198196,NA,NA,NA,NA,NA,NA,NA,NA,15.9271234198196,"Sheep_GEI_linear",NA,5.81340004823415,2643,"Meat Yield..kg..19.5","T4",NA,22,NA,"Meat Yield","kg/individual/day",19.5,"kg",FALSE,FALSE,"8","T4","Ethiopia","livestock",NA,NA,NA,NA,"kg","Meat","Sheep – Meat"
"508","NN0217","C80",14.9493558673278,10.85323235968,"ingredient_weighted","Sheep","Meat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.726,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,0.73980838562432,13.2939512241567,NA,NA,NA,NA,NA,NA,NA,NA,13.2939512241567,"Sheep_GEI_linear",NA,4.85229219681719,2644,"Meat Yield..kg..19","T5",NA,19,NA,"Meat Yield","kg/individual/day",19,"kg",FALSE,FALSE,"8","T5","Ethiopia","livestock",NA,NA,NA,NA,"kg","Meat","Sheep – Meat"
"509","NN0229","Control Station",16.2740864,8.5927176192,"ingredient_weighted","Goat","Meat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.528,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.55113749671936,9.90363875506487,NA,NA,NA,NA,9.90363875506487,"Goat_GEI_linear",NA,3.61482814559868,2648,"Meat Yield..kg/individual..18.1","Control Station",NA,18.9,0.88,"Meat Yield","kg/individual/day",18.1,"kg",FALSE,FALSE,"6","Control Station","Ethiopia","livestock",NA,NA,NA,NA,"kg/individual","Meat","Goat – Meat"
"510","NN0236","T1",16.1862224,6.8629582976,"ingredient_weighted","Goat","Meat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.424,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.49353651131008,8.86858061653333,NA,NA,NA,NA,8.86858061653333,"Goat_GEI_linear",NA,3.23703192503467,2667,"Meat Yield..kgt/individual..15.1","T1",NA,16.1,0.48,"Meat Yield","kg/individual/day",15.1,"kg",FALSE,FALSE,"5","T1","Ethiopia","livestock",NA,NA,NA,NA,"kgt/individual","Meat","Goat – Meat"
"511","NN0236","T2",16.1862224,9.5336849936,"ingredient_weighted","Goat","Meat",FALSE,0.3,0,0,1,"Crop Product",0,0,0,15.6,NA,NA,NA,NA,0,0.589,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58247171028688,10.4666973995845,NA,NA,NA,NA,10.4666973995845,"Goat_GEI_linear",NA,3.82034455084836,2668,"Meat Yield..kgt/individual..15.6","T2",NA,20,0.48,"Meat Yield","kg/individual/day",15.6,"kg",FALSE,FALSE,"5","T2","Ethiopia","livestock",NA,NA,NA,NA,"kgt/individual","Meat","Goat – Meat"
"512","NN0236","T3",16.1862224,9.6955472176,"ingredient_weighted","Goat","Meat",FALSE,0.3,0.099,0.099,2,"Crop Product",0.33,0.33,0.33,16,NA,NA,NA,NA,33,0.599,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58786172234608,10.5635529621937,NA,NA,NA,NA,10.5635529621937,"Goat_GEI_linear",NA,3.8556968312007,2669,"Meat Yield..kgt/individual..16","T3",NA,20.1,0.74,"Meat Yield","kg/individual/day",16,"kg",FALSE,FALSE,"5","T3","Ethiopia","livestock",NA,NA,NA,NA,"kgt/individual","Meat","Goat – Meat"
"513","NN0236","T4",16.1862224,9.6146161056,"ingredient_weighted","Goat","Meat",FALSE,0.3,0.201,0.201,2,"Crop Product",0.67,0.67,0.67,16,NA,NA,NA,NA,67,0.594,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58516671631648,10.5151251808891,NA,NA,NA,NA,10.5151251808891,"Goat_GEI_linear",NA,3.83802069102453,2670,"Meat Yield..kgt/individual..16","T4",NA,19.7,0.74,"Meat Yield","kg/individual/day",16,"kg",FALSE,FALSE,"5","T4","Ethiopia","livestock",NA,NA,NA,NA,"kgt/individual","Meat","Goat – Meat"
"514","NN0236","T5",16.1862224,9.7441058848,"ingredient_weighted","Goat","Meat",FALSE,0.3,0.3,0.3,1,"Agroforestry Fodders",1,1,1,16.2,NA,NA,NA,NA,100,0.602,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.58947872596384,10.5926096309765,NA,NA,NA,NA,10.5926096309765,"Goat_GEI_linear",NA,3.86630251530641,2671,"Meat Yield..kgt/individual..16.2","T5",NA,19.2,0.74,"Meat Yield","kg/individual/day",16.2,"kg",FALSE,FALSE,"5","T5","Ethiopia","livestock",NA,NA,NA,NA,"kgt/individual","Meat","Goat – Meat"
"515","NN0272.2","CON",18.0061764705882,6.1221,"ingredient_weighted","Goat","Meat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.34,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.46886593,8.42526379155436,NA,NA,NA,NA,8.42526379155436,"Goat_GEI_linear",NA,3.07522128391734,2693,"Meat Yield..kg/individual..13.6","T CON",NA,14.8,NA,"Meat Yield","kg/individual/day",13.6,"kg",FALSE,FALSE,"8","T CON","Uganda","livestock",NA,NA,NA,NA,"kg/individual","Meat","Goat – Meat"
"516","NN0272.2","T3 SPV",17.5041095890411,5.1112,"ingredient_weighted","Goat","Meat",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.292,"diet_level",FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,TRUE,FALSE,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.43520296,7.82035867026056,NA,NA,NA,NA,7.82035867026056,"Goat_GEI_linear",NA,2.8544309146451,2695,"Meat Yield..kg/individual..15.3","T SPV",NA,16.5,NA,"Meat Yield","kg/individual/day",15.3,"kg",FALSE,FALSE,"8","T SPV","Uganda","livestock",NA,NA,NA,NA,"kg/individual","Meat","Goat – Meat"
"517","NN0280.1","ML 1",NA,NA,NA,"Cattle","Dairy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,254.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254.34,"Dairy_Niu_DMI_C",NA,92.8341,2702,"Meat Yield..kg/individual..445","T D1",NA,386,12.46,"Meat Yield","kg/individual/day",445,"kg",FALSE,FALSE,"6","T D1","Ethiopia","livestock",NA,NA,NA,NA,"kg/individual","Meat","Cattle – Meat"
"518","NN0280.1","ML 1",NA,NA,NA,"Cattle","Dairy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.8,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,254.34,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,254.34,"Dairy_Niu_DMI_C",NA,92.8341,2703,"Milk Yield..kg/individual/day","T D1",NA,8.25,0.56,"Milk Yield","kg/individual/day",NA,NA,FALSE,FALSE,"6","T D1","Ethiopia","livestock",NA,NA,NA,NA,"kg/d/individual","Milk","Cattle – Milk"
"519","NN0280.1","ML 2",NA,NA,NA,"Cattle","Dairy",FALSE,1.8,1.8,1.8,1,"Herbaceous Fodders",1,1,1,445,NA,NA,NA,NA,100,11,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,270.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.3,"Dairy_Niu_DMI_C",NA,98.6595,2704,"Meat Yield..kg/individual..445","T D2",NA,404,12.46,"Meat Yield","kg/individual/day",445,"kg",FALSE,FALSE,"6","T D2","Ethiopia","livestock",NA,NA,NA,NA,"kg/individual","Meat","Cattle – Meat"
"520","NN0280.1","ML 2",NA,NA,NA,"Cattle","Dairy",FALSE,1.8,1.8,1.8,1,"Herbaceous Fodders",1,1,1,445,NA,NA,NA,NA,100,11,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,270.3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,270.3,"Dairy_Niu_DMI_C",NA,98.6595,2705,"Milk Yield..kg/individual/day","T D2",NA,9.5,0.56,"Milk Yield","kg/individual/day",NA,NA,FALSE,FALSE,"6","T D2","Ethiopia","livestock",NA,NA,NA,NA,"kg/d/individual","Milk","Cattle – Milk"
"521","NN0280.1","ML 3",NA,NA,NA,"Cattle","Dairy",FALSE,3.5,3.5,3.5,1,"Herbaceous Fodders",1,1,1,445,NA,NA,NA,NA,100,10.7,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,266.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.31,"Dairy_Niu_DMI_C",NA,97.20315,2706,"Meat Yield..kg/individual..445","T D3",NA,428,12.46,"Meat Yield","kg/individual/day",445,"kg",FALSE,FALSE,"6","T D3","Ethiopia","livestock",NA,NA,NA,NA,"kg/individual","Meat","Cattle – Meat"
"522","NN0280.1","ML 3",NA,NA,NA,"Cattle","Dairy",FALSE,3.5,3.5,3.5,1,"Herbaceous Fodders",1,1,1,445,NA,NA,NA,NA,100,10.7,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,266.31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,266.31,"Dairy_Niu_DMI_C",NA,97.20315,2707,"Milk Yield..kg/individual/day","T D3",NA,7.7,0.56,"Milk Yield","kg/individual/day",NA,NA,FALSE,FALSE,"6","T D3","Ethiopia","livestock",NA,NA,NA,NA,"kg/d/individual","Milk","Cattle – Milk"
"523","NN0280.1","ML 4",NA,NA,NA,"Cattle","Dairy",FALSE,5.1,5.1,5.1,1,"Herbaceous Fodders",1,1,1,445,NA,NA,NA,NA,100,10.3,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,260.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260.99,"Dairy_Niu_DMI_C",NA,95.26135,2708,"Meat Yield..kg/individual..445","T D4",NA,438,12.46,"Meat Yield","kg/individual/day",445,"kg",FALSE,FALSE,"6","T D4","Ethiopia","livestock",NA,NA,NA,NA,"kg/individual","Meat","Cattle – Meat"
"524","NN0280.1","ML 4",NA,NA,NA,"Cattle","Dairy",FALSE,5.1,5.1,5.1,1,"Herbaceous Fodders",1,1,1,445,NA,NA,NA,NA,100,10.3,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,260.99,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,260.99,"Dairy_Niu_DMI_C",NA,95.26135,2709,"Milk Yield..kg/individual/day","T D4",NA,7.43,0.56,"Milk Yield","kg/individual/day",NA,NA,FALSE,FALSE,"6","T D4","Ethiopia","livestock",NA,NA,NA,NA,"kg/d/individual","Milk","Cattle – Milk"
"525","NN0280.1","OV 1",NA,NA,NA,"Cattle","Dairy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,253.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.01,"Dairy_Niu_DMI_C",NA,92.34865,2710,"Meat Yield..kg/individual..445","T D5",NA,399,12.46,"Meat Yield","kg/individual/day",445,"kg",FALSE,FALSE,"6","T D5","Ethiopia","livestock",NA,NA,NA,NA,"kg/individual","Meat","Cattle – Meat"
"526","NN0280.1","OV 1",NA,NA,NA,"Cattle","Dairy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9.7,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,253.01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,253.01,"Dairy_Niu_DMI_C",NA,92.34865,2711,"Milk Yield..kg/individual/day","T D5",NA,6.82,0.56,"Milk Yield","kg/individual/day",NA,NA,FALSE,FALSE,"6","T D5","Ethiopia","livestock",NA,NA,NA,NA,"kg/d/individual","Milk","Cattle – Milk"
"527","NN0280.1","OV 2",NA,NA,NA,"Cattle","Dairy",FALSE,1.8,1.8,1.8,1,"Herbaceous Fodders",1,1,1,445,NA,NA,NA,NA,100,10.2,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,259.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.66,"Dairy_Niu_DMI_C",NA,94.7759,2712,"Meat Yield..kg/individual..445","T D6",NA,407,12.46,"Meat Yield","kg/individual/day",445,"kg",FALSE,FALSE,"6","T D6","Ethiopia","livestock",NA,NA,NA,NA,"kg/individual","Meat","Cattle – Meat"
"528","NN0280.1","OV 2",NA,NA,NA,"Cattle","Dairy",FALSE,1.8,1.8,1.8,1,"Herbaceous Fodders",1,1,1,445,NA,NA,NA,NA,100,10.2,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,259.66,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,259.66,"Dairy_Niu_DMI_C",NA,94.7759,2713,"Milk Yield..kg/individual/day","T D6",NA,8.54,0.56,"Milk Yield","kg/individual/day",NA,NA,FALSE,FALSE,"6","T D6","Ethiopia","livestock",NA,NA,NA,NA,"kg/d/individual","Milk","Cattle – Milk"
"529","NN0280.1","OV 3",NA,NA,NA,"Cattle","Dairy",FALSE,3.6,3.6,3.6,1,"Herbaceous Fodders",1,1,1,445,NA,NA,NA,NA,100,11.6,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,278.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.28,"Dairy_Niu_DMI_C",NA,101.5722,2714,"Meat Yield..kg/individual..445","T D7",NA,422,12.46,"Meat Yield","kg/individual/day",445,"kg",FALSE,FALSE,"6","T D7","Ethiopia","livestock",NA,NA,NA,NA,"kg/individual","Meat","Cattle – Meat"
"530","NN0280.1","OV 3",NA,NA,NA,"Cattle","Dairy",FALSE,3.6,3.6,3.6,1,"Herbaceous Fodders",1,1,1,445,NA,NA,NA,NA,100,11.6,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,278.28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,278.28,"Dairy_Niu_DMI_C",NA,101.5722,2715,"Milk Yield..kg/individual/day","T D7",NA,8.69,0.56,"Milk Yield","kg/individual/day",NA,NA,FALSE,FALSE,"6","T D7","Ethiopia","livestock",NA,NA,NA,NA,"kg/d/individual","Milk","Cattle – Milk"
"531","NN0280.1","OV 4",NA,NA,NA,"Cattle","Dairy",FALSE,5.1,5.1,5.1,1,"Herbaceous Fodders",1,1,1,445,NA,NA,NA,NA,100,11.2,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,272.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.96,"Dairy_Niu_DMI_C",NA,99.6304,2716,"Meat Yield..kg/individual..445","T D8",NA,424,12.46,"Meat Yield","kg/individual/day",445,"kg",FALSE,FALSE,"6","T D8","Ethiopia","livestock",NA,NA,NA,NA,"kg/individual","Meat","Cattle – Meat"
"532","NN0280.1","OV 4",NA,NA,NA,"Cattle","Dairy",FALSE,5.1,5.1,5.1,1,"Herbaceous Fodders",1,1,1,445,NA,NA,NA,NA,100,11.2,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,272.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.96,"Dairy_Niu_DMI_C",NA,99.6304,2717,"Milk Yield..kg/individual/day","T D8",NA,9.73,0.56,"Milk Yield","kg/individual/day",NA,NA,FALSE,FALSE,"6","T D8","Ethiopia","livestock",NA,NA,NA,NA,"kg/d/individual","Milk","Cattle – Milk"
"533","NN0280.2","ML stover + lablab hay",NA,NA,NA,"Cattle","Dairy",FALSE,11.5,2.2,11.5,3,"Herbaceous Fodders",0.191304347826087,1,1,434,NA,NA,NA,NA,100,9.3,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,247.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247.69,"Dairy_Niu_DMI_C",NA,90.40685,2718,"Meat Yield..kg/individual..434","ML + lablab 0",NA,408,13.97,"Meat Yield","kg/individual/day",434,"kg",FALSE,FALSE,"6","ML + lablab 0","Ethiopia","livestock",NA,NA,NA,NA,"kg/individual","Meat","Cattle – Meat"
"534","NN0280.2","ML stover + lablab hay",NA,NA,NA,"Cattle","Dairy",FALSE,11.5,2.2,11.5,3,"Herbaceous Fodders",0.191304347826087,1,1,434,NA,NA,NA,NA,100,9.3,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,247.69,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,247.69,"Dairy_Niu_DMI_C",NA,90.40685,2719,"Milk Yield..kg/individual/day","ML + lablab 0",NA,8.69,0.85,"Milk Yield","kg/individual/day",NA,NA,FALSE,FALSE,"6","ML + lablab 0","Ethiopia","livestock",NA,NA,NA,NA,"kg/d/individual","Milk","Cattle – Milk"
"535","NN0280.2","ML stover + lablab hay 1.25",NA,NA,NA,"Cattle","Dairy",FALSE,3.3,2.1,2.1,2,"Herbaceous Fodders",0.636363636363636,0.636363636363636,0.636363636363636,451,NA,NA,NA,NA,63.6363636363636,10.5,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,263.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263.65,"Dairy_Niu_DMI_C",NA,96.23225,2720,"Meat Yield..kg/individual..451","ML + lablab 1.25",NA,403,13.97,"Meat Yield","kg/individual/day",451,"kg",FALSE,FALSE,"6","ML + lablab 1.25","Ethiopia","livestock",NA,NA,NA,NA,"kg/individual","Meat","Cattle – Meat"
"536","NN0280.2","ML stover + lablab hay 1.25",NA,NA,NA,"Cattle","Dairy",FALSE,3.3,2.1,2.1,2,"Herbaceous Fodders",0.636363636363636,0.636363636363636,0.636363636363636,451,NA,NA,NA,NA,63.6363636363636,10.5,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,263.65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,263.65,"Dairy_Niu_DMI_C",NA,96.23225,2721,"Milk Yield..kg/individual/day","ML + lablab 1.25",NA,9.64,0.85,"Milk Yield","kg/individual/day",NA,NA,FALSE,FALSE,"6","ML + lablab 1.25","Ethiopia","livestock",NA,NA,NA,NA,"kg/d/individual","Milk","Cattle – Milk"
"537","NN0280.2","ML stover + lablab hay 2.5",NA,NA,NA,"Cattle","Dairy",FALSE,4.6,2.2,2.2,2,"Herbaceous Fodders",0.478260869565217,0.478260869565217,0.478260869565217,463,NA,NA,NA,NA,47.8260869565217,11.2,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,272.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.96,"Dairy_Niu_DMI_C",NA,99.6304,2722,"Meat Yield..kg/individual..463","ML + lablab 2.5",NA,418,13.97,"Meat Yield","kg/individual/day",463,"kg",FALSE,FALSE,"6","ML + lablab 2.5","Ethiopia","livestock",NA,NA,NA,NA,"kg/individual","Meat","Cattle – Meat"
"538","NN0280.2","ML stover + lablab hay 2.5",NA,NA,NA,"Cattle","Dairy",FALSE,4.6,2.2,2.2,2,"Herbaceous Fodders",0.478260869565217,0.478260869565217,0.478260869565217,463,NA,NA,NA,NA,47.8260869565217,11.2,"diet_level",TRUE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,FALSE,272.96,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,272.96,"Dairy_Niu_DMI_C",NA,99.6304,2723,"Milk Yield..kg/individual/day","ML + lablab 2.5",NA,10.94,0.85,"Milk Yield","kg/individual/day",NA,NA,FALSE,FALSE,"6","ML + lablab 2.5","Ethiopia","livestock",NA,NA,NA,NA,"kg/d/individual","Milk","Cattle – Milk"
