"","scope","B.Code","D.Item","CP","NDF","Ash","EE","GE","D.Type","M2_Category","M3_Category","M4_Category","M5_Category","M6_Category","M7_Category","Diet_Category_method","Diet_Category_prop_top","used_patch","used_nearest","M7_Category_full"
"2352","diet","JS0350","T2 Rosemay Oil Bundle2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High-fat","M7_numeric",NA,FALSE,FALSE,"High-fat"
"2353","diet","JS0370","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2354","diet","JS0370","Maize",80,155,43,45,18.8,NA,"High-starch","High-starch","High-starch","High-starch","High-starch","High-starch","M7_numeric",NA,FALSE,FALSE,"High-starch"
"2355","diet","JS0393","Protein Supp. Dorper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2356","diet","JS0393","Salt/Phosphate Supp. Dorper",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2357","diet","JS0393","Salt/Phosphate Supp. Merino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2358","diet","JS0418","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2359","diet","JS0418","Maize",80,155,43,45,18.8,NA,"High-starch","High-starch","High-starch","High-starch","High-starch","High-starch","M7_numeric",NA,FALSE,FALSE,"High-starch"
"2360","diet","JS0419","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2361","diet","JS0419","T4 CA Bundle5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2362","diet","JS0421","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2363","diet","JS0423","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2364","diet","JS0424","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2365","diet","JS0424","Maize",80,155,43,45,18.8,NA,"High-starch","High-starch","High-starch","High-starch","High-starch","High-starch","M7_numeric",NA,FALSE,FALSE,"High-starch"
"2366","diet","LM0016","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2367","diet","LM0016","Maize",80,155,43,45,18.8,NA,"High-starch","High-starch","High-starch","High-starch","High-starch","High-starch","M7_numeric",NA,FALSE,FALSE,"High-starch"
"2368","diet","LM0018","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2369","diet","LM0018","CPV diet",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2370","diet","LM0019","0.5kg CSM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2371","diet","LM0047","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2372","diet","LM0047","Maize",80,155,43,45,18.8,NA,"High-starch","High-starch","High-starch","High-starch","High-starch","High-starch","M7_numeric",NA,FALSE,FALSE,"High-starch"
"2373","diet","LM0048","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2374","diet","LM0100","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2375","diet","LM0100","Maize",80,155,43,45,18.8,NA,"High-starch","High-starch","High-starch","High-starch","High-starch","High-starch","M7_numeric",NA,FALSE,FALSE,"High-starch"
"2376","diet","LM0101","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2377","diet","LM0101","T2 Poultry L B3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poor forage","by_category_dominance",1,TRUE,FALSE,"Poor forage"
"2378","diet","LM0103","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2379","diet","LM0104","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2380","diet","LM0113.1","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2381","diet","LM0113.2","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2382","diet","LM0114","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2383","diet","LM0115","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2384","diet","LM0116","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2385","diet","LM0121","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2386","diet","LM0121","Maize",80,155,43,45,18.8,NA,"High-starch","High-starch","High-starch","High-starch","High-starch","High-starch","M7_numeric",NA,FALSE,FALSE,"High-starch"
"2387","diet","LM0121","Soybean",396,132,57,214,23.6,NA,NA,"High-fat","High-fat","High-fat","High-fat","High-fat","M7_numeric",NA,FALSE,FALSE,"High-fat"
"2388","diet","LM0122","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2389","diet","LM0124","Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High-starch","by_category_dominance",0.9555,TRUE,FALSE,"High-starch"
"2390","diet","LM0124","Low Fish Meal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Protein","M7_numeric",NA,FALSE,FALSE,"Protein"
"2391","diet","LM0125","Diet Con",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2392","diet","LM0125","Diet Low FM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2393","diet","LM0127","LC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High-starch","by_category_dominance",0.442,TRUE,FALSE,"High-starch"
"2394","diet","LM0127","MC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High-starch","by_category_dominance",0.442,TRUE,FALSE,"High-starch"
"2395","diet","LM0128","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2396","diet","LM0129","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2397","diet","LM0136.1","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2398","diet","LM0136.1","Maize",80,155,43,45,18.8,NA,"High-starch","High-starch","High-starch","High-starch","High-starch","High-starch","M7_numeric",NA,FALSE,FALSE,"High-starch"
"2399","diet","LM0136.2","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2400","diet","LM0136.2","Maize",80,155,43,45,18.8,NA,"High-starch","High-starch","High-starch","High-starch","High-starch","High-starch","M7_numeric",NA,FALSE,FALSE,"High-starch"
"2401","diet","LM0138","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2402","diet","LM0138","Maize",80,155,43,45,18.8,NA,"High-starch","High-starch","High-starch","High-starch","High-starch","High-starch","M7_numeric",NA,FALSE,FALSE,"High-starch"
"2403","diet","LM0139","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2404","diet","LM0150","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2405","diet","LM0151.1","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2406","diet","LM0151.2","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2407","diet","LM0163","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2408","diet","LM0227.1","MNG + PLBC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2409","diet","LM0227.1","MNG + SFBC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High-fat","by_category_dominance",0.99,TRUE,FALSE,"High-fat"
"2410","diet","LM0227.1","ONG +PLBC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2411","diet","LM0227.1","ONP + SFBC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2412","diet","LM0227.2","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2413","diet","LM0227.2","MNG + 3.65 PLBC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High-fat","by_category_dominance",0.59,TRUE,FALSE,"High-fat"
"2414","diet","LM0227.2","MNG + 6.35 PLBC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2415","diet","LM0227.2","MNG +0.91 PLBC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High-fat","by_category_dominance",0.59,TRUE,FALSE,"High-fat"
"2416","diet","LM0228.1","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2417","diet","LM0228.2","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2418","diet","LM0229","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2419","diet","LM0238","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2420","diet","LM0248","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2421","diet","LM0248","HB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","by_category_dominance",1,TRUE,FALSE,"Good forage"
"2422","diet","LM0248","HB2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","by_category_dominance",1,TRUE,FALSE,"Good forage"
"2423","diet","LM0248","HG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","by_category_dominance",1,TRUE,FALSE,"Good forage"
"2424","diet","LM0248","HG1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","by_category_dominance",1,TRUE,FALSE,"Good forage"
"2425","diet","LM0248","HGB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","by_category_dominance",1,TRUE,FALSE,"Good forage"
"2426","diet","LM0248","HGB1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","by_category_dominance",1,TRUE,FALSE,"Good forage"
"2427","diet","LM0248","HGB2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","by_category_dominance",1,TRUE,FALSE,"Good forage"
"2428","diet","LM0260","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2429","diet","LM0277.1","0% Poultry Waste",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High-starch","by_category_dominance",0.6935,TRUE,FALSE,"High-starch"
"2430","diet","LM0277.1","05% ODPW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High-starch","by_category_dominance",0.6345,TRUE,FALSE,"High-starch"
"2431","diet","LM0277.1","05% SDPW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High-starch","by_category_dominance",0.628,TRUE,FALSE,"High-starch"
"2432","diet","LM0277.1","10% ODPW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High-starch","by_category_dominance",0.572,TRUE,FALSE,"High-starch"
"2433","diet","LM0277.1","10% SDPW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High-starch","by_category_dominance",0.5615,TRUE,FALSE,"High-starch"
"2434","diet","LM0277.1","15% ODPW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High-starch","by_category_dominance",0.508,TRUE,FALSE,"High-starch"
"2435","diet","LM0277.1","15% SDPW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High-starch","by_category_dominance",0.492,TRUE,FALSE,"High-starch"
"2436","diet","LM0277.1","20% ODPW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High-starch","by_category_dominance",0.4406,TRUE,FALSE,"High-starch"
"2437","diet","LM0277.1","20% SDPW",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High-starch","by_category_dominance",0.417,TRUE,FALSE,"High-starch"
"2438","diet","LM0280","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2439","diet","LM0289","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2440","diet","LM0295","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2441","diet","LM0297","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2442","diet","LM0298","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2443","diet","LM0299","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2444","diet","LM0310","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2445","diet","LM0310","Maize",80,155,43,45,18.8,NA,"High-starch","High-starch","High-starch","High-starch","High-starch","High-starch","M7_numeric",NA,FALSE,FALSE,"High-starch"
"2446","diet","LM0311","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2447","diet","LM0311","MRB 50",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2448","diet","LM0312","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2449","diet","LM0315","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2450","diet","LM0320","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2451","diet","LM0322","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2452","diet","LM0329","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2453","diet","LM0334","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2454","diet","LM0334","Maize",80,155,43,45,18.8,NA,"High-starch","High-starch","High-starch","High-starch","High-starch","High-starch","M7_numeric",NA,FALSE,FALSE,"High-starch"
"2455","diet","LM0334","Soybean",396,132,57,214,23.6,NA,NA,"High-fat","High-fat","High-fat","High-fat","High-fat","M7_numeric",NA,FALSE,FALSE,"High-fat"
"2456","diet","LM0335","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2457","diet","LM0335","Maize",80,155,43,45,18.8,NA,"High-starch","High-starch","High-starch","High-starch","High-starch","High-starch","M7_numeric",NA,FALSE,FALSE,"High-starch"
"2458","diet","LM0336","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2459","diet","LM0339","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2460","diet","LM0339","Maize",80,155,43,45,18.8,NA,"High-starch","High-starch","High-starch","High-starch","High-starch","High-starch","M7_numeric",NA,FALSE,FALSE,"High-starch"
"2461","diet","LM0347","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2462","diet","LM0349","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2463","diet","LM0351","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2464","diet","LM0351","Diet CAAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","by_category_dominance",0.33,TRUE,FALSE,"Good forage"
"2465","diet","LM0351","Diet CCCS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poor forage","by_category_dominance",0.33,TRUE,FALSE,"Poor forage"
"2466","diet","LM0351","Diet CLLS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","by_category_dominance",0.33,TRUE,FALSE,"Good forage"
"2467","diet","LM0351","Diet CMAS",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","by_category_dominance",0.33,TRUE,FALSE,"Good forage"
"2468","diet","NJ0003","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2469","diet","NJ0008","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2470","diet","NJ0013","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2471","diet","NJ0016","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2472","diet","NJ0016","Mixed forage meal Y1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","by_category_dominance",0.333333333333333,TRUE,FALSE,"Good forage"
"2473","diet","NJ0016","Mixed forage meal Y2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","by_category_dominance",0.333333333333333,TRUE,FALSE,"Good forage"
"2474","diet","NJ0016","Mixed forage meal Y3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Good forage","by_category_dominance",0.333333333333333,TRUE,FALSE,"Good forage"
"2475","diet","NJ0025","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2476","diet","NJ0025","Leucaena leucocephala",233,409,85,40,19,NA,NA,NA,NA,"Good forage","Good forage","Good forage","M7_numeric",NA,FALSE,FALSE,"Good forage"
"2477","diet","NJ0027","CM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High-starch","by_category_dominance",0.595,TRUE,FALSE,"High-starch"
"2478","diet","NJ0027","CMEnz",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High-starch","by_category_dominance",0.595,TRUE,FALSE,"High-starch"
"2479","diet","NJ0027","CMEnzPh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High-starch","by_category_dominance",0.595,TRUE,FALSE,"High-starch"
"2480","diet","NJ0027","CMPh",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High-starch","by_category_dominance",0.595,TRUE,FALSE,"High-starch"
"2481","diet","NJ0027","Control",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High-starch","by_category_dominance",0.699,TRUE,FALSE,"High-starch"
"2482","diet","NJ0032","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2483","diet","NJ0044","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2484","diet","NJ0047","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2485","diet","NJ0052","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2486","diet","NJ0052","HMC",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Poor forage","by_category_dominance",0.4,TRUE,FALSE,"Poor forage"
"2487","diet","NN0005","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2488","diet","NN0007","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2489","diet","NN0021","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2490","diet","NN0022","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2491","diet","NN0034","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2492","diet","NN0061","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2493","diet","NN0080","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2494","diet","NN0081","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2495","diet","NN0083","Barley Concentrate CON",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High-starch","by_category_dominance",0.458128078817734,TRUE,FALSE,"High-starch"
"2496","diet","NN0083","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2497","diet","NN0083","Cactus Concentrate",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2498","diet","NN0085","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2499","diet","NN0092.1","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2500","diet","NN0092.2","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2501","diet","NN0098","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2502","diet","NN0108","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2503","diet","NN0108","Maize",80,155,43,45,18.8,NA,"High-starch","High-starch","High-starch","High-starch","High-starch","High-starch","M7_numeric",NA,FALSE,FALSE,"High-starch"
"2504","diet","NN0109.1","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2505","diet","NN0109.2","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2506","diet","NN0110.1","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2507","diet","NN0110.2","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2508","diet","NN0112","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2509","diet","NN0113","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2510","diet","NN0113","Maize",80,155,43,45,18.8,NA,"High-starch","High-starch","High-starch","High-starch","High-starch","High-starch","M7_numeric",NA,FALSE,FALSE,"High-starch"
"2511","diet","NN0115","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2512","diet","NN0117","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2513","diet","NN0117","Maize",80,155,43,45,18.8,NA,"High-starch","High-starch","High-starch","High-starch","High-starch","High-starch","M7_numeric",NA,FALSE,FALSE,"High-starch"
"2514","diet","NN0118","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2515","diet","NN0118","Maize",80,155,43,45,18.8,NA,"High-starch","High-starch","High-starch","High-starch","High-starch","High-starch","M7_numeric",NA,FALSE,FALSE,"High-starch"
"2516","diet","NN0118","Soybean",396,132,57,214,23.6,NA,NA,"High-fat","High-fat","High-fat","High-fat","High-fat","M7_numeric",NA,FALSE,FALSE,"High-fat"
"2517","diet","NN0119.1","Maize",80,155,43,45,18.8,NA,"High-starch","High-starch","High-starch","High-starch","High-starch","High-starch","M7_numeric",NA,FALSE,FALSE,"High-starch"
"2518","diet","NN0119.2","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2519","diet","NN0135","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2520","diet","NN0135","Maize",80,155,43,45,18.8,NA,"High-starch","High-starch","High-starch","High-starch","High-starch","High-starch","M7_numeric",NA,FALSE,FALSE,"High-starch"
"2521","diet","NN0137.1","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2522","diet","NN0137.1","DGCM 0.05",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2523","diet","NN0137.1","DGSM 0.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2524","diet","NN0137.1","DGSM 0.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2525","diet","NN0137.1","DGSM 0.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2526","diet","NN0137.1","Maize",80,155,43,45,18.8,NA,"High-starch","High-starch","High-starch","High-starch","High-starch","High-starch","M7_numeric",NA,FALSE,FALSE,"High-starch"
"2527","diet","NN0137.2","Base",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,FALSE,NA
"2528","diet","NN0137.2","DGSM 0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High-starch","by_category_dominance",0.57,TRUE,FALSE,"High-starch"
"2529","diet","NN0137.2","DGSM 2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"High-starch","by_category_dominance",0.56,TRUE,FALSE,"High-starch"
