"","B.Code","A.Level.Name","Out.Code.Joined","ED.Intake.Item","ED.Intake.Item.Raw","ED.Mean.T","ED.Error","Out.Subind","Out.Unit","Out.WG.Start","Out.WG.Unit","P.Product","is_entire_diet","is_group","T.Animals","T.Name","Country","Source","D.Item.Root.Comp.Proc_Major","ED.Intake.Item.is_entire_diet","n_ing","n_tar"
"2434","NN0229","Dry Khat Farm","Meat Yield..kg/individual..19.2","Dried Farm",NA,22.7,0.17,"Meat Yield","kg/individual/day",19.2,"kg","Goat",FALSE,FALSE,"4","Dried Farm","Ethiopia","livestock",NA,NA,NA,NA
"2435","NN0229","Dry Khat Station","Meat Yield..kg/individual..18.4","Dried Station",NA,21.6,0.88,"Meat Yield","kg/individual/day",18.4,"kg","Goat",FALSE,FALSE,"6","Dried Station","Ethiopia","livestock",NA,NA,NA,NA
"2436","NN0229","Fresh Khat Farm","Meat Yield..kg/individual..18.3","Fresh Farm",NA,23.7,0.17,"Meat Yield","kg/individual/day",18.3,"kg","Goat",FALSE,FALSE,"4","Fresh Farm","Ethiopia","livestock",NA,NA,NA,NA
"2437","NN0229","Fresh Khat Station","Meat Yield..kg/individual..18.3","Fresh Station",NA,22.6,0.88,"Meat Yield","kg/individual/day",18.3,"kg","Goat",FALSE,FALSE,"6","Fresh Station","Ethiopia","livestock",NA,NA,NA,NA
"2438","NN0229","Silage Khat Farm","Meat Yield..kg/individual..18.9","Silage Farm",NA,22.4,0.17,"Meat Yield","kg/individual/day",18.9,"kg","Goat",FALSE,FALSE,"4","Silage Farm","Ethiopia","livestock",NA,NA,NA,NA
"2439","NN0229","Silage Khat Station","Meat Yield..kg/individual..18.5","Silage Station",NA,21.8,0.88,"Meat Yield","kg/individual/day",18.5,"kg","Goat",FALSE,FALSE,"6","Silage Station","Ethiopia","livestock",NA,NA,NA,NA
"2440","NN0233","Diet 1","Meat Yield..kg..20.6","T1",NA,18.5,2.12,"Meat Yield","kg/individual/day",20.6,"kg","Goat",FALSE,FALSE,"4","T1","Ethiopia","livestock",NA,NA,NA,NA
"2441","NN0233","Diet 2","Meat Yield..kg..20.8","T2",NA,21.4,1.92,"Meat Yield","kg/individual/day",20.8,"kg","Goat",FALSE,FALSE,"4","T2","Ethiopia","livestock",NA,NA,NA,NA
"2442","NN0233","Diet 3","Meat Yield..kg..20.7","T3",NA,22,2.69,"Meat Yield","kg/individual/day",20.7,"kg","Goat",FALSE,FALSE,"4","T3","Ethiopia","livestock",NA,NA,NA,NA
"2443","NN0233","Diet 4","Meat Yield..kg..19.8","T4",NA,20.7,2.67,"Meat Yield","kg/individual/day",19.8,"kg","Goat",FALSE,FALSE,"4","T4","Ethiopia","livestock",NA,NA,NA,NA
"2444","NN0233","Diet 5","Meat Yield..kg..20.6","T5",NA,21.8,2.07,"Meat Yield","kg/individual/day",20.6,"kg","Goat",FALSE,FALSE,"4","T5","Ethiopia","livestock",NA,NA,NA,NA
"2445","NN0233","Diet 6","Meat Yield..kg..20.2","T6",NA,22.2,2.14,"Meat Yield","kg/individual/day",20.2,"kg","Goat",FALSE,FALSE,"4","T6","Ethiopia","livestock",NA,NA,NA,NA
"2446","NN0233","Diet 7","Meat Yield..kg..19.9","T7",NA,22.6,2.19,"Meat Yield","kg/individual/day",19.9,"kg","Goat",FALSE,FALSE,"4","T7","Ethiopia","livestock",NA,NA,NA,NA
"2447","NN0234","T 1 CON","Meat Yield..kg/individual..20.9","T CON",NA,27.2,0.78,"Meat Yield","kg/individual/day",20.9,"kg","Sheep",FALSE,FALSE,"1","T CON","Ethiopia","livestock",NA,NA,NA,NA
"2448","NN0234","T 2 74 LUPIN","Meat Yield..kg/individual..21","T 74 L",NA,26.4,0.78,"Meat Yield","kg/individual/day",21,"kg","Sheep",FALSE,FALSE,"1","T 74 L","Ethiopia","livestock",NA,NA,NA,NA
"2449","NN0234","T 3 147 LUPIN","Meat Yield..kg/individual..20.9","T 147 L",NA,26.4,0.78,"Meat Yield","kg/individual/day",20.9,"kg","Sheep",FALSE,FALSE,"1","T 147 L","Ethiopia","livestock",NA,NA,NA,NA
"2450","NN0234","T 4 219 LUPIN","Meat Yield..kg/individual..21.1","T 219 L",NA,27.1,0.78,"Meat Yield","kg/individual/day",21.1,"kg","Sheep",FALSE,FALSE,"1","T 219 L","Ethiopia","livestock",NA,NA,NA,NA
"2451","NN0234","T 5 LUPIN ONLY","Meat Yield..kg/individual..21","T L ONLY",NA,26.1,0.78,"Meat Yield","kg/individual/day",21,"kg","Sheep",FALSE,FALSE,"1","T L ONLY","Ethiopia","livestock",NA,NA,NA,NA
"2452","NN0242","cattle manure","Meat Yield..g/individual..18.23","cattle manure",NA,0.0265,0.66,"Meat Yield","kg/individual/day",18.23,"g","Fish",FALSE,FALSE,"40","cattle manure","Malawi","livestock",NA,NA,NA,NA
"2453","NN0242","chicken manure","Meat Yield..g/individual..18.38","chicken manure",NA,0.03494,0.43,"Meat Yield","kg/individual/day",18.38,"g","Fish",FALSE,FALSE,"40","chicken manure","Malawi","livestock",NA,NA,NA,NA
"2454","NN0242","no manure","Meat Yield..g/individual..18.14","no manure",NA,0.02016,0.69,"Meat Yield","kg/individual/day",18.14,"g","Fish",FALSE,FALSE,"40","no manure","Malawi","livestock",NA,NA,NA,NA
"2455","NN0242","pig manure","Meat Yield..g/individual..18.31","pig manure",NA,0.02647,0.67,"Meat Yield","kg/individual/day",18.31,"g","Fish",FALSE,FALSE,"40","pig manure","Malawi","livestock",NA,NA,NA,NA
"2456","NN0244.1","NG","Meat Yield..g/individual..7.8","T1 Oriochromis shiranus",NA,0.029,NA,"Meat Yield","kg/individual/day",7.8,"g","Fish",FALSE,FALSE,"200","T1 Oriochromis shiranus","Malawi","livestock",NA,NA,NA,NA
"2457","NN0244.1","NG + L","Meat Yield..g/individual..9.5","T3 Tilapia rendalli",NA,0.0293,NA,"Meat Yield","kg/individual/day",9.5,"g","Fish",FALSE,FALSE,"200","T3 Tilapia rendalli","Malawi","livestock",NA,NA,NA,NA
"2458","NN0244.1","NG + MB + L","Meat Yield..g/individual..9.4","T4 Oriochromis shiranus",NA,0.0368,NA,"Meat Yield","kg/individual/day",9.4,"g","Fish",FALSE,FALSE,"200","T4 Oriochromis shiranus","Malawi","livestock",NA,NA,NA,NA
"2459","NN0244.1","NG+ MB","Meat Yield..g/individual..9.2","T2 Tilapia rendalli",NA,0.0376,NA,"Meat Yield","kg/individual/day",9.2,"g","Fish",FALSE,FALSE,"200","T2 Tilapia rendalli","Malawi","livestock",NA,NA,NA,NA
"2460","NN0244.2","Bundle 1 Chopped Grass (CG)","Meat Yield..g/individual..8.2","T5 CG",NA,0.0397,NA,"Meat Yield","kg/individual/day",8.2,"g","Fish",FALSE,FALSE,"6","T5 CG","Malawi","livestock",NA,NA,NA,NA
"2461","NN0244.2","Bundle 1 Ground Grass (GG)","Meat Yield..g/individual..8.9","T6 GG",NA,0.0287,NA,"Meat Yield","kg/individual/day",8.9,"g","Fish",FALSE,FALSE,"6","T6 GG","Malawi","livestock",NA,NA,NA,NA
"2462","NN0244.2","Bundle 1 Whole Grass (WG)","Meat Yield..g/individual..8.7","T4 WG",NA,0.0339,NA,"Meat Yield","kg/individual/day",8.7,"g","Fish",FALSE,FALSE,"6","T4 WG","Malawi","livestock",NA,NA,NA,NA
"2463","NN0244.2","Bundle 2 WG + Maize  Bran (MB)","Meat Yield..g/individual..10.1","T10 WG + MB",NA,0.0351,NA,"Meat Yield","kg/individual/day",10.1,"g","Fish",FALSE,FALSE,"6","T10 WG + MB","Malawi","livestock",NA,NA,NA,NA
"2464","NN0244.2","Bundle 2 Whole Grass (WG)","Meat Yield..g/individual..8.7","T9 WG",NA,0.0339,NA,"Meat Yield","kg/individual/day",8.7,"g","Fish",FALSE,FALSE,"6","T9 WG","Malawi","livestock",NA,NA,NA,NA
"2465","NN0244.2","Bundle 3  CG + MB","Meat Yield..g/individual..8.61","T14 CG + MB",NA,0.0373,NA,"Meat Yield","kg/individual/day",8.61,"g","Fish",FALSE,FALSE,"6","T14 CG + MB","Malawi","livestock",NA,NA,NA,NA
"2466","NN0244.2","Bundle 3 Chopped Grass (CG)","Meat Yield..g/individual..8.7","T13 CG",NA,0.0397,NA,"Meat Yield","kg/individual/day",8.7,"g","Fish",FALSE,FALSE,"6","T13 CG","Malawi","livestock",NA,NA,NA,NA
"2467","NN0272.1","Control","Meat Yield..kg/individual..15.4","Control",NA,16.3,0.8,"Meat Yield","kg/individual/day",15.4,"kg",NA,FALSE,FALSE,"6","Control","Uganda","livestock",NA,NA,NA,NA
"2468","NN0272.1","SEP + SPV","Meat Yield..kg/individual..16","SEP + SPV",NA,16.2,0.8,"Meat Yield","kg/individual/day",16,"kg",NA,FALSE,FALSE,"6","SEP + SPV","Uganda","livestock",NA,NA,NA,NA
"2469","NN0272.1","SPVD","Meat Yield..kg/individual..15.6","SPVD",NA,19.1,0.8,"Meat Yield","kg/individual/day",15.6,"kg",NA,FALSE,FALSE,"6","SPVD","Uganda","livestock",NA,NA,NA,NA
"2470","NN0272.1.2","Control","Meat Yield..kg/individual..15.4","Control",NA,16.3,0.8,"Meat Yield","kg/individual/day",15.4,"kg",NA,FALSE,FALSE,"6","Control","Uganda","livestock",NA,NA,NA,NA
"2471","NN0272.1.2","SEP + SPV","Meat Yield..kg/individual..16","SEP + SPV",NA,16.2,0.8,"Meat Yield","kg/individual/day",16,"kg",NA,FALSE,FALSE,"6","SEP + SPV","Uganda","livestock",NA,NA,NA,NA
"2472","NN0272.1.2","SPVD","Meat Yield..kg/individual..15.6","SPVD",NA,19.1,0.8,"Meat Yield","kg/individual/day",15.6,"kg",NA,FALSE,FALSE,"6","SPVD","Uganda","livestock",NA,NA,NA,NA
"2473","NN0272.2","CON","Meat Yield..kg/individual..13.6","T CON",NA,14.8,NA,"Meat Yield","kg/individual/day",13.6,"kg","Goat",FALSE,FALSE,"8","T CON","Uganda","livestock",NA,NA,NA,NA
"2474","NN0272.2","T2 MIXED","Meat Yield..kg/individual..14.2","T MIXED",NA,15.2,NA,"Meat Yield","kg/individual/day",14.2,"kg","Goat",FALSE,FALSE,"8","T MIXED","Uganda","livestock",NA,NA,NA,NA
"2475","NN0272.2","T3 SPV","Meat Yield..kg/individual..15.3","T SPV",NA,16.5,NA,"Meat Yield","kg/individual/day",15.3,"kg","Goat",FALSE,FALSE,"8","T SPV","Uganda","livestock",NA,NA,NA,NA
"2476","NN0272.2","T4 SOLANUM","Meat Yield..kg/individual..12.9","T SOLANUM",NA,13.9,NA,"Meat Yield","kg/individual/day",12.9,"kg","Goat",FALSE,FALSE,"8","T SOLANUM","Uganda","livestock",NA,NA,NA,NA
"2477","NN0276.1","BP","Meat Yield..kg/individual..Unspecified","BP",NA,11.5,0.53,"Meat Yield","kg/individual/day",NA,"Unspecified","Goat",FALSE,FALSE,"4","BP","Uganda","livestock",NA,NA,NA,NA
"2478","NN0276.1","CSC","Meat Yield..kg/individual..Unspecified","CSC",NA,16.8,0.53,"Meat Yield","kg/individual/day",NA,"Unspecified","Goat",FALSE,FALSE,"4","CSC","Uganda","livestock",NA,NA,NA,NA
"2479","NN0276.1","Control","Meat Yield..kg/individual..Unspecified","Control",NA,10.4,0.53,"Meat Yield","kg/individual/day",NA,"Unspecified","Goat",FALSE,FALSE,"4","Control","Uganda","livestock",NA,NA,NA,NA
"2480","NN0276.1","LL","Meat Yield..kg/individual..Unspecified","LL",NA,11.6,0.53,"Meat Yield","kg/individual/day",NA,"Unspecified","Goat",FALSE,FALSE,"4","LL","Uganda","livestock",NA,NA,NA,NA
"2481","NN0276.1","MB","Meat Yield..kg/individual..Unspecified","MB",NA,14.3,0.53,"Meat Yield","kg/individual/day",NA,"Unspecified","Goat",FALSE,FALSE,"4","MB","Uganda","livestock",NA,NA,NA,NA
"2482","NN0280.1","ML 1","Meat Yield..kg/individual..445","T D1",NA,386,12.46,"Meat Yield","kg/individual/day",445,"kg","Cattle",FALSE,FALSE,"6","T D1","Ethiopia","livestock",NA,NA,NA,NA
"2483","NN0280.1","ML 2","Meat Yield..kg/individual..445","T D2",NA,404,12.46,"Meat Yield","kg/individual/day",445,"kg","Cattle",FALSE,FALSE,"6","T D2","Ethiopia","livestock",NA,NA,NA,NA
"2484","NN0280.1","ML 3","Meat Yield..kg/individual..445","T D3",NA,428,12.46,"Meat Yield","kg/individual/day",445,"kg","Cattle",FALSE,FALSE,"6","T D3","Ethiopia","livestock",NA,NA,NA,NA
"2485","NN0280.1","ML 4","Meat Yield..kg/individual..445","T D4",NA,438,12.46,"Meat Yield","kg/individual/day",445,"kg","Cattle",FALSE,FALSE,"6","T D4","Ethiopia","livestock",NA,NA,NA,NA
"2486","NN0280.1","OV 1","Meat Yield..kg/individual..445","T D5",NA,399,12.46,"Meat Yield","kg/individual/day",445,"kg","Cattle",FALSE,FALSE,"6","T D5","Ethiopia","livestock",NA,NA,NA,NA
"2487","NN0280.1","OV 2","Meat Yield..kg/individual..445","T D6",NA,407,12.46,"Meat Yield","kg/individual/day",445,"kg","Cattle",FALSE,FALSE,"6","T D6","Ethiopia","livestock",NA,NA,NA,NA
"2488","NN0280.1","OV 3","Meat Yield..kg/individual..445","T D7",NA,422,12.46,"Meat Yield","kg/individual/day",445,"kg","Cattle",FALSE,FALSE,"6","T D7","Ethiopia","livestock",NA,NA,NA,NA
"2489","NN0280.1","OV 4","Meat Yield..kg/individual..445","T D8",NA,424,12.46,"Meat Yield","kg/individual/day",445,"kg","Cattle",FALSE,FALSE,"6","T D8","Ethiopia","livestock",NA,NA,NA,NA
"2490","NN0280.2","ML stover + lablab hay","Meat Yield..kg/individual..434","ML + lablab 0",NA,408,13.97,"Meat Yield","kg/individual/day",434,"kg","Cattle",FALSE,FALSE,"6","ML + lablab 0","Ethiopia","livestock",NA,NA,NA,NA
"2491","NN0280.2","ML stover + lablab hay 1.25","Meat Yield..kg/individual..451","ML + lablab 1.25",NA,403,13.97,"Meat Yield","kg/individual/day",451,"kg","Cattle",FALSE,FALSE,"6","ML + lablab 1.25","Ethiopia","livestock",NA,NA,NA,NA
"2492","NN0280.2","ML stover + lablab hay 2.5","Meat Yield..kg/individual..463","ML + lablab 2.5",NA,418,13.97,"Meat Yield","kg/individual/day",463,"kg","Cattle",FALSE,FALSE,"6","ML + lablab 2.5","Ethiopia","livestock",NA,NA,NA,NA
"2493","NN0280.2","ML stover + lablab hay 3.75","Meat Yield..kg/individual..463","ML + lablab 3.75",NA,426,13.97,"Meat Yield","kg/individual/day",463,"kg","Cattle",FALSE,FALSE,"6","ML + lablab 3.75","Ethiopia","livestock",NA,NA,NA,NA
"2494","NN0280.2","OV hay + lablab hay","Meat Yield..kg/individual..445","OV + lablab 0",NA,419,13.97,"Meat Yield","kg/individual/day",445,"kg","Cattle",FALSE,FALSE,"6","OV + lablab 0","Ethiopia","livestock",NA,NA,NA,NA
"2495","NN0280.2","OV hay + lablab hay 1.25","Meat Yield..kg/individual..446","OV + lablab 1.25",NA,389,13.97,"Meat Yield","kg/individual/day",446,"kg","Cattle",FALSE,FALSE,"6","OV + lablab 1.25","Ethiopia","livestock",NA,NA,NA,NA
"2496","NN0280.2","OV hay + lablab hay 2.5","Meat Yield..kg/individual..441","OV + lablab 2.5",NA,382,13.97,"Meat Yield","kg/individual/day",441,"kg","Cattle",FALSE,FALSE,"6","OV + lablab 2.5","Ethiopia","livestock",NA,NA,NA,NA
"2497","NN0280.2","OV hay + lablab hay 3.75","Meat Yield..kg/individual..456","OV + lablab 3.75",NA,438,13.97,"Meat Yield","kg/individual/day",456,"kg","Cattle",FALSE,FALSE,"6","OV + lablab 3.75","Ethiopia","livestock",NA,NA,NA,NA
"2498","NN0282","Maize bran T1","Meat Yield..kg/individual..8.8","Maize bran T1",NA,39.7,3.6,"Meat Yield","kg/individual/day",8.8,"kg","Pigs",FALSE,FALSE,"4","Maize bran T1","Uganda","livestock",NA,NA,NA,NA
"2499","NN0282","Wheat bran T2","Meat Yield..kg/individual..8.8","Wheat bran T2",NA,50.1,3.6,"Meat Yield","kg/individual/day",8.8,"kg","Pigs",FALSE,FALSE,"4","Wheat bran T2","Uganda","livestock",NA,NA,NA,NA
"2500","NN0282","Whole maize T3","Meat Yield..kg/individual..8.8","Whole maize T3",NA,25.9,3.6,"Meat Yield","kg/individual/day",8.8,"kg","Pigs",FALSE,FALSE,"4","Whole maize T3","Uganda","livestock",NA,NA,NA,NA
"2501","NN0299","Control","Milk Yield..kg/individual","Control",NA,12.1,0.73,"Milk Yield","kg/individual/day",NA,NA,"Cattle",FALSE,FALSE,"4","Control","Zimbabwe","livestock",NA,NA,NA,NA
"2502","NN0299","T1","Milk Yield..kg/individual","T1",NA,10.38,0.73,"Milk Yield","kg/individual/day",NA,NA,"Cattle",FALSE,FALSE,"4","T1","Zimbabwe","livestock",NA,NA,NA,NA
"2503","NN0299","T2","Milk Yield..kg/individual","T2",NA,8.82,0.73,"Milk Yield","kg/individual/day",NA,NA,"Cattle",FALSE,FALSE,"4","T2","Zimbabwe","livestock",NA,NA,NA,NA
"2504","NN0299","T3","Milk Yield..kg/individual","T3",NA,7.46,0.73,"Milk Yield","kg/individual/day",NA,NA,"Cattle",FALSE,FALSE,"4","T3","Zimbabwe","livestock",NA,NA,NA,NA
"2505","NN0318","Control","Meat Yield..kg/individual..Gilts..21","T1",NA,63.6,1.13,"Meat Yield","kg/individual/day",21,"kg","Pigs",FALSE,FALSE,"5","T1","South Africa","livestock",NA,NA,NA,NA
"2506","NN0318","High Glycerol","Meat Yield..kg/individual..Boars..21","T3",NA,64.2,1.13,"Meat Yield","kg/individual/day",21,"kg","Pigs",FALSE,FALSE,"5","T3","South Africa","livestock",NA,NA,NA,NA
"2507","NN0318","Low Glycerol","Meat Yield..kg/individual..Boars..21","T2",NA,65.6,1.13,"Meat Yield","kg/individual/day",21,"kg","Pigs",FALSE,FALSE,"5","T2","South Africa","livestock",NA,NA,NA,NA
"2508","NN0322","CON MAIZE","Meat Yield..g/individual..153.54","T CON M",NA,2.63041,66.74,"Meat Yield","kg/individual/day",153.54,"g","Chicken",FALSE,FALSE,"10","T CON M","Nigeria","livestock",NA,NA,NA,NA
"2509","NN0322","CRM AND PKC (1:1)","Meat Yield..g/individual..155.12","T MIX",NA,2.0861,66.74,"Meat Yield","kg/individual/day",155.12,"g","Chicken",FALSE,FALSE,"10","T MIX","Nigeria","livestock",NA,NA,NA,NA
"2510","NN0322","FCP MIX 100","Meat Yield..g/individual..157","T FCP 1F",NA,2.6019,66.74,"Meat Yield","kg/individual/day",157,"g","Chicken",FALSE,FALSE,"10","T FCP 1F","Nigeria","livestock",NA,NA,NA,NA
"2511","NN0322","FCP MIX 25","Meat Yield..g/individual..157.03","T FCP 2P",NA,2.6001,66.74,"Meat Yield","kg/individual/day",157.03,"g","Chicken",FALSE,FALSE,"10","T FCP 2P","Nigeria","livestock",NA,NA,NA,NA
"2512","NN0322","FCP MIX 50","Meat Yield..g/individual..151.72","T FCP 5P",NA,2.58801,66.74,"Meat Yield","kg/individual/day",151.72,"g","Chicken",FALSE,FALSE,"10","T FCP 5P","Nigeria","livestock",NA,NA,NA,NA
"2513","NN0322","FCP MIX 75","Meat Yield..g/individual..154.54","T FCP 75P",NA,2.4706,66.74,"Meat Yield","kg/individual/day",154.54,"g","Chicken",FALSE,FALSE,"10","T FCP 75P","Nigeria","livestock",NA,NA,NA,NA
"2514","NN0325","0.5 Pumpkin Leaf","Meat Yield..g/individual..5.12","T2",NA,0.00923,0.24,"Meat Yield","kg/individual/day",5.12,"g","Fish",FALSE,FALSE,"15","T2","Nigeria","livestock",NA,NA,NA,NA
"2515","NN0325","1 Pumpkin Leaf","Meat Yield..g/individual..5.21","T3",NA,0.00726,0.51,"Meat Yield","kg/individual/day",5.21,"g","Fish",FALSE,FALSE,"15","T3","Nigeria","livestock",NA,NA,NA,NA
"2516","NN0325","1.5 Pumpkin Leaf","Meat Yield..g/individual..5.27","T4",NA,0.00704,0.15,"Meat Yield","kg/individual/day",5.27,"g","Fish",FALSE,FALSE,"15","T4","Nigeria","livestock",NA,NA,NA,NA
"2517","NN0325","2 Pumpkin Leaf","Meat Yield..g/individual..5.13","T5",NA,0.00755,0.62,"Meat Yield","kg/individual/day",5.13,"g","Fish",FALSE,FALSE,"15","T5","Nigeria","livestock",NA,NA,NA,NA
"2518","NN0325","Control","Meat Yield..g/individual..5.11","T1",NA,0.00676,0.09,"Meat Yield","kg/individual/day",5.11,"g","Fish",FALSE,FALSE,"15","T1","Nigeria","livestock",NA,NA,NA,NA
"2519","NN0326","D1","Meat Yield..g/individual..6.84","D1",NA,2.146e-05,0.16,"Meat Yield","kg/individual/day",6.84,"g","Fish",FALSE,FALSE,"15","D1","Nigeria","livestock",NA,NA,NA,NA
"2520","NN0326","D2","Meat Yield..g/individual..6.84","D2",NA,2.405e-05,0.19,"Meat Yield","kg/individual/day",6.84,"g","Fish",FALSE,FALSE,"15","D2","Nigeria","livestock",NA,NA,NA,NA
"2521","NN0326","D3","Meat Yield..g/individual..6.85","D3",NA,2.21e-05,0.26,"Meat Yield","kg/individual/day",6.85,"g","Fish",FALSE,FALSE,"15","D3","Nigeria","livestock",NA,NA,NA,NA
"2522","NN0326","D4","Meat Yield..g/individual..6.85","D4",NA,2.263e-05,0.26,"Meat Yield","kg/individual/day",6.85,"g","Fish",FALSE,FALSE,"15","D4","Nigeria","livestock",NA,NA,NA,NA
"2523","NN0326","D5","Meat Yield..g/individual..6.86","D5",NA,2.342e-05,0.14,"Meat Yield","kg/individual/day",6.86,"g","Fish",FALSE,FALSE,"15","D5","Nigeria","livestock",NA,NA,NA,NA
"2524","NN0329","Control diet","Meat Yield..kg/individual..19.9","T1",NA,34,0.91,"Meat Yield","kg/individual/day",19.9,"kg","Sheep",FALSE,FALSE,"5","T1","Ethiopia","livestock",NA,NA,NA,NA
"2525","NN0329","Diet 1 Barley Bran","Meat Yield..kg/individual..20","T2",NA,40,0.91,"Meat Yield","kg/individual/day",20,"kg","Sheep",FALSE,FALSE,"5","T2","Ethiopia","livestock",NA,NA,NA,NA
"2526","NN0329","Diet 2 (2BB:1LSM)","Meat Yield..kg/individual..19.4","T3",NA,43.1,0.91,"Meat Yield","kg/individual/day",19.4,"kg","Sheep",FALSE,FALSE,"5","T3","Ethiopia","livestock",NA,NA,NA,NA
"2527","NN0329","Diet 3 (1BB:2LSM)","Meat Yield..kg/individual..19.7","T4",NA,44.2,0.91,"Meat Yield","kg/individual/day",19.7,"kg","Sheep",FALSE,FALSE,"5","T4","Ethiopia","livestock",NA,NA,NA,NA
"2528","NN0329","Diet 4 (Linseed Meal)","Meat Yield..kg/individual..19.6","T5",NA,41.4,0.91,"Meat Yield","kg/individual/day",19.6,"kg","Sheep",FALSE,FALSE,"5","T5","Ethiopia","livestock",NA,NA,NA,NA
"2529","NN0331","T1 A","Meat Yield..g/individual..0.74","T1 A CG",NA,0.00452,NA,"Meat Yield","kg/individual/day",0.74,"g","Fish",FALSE,FALSE,"20","T1 A CG","Nigeria","livestock",NA,NA,NA,NA
"2530","NN0331","T2 B","Meat Yield..g/individual..0.73","T2 B CG",NA,0.00603,NA,"Meat Yield","kg/individual/day",0.73,"g","Fish",FALSE,FALSE,"20","T2 B CG","Nigeria","livestock",NA,NA,NA,NA
"2531","NN0331","T3 C","Meat Yield..g/individual..0.74","T3 C CG",NA,0.00404,NA,"Meat Yield","kg/individual/day",0.74,"g","Fish",FALSE,FALSE,"20","T3 C CG","Nigeria","livestock",NA,NA,NA,NA
"2532","NN0331","T4 D","Meat Yield..g/individual..0.72","T4 D CG",NA,0.00374,NA,"Meat Yield","kg/individual/day",0.72,"g","Fish",FALSE,FALSE,"20","T4 D CG","Nigeria","livestock",NA,NA,NA,NA
"2533","NN0331","T5 E","Meat Yield..g/individual..0.73","T5 E CG",NA,0.00341,NA,"Meat Yield","kg/individual/day",0.73,"g","Fish",FALSE,FALSE,"20","T5 E CG","Nigeria","livestock",NA,NA,NA,NA
"2534","NN0339.1","NC Con","Meat Yield..g/individual..125.7","T NC Con",NA,0.1639,9.3,"Meat Yield","kg/individual/day",125.7,"g","Snail",FALSE,FALSE,"30","T NC Con","South Africa","livestock",NA,NA,NA,NA
"2535","NN0339.1","NC+Silage oil","Meat Yield..g/individual..125.7","T NC+T.OIL",NA,0.1547,2,"Meat Yield","kg/individual/day",125.7,"g","Snail",FALSE,FALSE,"30","T NC+T.OIL","South Africa","livestock",NA,NA,NA,NA
"2536","NN0341","C","Meat Yield..g/individual..11","C",NA,0.0558,NA,"Meat Yield","kg/individual/day",11,"g","Fish",FALSE,FALSE,"15","C","South Africa","livestock",NA,NA,NA,NA
"2537","NN0341","HCH","Meat Yield..g/individual..11","HCH",NA,0.0565,NA,"Meat Yield","kg/individual/day",11,"g","Fish",FALSE,FALSE,"15","HCH","South Africa","livestock",NA,NA,NA,NA
"2538","NN0341","HCL","Meat Yield..g/individual..10.7","PCL",NA,0.0607,NA,"Meat Yield","kg/individual/day",10.7,"g","Fish",FALSE,FALSE,"15","PCL","South Africa","livestock",NA,NA,NA,NA
"2539","NN0341","HPH","Meat Yield..g/individual..10.7","HPH",NA,0.0559,NA,"Meat Yield","kg/individual/day",10.7,"g","Fish",FALSE,FALSE,"15","HPH","South Africa","livestock",NA,NA,NA,NA
"2540","NN0341","HPL","Meat Yield..g/individual..11","HPL",NA,0.0559,NA,"Meat Yield","kg/individual/day",11,"g","Fish",FALSE,FALSE,"15","HPL","South Africa","livestock",NA,NA,NA,NA
"2541","NN0341","SH","Meat Yield..g/individual..10.9","SH",NA,0.0538,NA,"Meat Yield","kg/individual/day",10.9,"g","Fish",FALSE,FALSE,"15","SH","South Africa","livestock",NA,NA,NA,NA
"2542","NN0341","SL","Meat Yield..g/individual..10.3","SL",NA,0.0565,NA,"Meat Yield","kg/individual/day",10.3,"g","Fish",FALSE,FALSE,"15","SL","South Africa","livestock",NA,NA,NA,NA
"2543","NN0345","T1 Pasture Hay","Meat Yield..kg/individual..20.5","T N.HAY",NA,13.55,0.3,"Meat Yield","kg/individual/day",20.5,"kg","Sheep",FALSE,FALSE,"8","T N.HAY","Ethiopia","livestock",NA,NA,NA,NA
"2544","NN0345","T2 AG","Meat Yield..kg/individual..20.5","T AG",NA,14.3,0.3,"Meat Yield","kg/individual/day",20.5,"kg","Sheep",FALSE,FALSE,"8","T AG","Ethiopia","livestock",NA,NA,NA,NA
"2545","NN0345","T3 PEG","Meat Yield..kg/individual..20.5","T PEG",NA,16.25,0.3,"Meat Yield","kg/individual/day",20.5,"kg","Sheep",FALSE,FALSE,"8","T PEG","Ethiopia","livestock",NA,NA,NA,NA
"2546","NN0357","Control diet","Meat Yield..kg/individual..24.4","T1 Control diet",NA,79.5,0.14,"Meat Yield","kg/individual/day",24.4,"kg","Pigs",FALSE,FALSE,"2","T1 Control diet","DRC","livestock",NA,NA,NA,NA
"2547","NN0357","Diet 1","Meat Yield..kg/individual..25.1","T2 Diet 1",NA,72.2,0.14,"Meat Yield","kg/individual/day",25.1,"kg","Pigs",FALSE,FALSE,"2","T2 Diet 1","DRC","livestock",NA,NA,NA,NA
