"","B.Code","D.Item","is_group","is_entire_diet","DC.Variable","DC.Value","DC.Unit","Source","n_ing","n_tar","kind","Feedipedia","feedipedia_node","ilri_code","GE_source","n_source_rows"
"2544","BO1018","Atriplex halimus",FALSE,FALSE,"GE",14.6,"MJ/kg","camel",NA,NA,"Item",25283,25283,"No Match","feedipedia",1
"2545","BO1018","Atriplex halimus Ensiled",FALSE,FALSE,"GE",15.34389952,"MJ/kg","camel",NA,NA,"Item",NA,NA,"FEED0105","inferred_from_same_ingredient-Step2",NA
"2546","BO1018","Barley Grain Crushed",FALSE,FALSE,"GE",18.22023216,"MJ/kg","camel",NA,NA,"Item",NA,NA,"FEED0004","inferred_from_same_ingredient-Step2",NA
"2547","BO1018","Saccharomyces cerevisiae",FALSE,FALSE,"GE",18.68884016,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","inferred_from_same_ingredient-Step2",NA
"2548","BO1018","Salt",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2549","BO1018","Trifolium alexandrinum Dried",FALSE,FALSE,"GE",17.5,"MJ/kg","camel",NA,NA,"Item",11852,11852,"FEED0858","feedipedia",35
"2550","BO1018","Water",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2551","BO1019","Bone Ground",FALSE,FALSE,"GE",11.4,"MJ/kg","camel",NA,NA,"Item",11876,11876,"FEED0006","feedipedia",99
"2552","BO1019","Cassava Peel Ground",FALSE,FALSE,"GE",19.5,"MJ/kg","camel",NA,NA,"Item",12805,12805,"FEED0502","feedipedia",29
"2553","BO1019","Groundnut Oil",FALSE,FALSE,"GE",NA,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match",NA,NA
"2554","BO1019","Pennisetum purpureum",FALSE,FALSE,"GE",17.4,"MJ/kg","camel",NA,NA,"Item",12365,12365,"FEED0709","feedipedia",43
"2555","BO1019","Salt",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2556","BO1019","Unspecified Molasses",FALSE,FALSE,"GE",16.0827590533333,"MJ/kg","camel",NA,NA,"Item",NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"2557","BO1019","Water",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2558","BO1020","Concentrate",FALSE,FALSE,"GE",18,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","raw data",70
"2559","BO1020","Moringa oleifera Leaves Extract",FALSE,FALSE,"GE",18.6644056,"MJ/kg","camel",NA,NA,"Item",NA,NA,"FEED0172","inferred_from_same_ingredient-Step2",NA
"2560","BO1020","Trifolium alexandrinum",FALSE,FALSE,"GE",17.5,"MJ/kg","camel",NA,NA,"Item",11852,11852,"No Match","feedipedia",35
"2561","BO1020","Water",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2562","BO1021","Black Cumin Seed Ground",FALSE,FALSE,"GE",22.576864,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","inferred_from_same_ingredient",4
"2563","BO1021","Cotton Seed Ground",FALSE,FALSE,"GE",21.2,"MJ/kg","camel",NA,NA,"Item",12022,12022,"No Match","feedipedia",42
"2564","BO1021","Lime",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"FEED0541","assumed_zero",NA
"2565","BO1021","Maize",FALSE,FALSE,"GE",18.8,"MJ/kg","camel",NA,NA,"Item",11662,11662,"FEED0023","feedipedia",226
"2566","BO1021","Mineral Mix",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"FEED0542","assumed_zero",NA
"2567","BO1021","Salt",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2568","BO1021","Soybean Ground",FALSE,FALSE,"GE",19.7,"MJ/kg","camel",NA,NA,"Item",11683,11683,"FEED0369","feedipedia",134
"2569","BO1021","Trifolium alexandrinum Dried",FALSE,FALSE,"GE",17.5,"MJ/kg","camel",NA,NA,"Item",11852,11852,"FEED0858","feedipedia",35
"2570","BO1021","Water",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2571","BO1021","Wheat Bran",FALSE,FALSE,"GE",18.9,"MJ/kg","camel",NA,NA,"Item",12751,12751,"FEED0044","feedipedia",249
"2572","BO1023","CGS silage",TRUE,FALSE,"GE",NA,"MJ/kg","camel",NA,NA,"Group",NA,NA,NA,NA,NA
"2573","BO1023","CGS silage Ensiled",FALSE,FALSE,"GE",NA,"MJ/kg","camel",NA,NA,"Item",NA,NA,NA,NA,NA
"2574","BO1023","Cotton Seed Ground",FALSE,FALSE,"GE",21.2,"MJ/kg","camel",NA,NA,"Item",12022,12022,"No Match","feedipedia",42
"2575","BO1023","HSB silage",TRUE,FALSE,"GE",NA,"MJ/kg","camel",NA,NA,"Group",NA,NA,NA,NA,NA
"2576","BO1023","HSB silage Ensiled",FALSE,FALSE,"GE",NA,"MJ/kg","camel",NA,NA,"Item",NA,NA,NA,NA,NA
"2577","BO1023","Lime",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"FEED0541","assumed_zero",NA
"2578","BO1023","LSB silage",TRUE,FALSE,"GE",NA,"MJ/kg","camel",NA,NA,"Group",NA,NA,NA,NA,NA
"2579","BO1023","LSB silage Ensiled",FALSE,FALSE,"GE",NA,"MJ/kg","camel",NA,NA,"Item",NA,NA,NA,NA,NA
"2580","BO1023","Maize",FALSE,FALSE,"GE",18.8,"MJ/kg","camel",NA,NA,"Item",11662,11662,"FEED0023","feedipedia",226
"2581","BO1023","Maize Grain",FALSE,FALSE,"GE",18.8,"MJ/kg","camel",NA,NA,"Item",11662,11662,"FEED0023","feedipedia",47
"2582","BO1023","Minerals and Vitamins Mix",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No match","assumed_zero",NA
"2583","BO1023","Rice Straw Urea Treated",FALSE,FALSE,"GE",15.5,"MJ/kg","camel",NA,NA,"Item",11646,11646,"No Match","feedipedia",2
"2584","BO1023","Salt",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2585","BO1023","Soybean Ground",FALSE,FALSE,"GE",19.7,"MJ/kg","camel",NA,NA,"Item",11683,11683,"FEED0369","feedipedia",134
"2586","BO1023","Sugar Beet Crushed",FALSE,FALSE,"GE",16.9,"MJ/kg","camel",NA,NA,"Item",11843,11843,"No Match","feedipedia",1
"2587","BO1023","Unspecified Molasses",FALSE,FALSE,"GE",16.0827590533333,"MJ/kg","camel",NA,NA,"Item",NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"2588","BO1023","Wheat Bran",FALSE,FALSE,"GE",18.9,"MJ/kg","camel",NA,NA,"Item",12751,12751,"FEED0044","feedipedia",249
"2589","BO1024","Khat Leftover Crushed Dried",FALSE,FALSE,"GE",NA,"MJ/kg","camel",NA,NA,"Item",NA,NA,"FEED0611",NA,NA
"2590","BO1024","Maize Grain",FALSE,FALSE,"GE",18.8,"MJ/kg","camel",NA,NA,"Item",11662,11662,"FEED0023","feedipedia",47
"2591","BO1024","Noug Seed Cake",FALSE,FALSE,"GE",20.2,"MJ/kg","camel",NA,NA,"Item",12373,12373,"FEED0025","feedipedia",61
"2592","BO1024","Salt",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2593","BO1024","Sesame Seed Cake",FALSE,FALSE,"GE",20.6,"MJ/kg","camel",NA,NA,"Item",12577,12577,"FEED0033","feedipedia",8
"2594","BO1024","Unspecified Grass Dried",FALSE,FALSE,"GE",16.700034336,"MJ/kg","camel",NA,NA,"Item",NA,NA,"FEED0856","inferred_from_same_ingredient-Step2",NA
"2595","BO1024","Water",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2596","BO1024","Wheat Shorts",FALSE,FALSE,"GE",NA,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match",NA,NA
"2597","BO1025","Chloris gayana Dried",FALSE,FALSE,"GE",18.1,"MJ/kg","camel",NA,NA,"Item",12519,12519,"FEED0713","feedipedia",34
"2598","BO1025","Concentrate feed mixture",TRUE,FALSE,"GE",NA,"MJ/kg","camel",NA,NA,"Group",NA,NA,NA,NA,NA
"2599","BO1025","DVLM + DMLM",TRUE,FALSE,"GE",NA,"MJ/kg","camel",NA,NA,"Group",NA,NA,NA,NA,NA
"2600","BO1025","DVLM + DMLM",FALSE,FALSE,"GE",NA,"MJ/kg","camel",NA,NA,"Item",NA,NA,NA,NA,NA
"2601","BO1025","Maize Grain Ground",FALSE,FALSE,"GE",18.8,"MJ/kg","camel",NA,NA,"Item",11662,11662,"FEED0422","feedipedia",47
"2602","BO1025","Morus indica Leaves Crushed Dried",FALSE,FALSE,"GE",NA,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match",NA,NA
"2603","BO1025","Noug Seed Cake",FALSE,FALSE,"GE",20.2,"MJ/kg","camel",NA,NA,"Item",12373,12373,"FEED0025","feedipedia",61
"2604","BO1025","Salt",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2605","BO1025","Vernonia amygdalina Leaves Dried",FALSE,FALSE,"GE",NA,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match",NA,NA
"2606","BO1025","Water",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2607","BO1026","Noug Seed Cake",FALSE,FALSE,"GE",20.2,"MJ/kg","camel",NA,NA,"Item",12373,12373,"FEED0025","feedipedia",61
"2608","BO1026","Poultry Litter Dried",FALSE,FALSE,"GE",14.9513008533333,"MJ/kg","camel",NA,NA,"Item",NA,NA,"FEED0030","inferred_from_same_ingredient-Step2",NA
"2609","BO1026","Salt",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2610","BO1026","Unspecified Grass Dried",FALSE,FALSE,"GE",16.700034336,"MJ/kg","camel",NA,NA,"Item",NA,NA,"FEED0856","inferred_from_same_ingredient-Step2",NA
"2611","BO1026","Water",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2612","BO1026","Wheat Bran",FALSE,FALSE,"GE",18.9,"MJ/kg","camel",NA,NA,"Item",12751,12751,"FEED0044","feedipedia",249
"2613","BO1027","Maize Grain",FALSE,FALSE,"GE",18.8,"MJ/kg","camel",NA,NA,"Item",11662,11662,"FEED0023","feedipedia",47
"2614","BO1027","Minerals and Vitamins Mix",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No match","assumed_zero",NA
"2615","BO1027","Noug Seed Cake",FALSE,FALSE,"GE",20.2,"MJ/kg","camel",NA,NA,"Item",12373,12373,"FEED0025","feedipedia",61
"2616","BO1027","Rice Husk",FALSE,FALSE,"GE",16.3,"MJ/kg","camel",NA,NA,"Item",11643,11643,"No Match","feedipedia",9
"2617","BO1027","Rice Husk Enzyme Treated",FALSE,FALSE,"GE",NA,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match",NA,NA
"2618","BO1027","Rice Husk Fermented",FALSE,FALSE,"GE",NA,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match",NA,NA
"2619","BO1027","Salt",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2620","BO1027","Sugarcane Bagasse",FALSE,FALSE,"GE",18.6,"MJ/kg","camel",NA,NA,"Item",11673,11673,"No Match","feedipedia",4
"2621","BO1027","Sugarcane Bagasse Enzyme Treated",FALSE,FALSE,"GE",18.6,"MJ/kg","camel",NA,NA,"Item",11673,11673,"No Match","feedipedia",1
"2622","BO1027","Sugarcane Bagasse Fermented",FALSE,FALSE,"GE",18.6,"MJ/kg","camel",NA,NA,"Item",11673,11673,"No Match","feedipedia",1
"2623","BO1027","Unspecified Molasses",FALSE,FALSE,"GE",16.0827590533333,"MJ/kg","camel",NA,NA,"Item",NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"2624","BO1027","Water",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2625","BO1027","Wheat Bran",FALSE,FALSE,"GE",18.9,"MJ/kg","camel",NA,NA,"Item",12751,12751,"FEED0044","feedipedia",249
"2626","BO1028","Calcium Carbonate",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2627","BO1028","Cement",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","inferred_from_same_ingredient-Step2",NA
"2628","BO1028","Concentrate",FALSE,FALSE,"GE",18,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","raw data",70
"2629","BO1028","Maize",FALSE,FALSE,"GE",18.8,"MJ/kg","camel",NA,NA,"Item",11662,11662,"FEED0023","feedipedia",226
"2630","BO1028","Molasses & Urea Block",FALSE,FALSE,"GE",15.28272944,"MJ/kg","camel",NA,NA,"Item",564,NA,"No Match","predicted_from_Weiss_GE",NA
"2631","BO1028","Noug Seed Cake",FALSE,FALSE,"GE",20.2,"MJ/kg","camel",NA,NA,"Item",12373,12373,"FEED0025","feedipedia",61
"2632","BO1028","Salt",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2633","BO1028","Soybean",FALSE,FALSE,"GE",23.6,"MJ/kg","camel",NA,NA,"Item",12625,12625,"FEED0367","feedipedia",134
"2634","BO1028","Trifolium alexandrinum Straw",FALSE,FALSE,"GE",17.4922176,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match",NA,10
"2635","BO1028","Trifolium alexandrinum Straw Urea Treated",FALSE,FALSE,"GE",NA,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match",NA,NA
"2636","BO1028","Unspecified Molasses",FALSE,FALSE,"GE",16.0827590533333,"MJ/kg","camel",NA,NA,"Item",NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"2637","BO1028","Urea",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No match","assumed_zero",NA
"2638","BO1028","Urea Molasses Block",TRUE,FALSE,"GE",NA,"MJ/kg","camel",NA,NA,"Group",NA,NA,NA,NA,NA
"2639","BO1028","Water",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2640","BO1028","Wheat Bran",FALSE,FALSE,"GE",18.9,"MJ/kg","camel",NA,NA,"Item",12751,12751,"FEED0044","feedipedia",249
"2641","BO1029","Cotton Seed Ground",FALSE,FALSE,"GE",21.2,"MJ/kg","camel",NA,NA,"Item",12022,12022,"No Match","feedipedia",42
"2642","BO1029","Lima Bean Vein Dried",FALSE,FALSE,"GE",15.777864,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","inferred_from_same_ingredient-Step2",NA
"2643","BO1029","Maize",FALSE,FALSE,"GE",18.8,"MJ/kg","camel",NA,NA,"Item",11662,11662,"FEED0023","feedipedia",226
"2644","BO1029","Mineral",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2645","BO1029","Mineral Mix",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"FEED0542","assumed_zero",NA
"2646","BO1029","Salt",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2647","BO1029","Trifolium alexandrinum Dried",FALSE,FALSE,"GE",17.5,"MJ/kg","camel",NA,NA,"Item",11852,11852,"FEED0858","feedipedia",35
"2648","BO1029","Unspecified Molasses",FALSE,FALSE,"GE",16.0827590533333,"MJ/kg","camel",NA,NA,"Item",NA,NA,NA,"inferred_from_same_ingredient-Step2",NA
"2649","BO1029","Water",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2650","BO1029","Wheat Bran",FALSE,FALSE,"GE",18.9,"MJ/kg","camel",NA,NA,"Item",12751,12751,"FEED0044","feedipedia",249
"2651","BO1030","Cement",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","inferred_from_same_ingredient-Step2",NA
"2652","BO1030","Chloris gayana Dried",FALSE,FALSE,"GE",18.1,"MJ/kg","camel",NA,NA,"Item",12519,12519,"FEED0713","feedipedia",34
"2653","BO1030","Cotton Seed Ground",FALSE,FALSE,"GE",21.2,"MJ/kg","camel",NA,NA,"Item",12022,12022,"No Match","feedipedia",42
"2654","BO1030","Dicalcium Phosphate",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2655","BO1030","Magnesium Sulfate",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2656","BO1030","Mineral Mix",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"FEED0542","assumed_zero",NA
"2657","BO1030","Molasses & Urea Block",FALSE,FALSE,"GE",14.68584,"MJ/kg","camel",NA,NA,"Item",564,NA,"No Match","predicted_from_Weiss_GE",NA
"2658","BO1030","Roughage Group",FALSE,FALSE,"GE",NA,"MJ/kg","camel",NA,NA,"Item",NA,NA,NA,NA,NA
"2659","BO1030","Salt",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2660","BO1030","Sugarcane Molasses",FALSE,FALSE,"GE",14.7,"MJ/kg","camel",NA,NA,"Item",12341,12341,"FEED0024","feedipedia",3
"2661","BO1030","Sweet Potato Vine Ensiled",FALSE,FALSE,"GE",NA,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match",NA,NA
"2662","BO1030","Urea",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No match","assumed_zero",NA
"2663","BO1030","Urea Molasses Block",TRUE,FALSE,"GE",NA,"MJ/kg","camel",NA,NA,"Group",NA,NA,NA,NA,NA
"2664","BO1030","Vegetable Oil",FALSE,FALSE,"GE",NA,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match",NA,NA
"2665","BO1030","Water",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2666","BO1030","Wheat Straw",FALSE,FALSE,"GE",18.5,"MJ/kg","camel",NA,NA,"Item",12758,12758,"FEED0448","feedipedia",27
"2667","BO1031","Mineral Lick",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"FEED0542","assumed_zero",NA
"2668","BO1031","Morus alba Leaves Crushed Dried",FALSE,FALSE,"GE",17.5,"MJ/kg","camel",NA,NA,"Item",26049,26049,"FEED0048","feedipedia",1
"2669","BO1031","Noug Seed Cake",FALSE,FALSE,"GE",20.2,"MJ/kg","camel",NA,NA,"Item",12373,12373,"FEED0025","feedipedia",61
"2670","BO1031","Trifolium alexandrinum Straw",FALSE,FALSE,"GE",17.4922176,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match",NA,10
"2671","BO1031","Water",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2672","BO1031","Wheat Bran",FALSE,FALSE,"GE",18.9,"MJ/kg","camel",NA,NA,"Item",12751,12751,"FEED0044","feedipedia",249
"2673","BO1032","Lime",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"FEED0541","assumed_zero",NA
"2674","BO1032","Minerals and Vitamins Mix",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No match","assumed_zero",NA
"2675","BO1032","Salt",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2676","BO1032","Water",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2677","BO1033","Bone Ash",FALSE,FALSE,"GE",11.4,"MJ/kg","camel",NA,NA,"Item",11876,11876,"FEED0006","feedipedia",9
"2678","BO1033","Cowpea Husk",FALSE,FALSE,"GE",18.2,"MJ/kg","camel",NA,NA,"Item",17447,17447,"No Match","feedipedia",13
"2679","BO1033","Maize Offal",FALSE,FALSE,"GE",18.5,"MJ/kg","camel",NA,NA,"Item",12280,12280,"No Match","feedipedia",91
"2680","BO1033","Melon Seed Husk Ground",FALSE,FALSE,"GE",17.73120624,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","inferred_from_same_ingredient-Step2",NA
"2681","BO1033","Palm Kernel Cake Ground",FALSE,FALSE,"GE",20.1,"MJ/kg","camel",NA,NA,"Item",12420,12420,"FEED0028","feedipedia",46
"2682","BO1033","Pennisetum purpureum",FALSE,FALSE,"GE",17.4,"MJ/kg","camel",NA,NA,"Item",12365,12365,"FEED0709","feedipedia",43
"2683","BO1033","Rice Offal",FALSE,FALSE,"GE",20.2,"MJ/kg","camel",NA,NA,"Item",11637,11637,"No Match","feedipedia",43
"2684","BO1033","Salt",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2685","BO1033","Soybean Ground",FALSE,FALSE,"GE",19.7,"MJ/kg","camel",NA,NA,"Item",11683,11683,"FEED0369","feedipedia",134
"2686","BO1033","Soybean Haulm",FALSE,FALSE,"GE",NA,"MJ/kg","camel",NA,NA,"Item",NA,NA,"FEED0463",NA,NA
"2687","BO1033","Supplement",TRUE,FALSE,"GE",12.90061088,"MJ/kg","camel",NA,NA,"Group",NA,NA,"No Match","inferred_from_same_ingredient",6
"2688","BO1033","Water",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2689","BO1034","Cassava peel‑based concentrate",TRUE,FALSE,"GE",NA,"MJ/kg","camel",NA,NA,"Group",NA,NA,NA,NA,NA
"2690","BO1034","Cassava Peel Crushed Dried",FALSE,FALSE,"GE",19.5,"MJ/kg","camel",NA,NA,"Item",12805,12805,"FEED0502","feedipedia",1
"2691","BO1034","Dicalcium Phosphate",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2692","BO1034","Hibiscus Seed Ground",FALSE,FALSE,"GE",18.63687488,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","inferred_from_same_ingredient-Step2",NA
"2693","BO1034","Lime",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"FEED0541","assumed_zero",NA
"2694","BO1034","Maize Bran",FALSE,FALSE,"GE",18.5,"MJ/kg","camel",NA,NA,"Item",12280,12280,"FEED0021","feedipedia",91
"2695","BO1034","Minerals and Vitamins Mix",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No match","assumed_zero",NA
"2696","BO1034","Palm Kernel Cake",FALSE,FALSE,"GE",20.1,"MJ/kg","camel",NA,NA,"Item",12420,12420,"FEED0028","feedipedia",46
"2697","BO1034","Panicum maximum Wilted",FALSE,FALSE,"GE",17.7,"MJ/kg","camel",NA,NA,"Item",11522,11522,"FEED0685","feedipedia",7
"2698","BO1034","Salt",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2699","BO1034","Soybean Ground",FALSE,FALSE,"GE",19.7,"MJ/kg","camel",NA,NA,"Item",11683,11683,"FEED0369","feedipedia",134
"2700","BO1034","Water",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2701","BO1035","Chloris gayana Dried",FALSE,FALSE,"GE",18.1,"MJ/kg","camel",NA,NA,"Item",12519,12519,"FEED0713","feedipedia",34
"2702","BO1035","Cynadon dactylon Dried",FALSE,FALSE,"GE",18.3,"MJ/kg","camel",NA,NA,"Item",11850,11850,"FEED0954","feedipedia",11
"2703","BO1035","Megathyrsus maximus Dried",FALSE,FALSE,"GE",17.7,"MJ/kg","camel",NA,NA,"Item",11522,11522,"FEED0903","feedipedia",6
"2704","BO1035","Mineral Lick",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"FEED0542","assumed_zero",NA
"2705","BO1035","Noug Seed Cake",FALSE,FALSE,"GE",20.2,"MJ/kg","camel",NA,NA,"Item",12373,12373,"FEED0025","feedipedia",61
"2706","BO1035","Pennisetum purpureum Dried",FALSE,FALSE,"GE",17.9,"MJ/kg","camel",NA,NA,"Item",12366,12366,"FEED0709","feedipedia",43
"2707","BO1035","Water",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2708","BO1035","Wheat Bran",FALSE,FALSE,"GE",18.9,"MJ/kg","camel",NA,NA,"Item",12751,12751,"FEED0044","feedipedia",249
"2709","BO1036","Chloris gayana Dried",FALSE,FALSE,"GE",18.1,"MJ/kg","camel",NA,NA,"Item",12519,12519,"FEED0713","feedipedia",34
"2710","BO1036","Maize Grain Ground",FALSE,FALSE,"GE",18.8,"MJ/kg","camel",NA,NA,"Item",11662,11662,"FEED0422","feedipedia",47
"2711","BO1036","Morus indica Leaves Crushed Dried",FALSE,FALSE,"GE",NA,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match",NA,NA
"2712","BO1036","Noug Seed Cake",FALSE,FALSE,"GE",20.2,"MJ/kg","camel",NA,NA,"Item",12373,12373,"FEED0025","feedipedia",61
"2713","BO1036","Salt",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2714","BO1036","Vernonia amygdalina Leaves Crushed Dried",FALSE,FALSE,"GE",NA,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match",NA,NA
"2715","BO1036","Water",FALSE,FALSE,"GE",0,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","assumed_zero",NA
"2716","BO1037","Bone Ground",FALSE,FALSE,"GE",11.4,"MJ/kg","camel",NA,NA,"Item",11876,11876,"FEED0006","feedipedia",99
"2717","BO1037","Brewers Grain Dried",FALSE,FALSE,"GE",19.7,"MJ/kg","camel",NA,NA,"Item",NA,NA,NA,NA,15
"2718","BO1037","Cabbage Discards",FALSE,FALSE,"GE",16.79432496,"MJ/kg","camel",NA,NA,"Item",NA,NA,"FEED0495","inferred_from_same_ingredient-Step2",NA
"2719","BO1037","Carrot Waste",FALSE,FALSE,"GE",17.19029872,"MJ/kg","camel",NA,NA,"Item",NA,NA,"No Match","inferred_from_same_ingredient-Step2",NA
"2720","BO1037","Groundnut Shell",FALSE,FALSE,"GE",19.8,"MJ/kg","camel",NA,NA,"Item",12155,12155,"FEED0433","feedipedia",1
"2721","BO1037","Panicum maximum Wilted",FALSE,FALSE,"GE",17.7,"MJ/kg","camel",NA,NA,"Item",11522,11522,"FEED0685","feedipedia",7
