"","B.Code","D.Item","P.Product","Herd.Stage","GE_daily","CH4_kg_year","Total_Amount","D.Unit.Amount","CH4_flag","Ym","source","final_intake_kg_day","ED.Mean.T","T.Name","T.Control"
"608","EM1013.2","FS90L10","Goat","Yearling Male",9.41457,3.39618136118598,0.517,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.517,"FS90L10",NA
"609","EM1013.3","FS50MN50","Goat","Yearling Male",10.0925,3.64073562443845,0.55,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.55,"FS50MN50",NA
"610","EM1013.3","FS60MN40","Goat","Yearling Male",9.01344,3.2514790296496,0.492,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.492,"FS60MN40",NA
"611","EM1013.3","FS70MN30","Goat","Yearling Male",8.17563,2.94925017520216,0.447,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.447,"FS70MN30",NA
"612","EM1013.3","FS80MN20","Goat","Yearling Male",8.3996,3.03004438454627,0.46,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.46,"FS80MN20",NA
"613","EM1013.3","FS90MN10","Goat","Yearling Male",8.53164,3.07767606469003,0.468,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.468,"FS90MN10",NA
"614","EM1013.4","FS61C39","Goat","Yearling Male",9.339967,3.36926931761006,0.521,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.521,"FS61C39",NA
"615","EM1013.4","FS68L32","Goat","Yearling Male",9.608264,3.46605390476191,0.527,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.527,"FS68L32",NA
"616","EM1013.4","FS77MN23","Goat","Yearling Male",9.116231,3.28855952066487,0.499,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.499,"FS77MN23",NA
"617","EM1017","10MOL","Sheep","Lamb Male",18.3353910427842,5.41165854227728,1.0047,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,1.0047,"10MOL","no"
"618","EM1017","20MOL","Sheep","Lamb Male",17.3028701896765,5.10691182148135,0.9454,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,0.9454,"20MOL","no"
"619","EM1017","30MOL","Sheep","Lamb Male",18.0304081756614,5.32164338338253,0.9809,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,0.9809,"30MOL","no"
"620","EM1017","Control","Sheep","Lamb Male",18.1336199762272,5.35210616549023,0.9982,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,0.9982,"Control","yes"
"621","EM1022","T0 Typha silage","Cattle","Adult",97.1164610377303,44.5880607280146,5.16077,"kg","GE_diet_based",0.07,"GE_diet_from_ingredients",NA,5.16077,"T0 Typha silage","yes"
"622","EM1023","1.5A","Sheep","Intact Yearling Male",16.2049007896992,7.12112935870787,0.95616,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.95616,"1.5A","no"
"623","EM1023","1A","Sheep","Intact Yearling Male",15.3232273917882,6.73368420244711,0.92541,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.92541,"1A","no"
"624","EM1023","2A","Sheep","Intact Yearling Male",18.4748359183508,8.11863634111892,1.07813,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,1.07813,"2A","no"
"625","EM1023","Control","Sheep","Intact Yearling Male",10.2172626837479,4.48990402391832,0.54769,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.54769,"Control","yes"
"626","EM1025","D1 Katambora /Vigna (1:4)","Goat","Yearling Male",11.7817061663153,4.2500943627813,0.6708,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.6708,NA,NA
"627","EM1025","D2 Pellets","Goat","Yearling Male",NA,NA,0.6948,"kg","missing_GE_value",0.055,"GE_all",NA,NA,NA,NA
"628","EM1025","D3 Katambora/Lablab (1:4)","Goat","Yearling Male",12.3260432896278,4.44645676620444,0.6881,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.6881,NA,NA
"629","EM1026","Diet2","Sheep","Intact Yearling Male",16.08911166,7.07024664232345,0.8472,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.8472,"Diet2","no"
"630","EM1026","Diet3","Sheep","Intact Yearling Male",17.878056795,7.85638596445149,0.9414,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.9414,"Diet3","no"
"631","EM1026","Diet4","Sheep","Intact Yearling Male",19.9993431175,8.78857027742071,1.0531,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,1.0531,"Diet4","no"
"632","EM1028","T1 CM","Goat","Yearling Male",80.0711925607691,28.8846215751561,4.1,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,4.1,"T1 CM","no"
"633","EM1030","T1 WB+CLM","Goat","Yearling Male",60.4680014715739,21.8130301804465,3.15,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,3.15,"T1 WB+CLM","no"
"634","EM1030","T2 WB+CLM","Goat","Yearling Male",63.0785705838419,22.7547583912062,3.28,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,3.28,"T2 WB+CLM","no"
"635","EM1030","T3 WB+CLM","Goat","Yearling Male",65.8566454324859,23.7569120764987,3.42,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,3.42,"T3 WB+CLM","no"
"636","EM1030","T4 CM","Goat","Yearling Male",68.2994702220453,24.6381287458681,3.76,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,3.76,"T4 CM","yes"
"637","EM1031","T1 SBM","Sheep","Adult Male",24.5557406384134,10.7908470316693,1.34357,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,1.34357,"T1 SBM","no"
"638","EM1031","T2 BCSM","Sheep","Adult Male",26.2220325545547,11.5230872618443,1.40485,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,1.40485,"T2 BCSM","no"
"639","EM1031","T3 CSM","Sheep","Adult Male",27.0645379484064,11.8933203149736,1.4582,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,1.4582,"T3 CSM","no"
"640","EM1031","T4 SSM","Sheep","Adult Male",28.5008336781771,12.5244903432133,1.46616,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,1.46616,"T4 SSM","no"
"641","EM1032","T2 MB","Sheep","Yearling Male",17.279,7.59313468104223,0.934,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.934,"T2 MB","no"
"642","EM1034","T1  Hay + Conc  daily","Sheep","Yearling Male",12.25601,5.38581715274034,0.65,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.65,"T1  Hay + Conc  daily","yes"
"643","EM1034","T2 Silage + Conc  daily","Sheep","Yearling Male",NA,NA,0.73,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"T2 Silage + Conc  daily","no"
"644","EM1034","T3 Silage + Conc  Skip-a-day","Sheep","Yearling Male",NA,NA,0.6,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"T3 Silage + Conc  Skip-a-day","no"
"645","EM1034","T4 Silage + Conc  Skip-2-days","Sheep","Yearling Male",NA,NA,0.54,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"T4 Silage + Conc  Skip-2-days","no"
"646","EM1036","T1 Control DBG","Sheep","Yearling Male",45.507,19.9977301886792,2.31,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,2.31,"T1 Control DBG","yes"
"647","EM1037","T2 WB+NC","Sheep","Lamb Male",18.2317479771997,5.38106847305491,0.938,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,0.938,"T2 WB+NC","no"
"648","EM1037","T3 WB+NC","Sheep","Lamb Male",18.7302183604605,5.52819113334346,0.9612,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,0.9612,"T3 WB+NC","no"
"649","EM1037","T4 WB+NC","Sheep","Lamb Male",19.2053684790879,5.66843085838308,0.9834,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,0.9834,"T4 WB+NC","no"
"650","EM1038","DU2","Sheep","Intact Yearling Male",13.49244,5.92915759568733,0.7254,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.7254,"DU2","no"
"651","EM1038","DU3","Sheep","Intact Yearling Male",14.38338,6.32067489487871,0.7733,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.7733,"DU3","no"
"652","EM1038","DU4","Sheep","Intact Yearling Male",16.0704,7.06202393530997,0.864,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.864,"DU4","no"
"653","EM1039","T2 NSC","Sheep","Lamb Male",14.2403379824248,4.20301080613346,0.72861,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,0.72861,"T2 NSC","no"
"654","EM1039","T3 Atella","Sheep","Lamb Male",17.5389182113445,5.17658098151543,0.91117,"kg","GE_diet_based",0.045,"GE_diet_from_ingredients",NA,0.91117,"T3 Atella","no"
"655","EM1040","T2 Atella","Goat","Intact Yearling Male",15.744626027856,5.67966518435237,0.81027,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.81027,"T2 Atella","no"
"656","EM1041","T1 NPH","Cattle","Lactating Female",158.793183747584,67.697543295803,8.23,"kg","GE_diet_based",0.065,"GE_diet_from_ingredients",NA,8.23,"T1 NPH","no"
"657","EM1041","T2 Untreated FMS","Cattle","Lactating Female",156.091963124904,66.5459447464212,8.09,"kg","GE_diet_based",0.065,"GE_diet_from_ingredients",NA,8.09,"T2 Untreated FMS","yes"
"658","EM1041","T3 EM2Treated FMS","Cattle","Lactating Female",183.297113681902,78.144187279481,9.5,"kg","GE_diet_based",0.065,"GE_diet_from_ingredients",NA,9.5,"T3 EM2Treated FMS","no"
"659","EM1041","T4 Urea Treated FMS","Cattle","Lactating Female",195.838495144348,83.4908948301823,10.15,"kg","GE_diet_based",0.065,"GE_diet_from_ingredients",NA,10.15,"T4 Urea Treated FMS","no"
"660","EM1042","Ration 1 CFM1","Goat","Lactating Female",28.3464496814455,10.2256060620848,1.42408,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,1.42408,"Ration 1 CFM1","yes"
"661","EM1042","Ration 1 CFM1","Goat","Lactating Female",28.3464496814455,10.2256060620848,1.42408,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,1.42408,"Ration 1 CFM1","yes"
"662","EM1042","Ration 1 CFM1","Goat","Lactating Female",28.3464496814455,10.2256060620848,1.42408,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,1.42408,"Ration 1 CFM1","yes"
"663","EM1042","Ration 1 CFM1","Goat","Lactating Female",28.3464496814455,10.2256060620848,1.42408,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,1.42408,"Ration 1 CFM1","yes"
"664","EM1042","Ration2 CFM2","Goat","Lactating Female",NA,NA,1.43705,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"Ration2 CFM2","no"
"665","EM1042","Ration2 CFM2","Goat","Lactating Female",NA,NA,1.43705,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"Ration2 CFM2","no"
"666","EM1042","Ration2 CFM2","Goat","Lactating Female",NA,NA,1.43705,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"Ration2 CFM2","no"
"667","EM1042","Ration2 CFM2","Goat","Lactating Female",NA,NA,1.43705,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"Ration2 CFM2","no"
"668","EM1042","Ration3 CFM3","Goat","Lactating Female",NA,NA,1.38051,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"Ration3 CFM3","no"
"669","EM1042","Ration3 CFM3","Goat","Lactating Female",NA,NA,1.38051,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"Ration3 CFM3","no"
"670","EM1042","Ration3 CFM3","Goat","Lactating Female",NA,NA,1.38051,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"Ration3 CFM3","no"
"671","EM1042","Ration3 CFM3","Goat","Lactating Female",NA,NA,1.38051,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"Ration3 CFM3","no"
"672","EM1044","Control","Cattle","Lactating Female",120.280259028148,NA,17.32,"kg","missing_Ym",NA,"GE_all",NA,NA,"Control","yes"
"673","EM1044","Exp 1","Cattle","Lactating Female",127.65377724,NA,16.39,"kg","missing_Ym",NA,"GE_all",NA,NA,"Exp 1","no"
"674","EM1044","Exp 2","Cattle","Lactating Female",134.57618432,NA,17.28,"kg","missing_Ym",NA,"GE_all",NA,NA,"Exp 2","no"
"675","EM1044","Exp 3","Cattle","Lactating Female",133.380015136296,NA,16.61,"kg","missing_Ym",NA,"GE_all",NA,NA,"Exp 3","no"
"676","EM1045","Treatment T1","Goat",NA,8.46978982379493,3.0553644332917,0.45831,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.45831,"Treatment T1","yes"
"677","EM1045","Treatment T2","Goat",NA,7.6764976282466,2.7691947868293,0.41743,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.41743,"Treatment T2","no"
"678","EM1045","Treatment T3","Goat",NA,8.82907969383506,3.18497349243017,0.48129,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.48129,"Treatment T3","no"
"679","EM1045","Treatment T4","Goat",NA,6.24354038437614,2.25227445132706,0.34114,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.34114,"Treatment T4","no"
"680","EM1045","Treatment T5","Goat",NA,8.26637849357466,2.98198649161745,0.45272,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.45272,"Treatment T5","no"
"681","EM1046","Treatment T1","Sheep","Lamb Male",NA,NA,1.19879,"kg","missing_GE_value",0.045,"GE_all",NA,NA,"Treatment T1","yes"
"682","EM1046","Treatment T2","Sheep","Lamb Male",NA,NA,1.21734,"kg","missing_GE_value",0.045,"GE_all",NA,NA,"Treatment T2","no"
"683","EM1046","Treatment T3","Sheep","Lamb Male",NA,NA,1.27789,"kg","missing_GE_value",0.045,"GE_all",NA,NA,"Treatment T3","no"
"684","EM1047","GH0","Cattle","Grower Female",124.28459341926,51.3553319977695,4.99,"kg","amount_from_total_amounts",0.063,"GE_all",NA,NA,"GH0","yes"
"685","EM1047","GH25","Cattle","Grower Female",108.095028468148,44.6656815745744,5.09,"kg","amount_from_total_amounts",0.063,"GE_all",NA,NA,"GH25","no"
"686","EM1047","GH50","Cattle","Grower Female",73.2791741570372,33.6438975689542,4.54,"kg","amount_from_total_amounts",0.07,"GE_all",NA,NA,"GH50","no"
"687","EM1047","GH75","Cattle","Grower Female",92.2821521362965,42.3685352575449,4.42,"kg","amount_from_total_amounts",0.07,"GE_all",NA,NA,"GH75","no"
"688","EM1048","T1 Control","Sheep","Yearling Male",12.4010245829728,5.44954278843845,0.64322,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.64322,"T1 Control","yes"
"689","EM1048","T2 35FPH","Sheep","Yearling Male",NA,NA,0.70551,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"T2 35FPH","no"
"690","EM1048","T3 50FPH","Sheep","Yearling Male",NA,NA,0.71415,"kg","missing_GE_value",0.067,"GE_all",NA,NA,"T3 50FPH","no"
"691","EM1049","Treatment T2","Goat",NA,NA,NA,NA,"kg","missing_amount",0.055,"GE_diet_from_ingredients",NA,NA,"Treatment T2","no"
"692","EM1049","Treatment T3","Goat",NA,NA,NA,NA,"kg","missing_amount",0.055,"GE_diet_from_ingredients",NA,NA,"Treatment T3","no"
"693","EM1049","Treatment T4","Goat",NA,NA,NA,NA,"kg","missing_amount",0.055,"GE_diet_from_ingredients",NA,NA,"Treatment T4","no"
"694","EM1050","Treatment T1","Cattle","Adult Male",142.545916333333,65.4456093857442,6.93,"kg","amount_from_total_amounts",0.07,"GE_all",NA,NA,"Treatment T1","no"
"695","EM1050","Treatment T2","Cattle","Adult Male",188.288058074074,86.446718486839,7.16,"kg","amount_from_total_amounts",0.07,"GE_all",NA,NA,"Treatment T2","no"
"696","EM1050","Treatment T3","Cattle","Adult Male",208.826471850371,95.8763046860193,7.49,"kg","amount_from_total_amounts",0.07,"GE_all",NA,NA,"Treatment T3","no"
"697","EM1050","Treatment T4","Cattle","Adult Male",219.688961028148,100.863485251917,7.57,"kg","amount_from_total_amounts",0.07,"GE_all",NA,NA,"Treatment T4","no"
"698","EM1052","Diet 1","Goat","Adult",NA,NA,0.46271,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"Diet 1","yes"
"699","EM1052","Diet 2","Goat","Adult",NA,NA,0.46556,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"Diet 2","no"
"700","EM1052","Diet 3","Goat","Adult",NA,NA,0.48636,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"Diet 3","no"
"701","EM1052","Diet 4","Goat","Adult",NA,NA,0.46739,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"Diet 4","no"
"702","EM1052","Diet 5","Goat","Adult",7.42750539359314,2.67937413794038,0.46666,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.46666,"Diet 5","no"
"703","EM1056","Treatment T1","Goat","Adult Male",0.06720023,0.0242415924034142,0.51455,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"Treatment T1","yes"
"704","EM1056","Treatment T2","Goat","Adult Male",0.071217972,0.0256909395849057,0.54117,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"Treatment T2","no"
"705","EM1056","Treatment T3","Goat","Adult Male",0.07393638,0.026671569245283,0.5614,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"Treatment T3","no"
"706","EM1056","Treatment T4","Goat","Adult Male",0.07427641,0.0267942305615454,0.5657,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"Treatment T4","no"
"707","EM1058","Treatment T1","Sheep","Adult Male",10.2925976999769,4.52300946546153,0.54414,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.54414,"Treatment T1","yes"
"708","EM1058","Treatment T2","Sheep","Adult Male",9.57640989701325,4.20828578672883,0.49721,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.49721,"Treatment T2","no"
"709","EM1058","Treatment T3","Sheep","Adult Male",9.84672254847372,4.32707277489533,0.50746,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.50746,"Treatment T3","no"
"710","EM1058","Treatment T4","Sheep","Adult Male",9.66393480003505,4.24674798804775,0.49438,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.49438,"Treatment T4","no"
"711","EM1073","GKA","Goat",NA,2.99302756124444,1.07969502770857,0.19986,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"GKA","yes"
"712","EM1073","GKB","Goat",NA,2.59396772390963,0.935739479918882,0.17923,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"GKB","no"
"713","EM1073","GKC","Goat",NA,2.45333894194519,0.885009510504037,0.17029,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"GKC","no"
"714","EM1073","GKD","Goat",NA,2.56760538203556,0.926229614453979,0.17299,"kg","amount_from_total_amounts",0.055,"GE_all",NA,NA,"GKD","no"
"715","EM1074","RSM2","Goat","Adult",5.00867244079593,1.80681220573187,0.3229,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.3229,"RSM2","no"
"716","EM1074","RSM3","Goat","Adult",5.34803833245124,1.92923395370995,0.3445,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.3445,"RSM3","no"
"717","EM1075","Control","Sheep","Lactating Female",NA,NA,NA,NA,"missing_amount",0.067,"GE_all",NA,NA,"Control","yes"
"718","EM1075","MSO","Sheep","Lactating Female",NA,NA,NA,NA,"missing_amount",0.067,"GE_all",NA,NA,"MSO","no"
"719","EM1076","CFM T1","Sheep","Lactating Female",23.82156981672,10.4682208421903,1.33933,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"CFM T1","yes"
"720","EM1076","CFM T2","Sheep","Lactating Female",23.76201220848,10.4420486713096,1.32786,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"CFM T2","no"
"721","EM1076","CFM T3","Sheep","Lactating Female",23.92054522368,10.5117148867043,1.33329,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"CFM T3","no"
"722","EM1076","CFM T4","Sheep","Lactating Female",23.811158644,10.4636457257686,1.3195,"kg","amount_from_total_amounts",0.067,"GE_all",NA,NA,"CFM T4","no"
"723","EM1077","Ration1","Goat","Lactating Female",NA,NA,1.37,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"Ration1","yes"
"724","EM1077","Ration2","Goat","Lactating Female",NA,NA,1.39,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"Ration2","no"
"725","EM1077","Ration3","Goat","Lactating Female",NA,NA,1.38,"kg","missing_GE_value",0.055,"GE_all",NA,NA,"Ration3","no"
"726","EM1078","Group T4","Goat","Intact Yearling Male",5.79395840807183,2.0900937114473,0.3,"kg","GE_diet_based",0.055,"GE_diet_from_ingredients",NA,0.3,"Group T4","no"
"727","EM1079","T1","Cattle","Lactating Female",113.489173761481,48.3833000447644,9.29,"kg","amount_from_total_amounts",0.065,"GE_all",NA,NA,"T1","yes"
"728","EM1079","T2","Cattle","Lactating Female",113.316585311111,48.3097212310173,9.35,"kg","amount_from_total_amounts",0.065,"GE_all",NA,NA,"T2","no"
"729","EM1079","T3","Cattle","Lactating Female",121.899786251852,51.9689564928154,9.04,"kg","amount_from_total_amounts",0.065,"GE_all",NA,NA,"T3","no"
"730","EM1079","T4","Cattle","Lactating Female",119.475257428148,50.9353186429975,9.32,"kg","amount_from_total_amounts",0.065,"GE_all",NA,NA,"T4","no"
"731","EM1079","T5","Cattle","Lactating Female",112.981165653334,48.1667233625398,9.32,"kg","amount_from_total_amounts",0.065,"GE_all",NA,NA,"T5","no"
"732","EM1082","Treatment T1","Sheep","Intact Yearling Male",11.4070931093383,5.01276661255826,0.60707,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,0.60707,"Treatment T1","yes"
"733","EM1083","Treatment T2","Cattle","Lactating Female",208.349713682675,81.9920706136674,11.47,"kg","GE_diet_based",0.06,"GE_diet_from_ingredients",NA,11.47,"Treatment T2","no"
"734","EM1083","Treatment T3","Cattle","Lactating Female",173.110093408535,68.1241877025502,9.53,"kg","GE_diet_based",0.06,"GE_diet_from_ingredients",NA,9.53,"Treatment T3","no"
"735","EM1084","Diet A","Cattle","Lactating Female",202.010846893491,86.1223242147005,11.4,"kg","GE_diet_based",0.065,"GE_diet_from_ingredients",NA,11.4,"Diet A","yes"
"736","EM1084","Diet B","Cattle","Lactating Female",NA,NA,11.54,"kg","missing_GE_value",0.065,"GE_all",NA,NA,"Diet B","no"
"737","EM1084","Diet C","Cattle","Lactating Female",204.726505338201,87.2800779721261,11.52,"kg","GE_diet_based",0.065,"GE_diet_from_ingredients",NA,11.52,"Diet C","no"
"738","EM1084","Diet D","Cattle","Lactating Female",202.502492817466,86.3319252847147,11.471,"kg","GE_diet_based",0.065,"GE_diet_from_ingredients",NA,11.471,"Diet D","no"
"739","EM1085","Control","Sheep","Adult Female",21.5375163269357,9.46450964555636,1.139,"kg","GE_diet_based",0.067,"GE_diet_from_ingredients",NA,1.139,"Control","yes"
"740","EM1087","Eragrostis teff hay","Sheep","Lamb Male",28.68307728,8.4657600058221,1.716,"kg","amount_from_total_amounts",0.045,"GE_all",NA,NA,"Eragrostis teff hay","no"
"741","EM1087","Lucerne Hay","Sheep","Lamb Male",28.9933503229629,8.55733655084755,1.604,"kg","amount_from_total_amounts",0.045,"GE_all",NA,NA,"Lucerne Hay","no"
"742","EM1087","Maize S","Sheep","Lamb Male",28.5581647348147,8.42889228696015,1.694,"kg","amount_from_total_amounts",0.045,"GE_all",NA,NA,"Maize S","yes"
"743","EM1087","Soybean Hulls","Sheep","Lamb Male",26.0211730903704,7.68010364796647,1.436,"kg","amount_from_total_amounts",0.045,"GE_all",NA,NA,"Soybean Hulls","no"
