B.Code,A.Level.Name,ED.Intake.Item,ED.Intake.Item.Raw,ED.Mean.T,ED.Error,Out.Subind,P.Product,is_entire_diet,is_group,T.Animals,Out.Unit.Animals,Out.Unit.Time,Out.Unit.Amount,Out.WG.Start,Out.WG.Unit
NN0034,UTS,UTS,Entire Diet,0.3295549635300819,2,Feed Intake,Goat,TRUE,FALSE,10,individual,day,kg,32.7,kg
NN0034,UTS,Urea treated straws of Schyzachyrum exile,Urea treated straws of Schyzachyrum exile,0.3295549635300819,2,Feed Intake,Goat,FALSE,TRUE,10,individual,day,kg,32.7,kg
NN0061,Combretum 120 min,CON 0 MIN,Entire Diet,0.306020878701448,0.6,Feed Intake,Sheep,TRUE,FALSE,8,NA,NA,kg,23.8,kg
NN0061,Combretum 120 min,Natural Pasture Dried,Natural Pasture Hay,0.306020878701448,0.6,Feed Intake,Sheep,FALSE,FALSE,8,NA,NA,kg,23.8,kg
NN0061,Combretum 60 min,1 Hour Combretum,1 Hour Combretum,0.06141968340134696,0.6,Feed Intake,Sheep,FALSE,TRUE,8,NA,NA,kg,23.8,kg
NN0061,Combretum 60 min,Combretum 60 min,Entire Diet,0.3480448726076327,0.6,Feed Intake,Sheep,TRUE,FALSE,8,NA,NA,kg,23.8,kg
NN0061,Combretum 60 min,Natural Pasture Dried,Natural Pasture Hay,0.2866251892062858,0.2,Feed Intake,Sheep,FALSE,FALSE,8,NA,NA,kg,23.8,kg
NN0061,Ziziphus 120 min,2 Hour Combretum,2 Hour Combretum,0.12176182849740713,0.6,Feed Intake,Sheep,FALSE,TRUE,8,NA,NA,kg,23.8,kg
NN0061,Ziziphus 120 min,2 Hour Ziziphus,2 Hour Ziziphus,0.09913352408638455,0.6,Feed Intake,Sheep,FALSE,TRUE,8,NA,NA,kg,23.8,kg
NN0061,Ziziphus 120 min,Ziziphus 120 min,Entire Diet,0.40838701770369296,0.6,Feed Intake,Sheep,TRUE,FALSE,8,NA,NA,kg,23.8,kg
NN0061,Ziziphus 120 min,Natural Pasture Dried,Natural Pasture Hay,0.3081759553120216,0.2,Feed Intake,Sheep,FALSE,FALSE,8,NA,NA,kg,23.8,kg
NN0061,Ziziphus 60 min,1 Hour Ziziphus,1 Hour Ziziphus,0.05172183865376586,0.6,Feed Intake,Sheep,FALSE,TRUE,8,NA,NA,kg,23.8,kg
NN0061,Ziziphus 60 min,Ziziphus 60 min,Entire Diet,0.35774271735521385,0.6,Feed Intake,Sheep,TRUE,FALSE,8,NA,NA,kg,23.8,kg
NN0061,Ziziphus 60 min,Natural Pasture Dried,Natural Pasture Hay,0.306020878701448,0.2,Feed Intake,Sheep,FALSE,FALSE,8,NA,NA,kg,23.8,kg
NN0080,T1,Atriplex nummularia,Atriplex nummularia,0.501066120972621,2,Feed Intake,Sheep,FALSE,FALSE,8,NA,NA,kg,18.1,kg
NN0080,T1,T1,Entire Diet,0.501066120972621,2,Feed Intake,Sheep,TRUE,FALSE,8,NA,NA,kg,18.1,kg
NN0080,T2,Atriplex nummularia,Atriplex nummularia,0.3448909113310464,2,Feed Intake,Sheep,FALSE,FALSE,8,NA,NA,kg,18.8,kg
NN0080,T2,T2,Entire Diet,0.6374161869102584,3.9,Feed Intake,Sheep,TRUE,FALSE,8,NA,NA,kg,18.8,kg
NN0080,T3,Atriplex nummularia,Atriplex nummularia,0.16973688829904898,2,Feed Intake,Sheep,FALSE,FALSE,8,NA,NA,kg,18.8,kg
NN0080,T3,T3,Entire Diet,0.49657068385360076,3.9,Feed Intake,Sheep,TRUE,FALSE,8,NA,NA,kg,18.8,kg
NN0081,C,C,C,0.6547490187241983,1.5,Feed Intake,Sheep,TRUE,FALSE,5,NA,NA,kg,18.5,kg
NN0081,OC-FB-0.25C,OC-FB-0.25C,OC-FB-0.25C,0.6939982787022156,1.5,Feed Intake,Sheep,TRUE,FALSE,5,NA,NA,kg,18.5,kg
NN0081,OC-FB-0.5C,OC-FB-0.5C,OC-FB-0.5C,0.7421678250388732,1.5,Feed Intake,Sheep,TRUE,FALSE,5,NA,NA,kg,18.5,kg
NN0081,TP-FB-0.25C,TP-FB-0.25C,TP-FB-0.25C,0.7243272523215927,1.5,Feed Intake,Sheep,TRUE,FALSE,5,NA,NA,kg,18.5,kg
NN0081,TP-FB-0.5C,TP-FB-0.5C,TP-FB-0.5C,0.7787409991092985,1.5,Feed Intake,Sheep,TRUE,FALSE,5,NA,NA,kg,18.5,kg
NN0083,Barley Concentrate CON,Diet Barley Concentrate,Diet Barley Concentrate,0.3,NA,Feed Intake,Sheep,FALSE,TRUE,6,individual,day,kg,25.9,kg
NN0083,Barley Concentrate CON,Barley Concentrate CON,Entire Diet,1.015,NA,Feed Intake,Sheep,TRUE,FALSE,6,individual,day,kg,25.9,kg
NN0083,Barley Concentrate CON,Oat Dried,Oat Hay,0.715,NA,Feed Intake,Sheep,FALSE,FALSE,6,individual,day,kg,25.9,kg
NN0083,Cactus Concentrate,Opuntia ficus indica,Cactus (Opuntia ficus indica f.inermis),0.295,NA,Feed Intake,Sheep,FALSE,FALSE,6,individual,day,kg,19.3,kg
NN0083,Cactus Concentrate,Diet Cactus Concentrate,Diet Cactus Concentrate,0.067,NA,Feed Intake,Sheep,FALSE,TRUE,6,individual,day,kg,19.3,kg
NN0083,Cactus Concentrate,Cactus Concentrate,Entire Diet,0.906,NA,Feed Intake,Sheep,TRUE,FALSE,6,individual,day,kg,19.3,kg
NN0083,Cactus Concentrate,Oat Dried,Oat Hay,0.544,NA,Feed Intake,Sheep,FALSE,FALSE,6,individual,day,kg,19.3,kg
NN0085,U0,U0,U0,0.00205433333333333,3.14,Feed Intake,Fish,TRUE,FALSE,30,individual,day,kg,21.43,kg
NN0085,U1,U1,U1,0.002005,5.49,Feed Intake,Fish,TRUE,FALSE,30,individual,day,kg,21.42,kg
NN0085,U2,U2,U2,0.001903,3.88,Feed Intake,Fish,TRUE,FALSE,30,individual,day,kg,21.47,kg
NN0085,U3,U3,U3,0.0020773333333333303,2.72,Feed Intake,Fish,TRUE,FALSE,30,individual,day,kg,21.38,kg
NN0098,A 0 CON,A 0 CON,Entire Diet,0.01998,0.98,Feed Intake,Fish,TRUE,FALSE,50,individual,day,kg,0.00215,kg
NN0098,A 10,A 10,Entire Diet,0.01924,0.26,Feed Intake,Fish,TRUE,FALSE,50,individual,day,kg,0.00216,kg
NN0098,A 20,A 20,Entire Diet,0.01844,0.31,Feed Intake,Fish,TRUE,FALSE,50,individual,day,kg,0.00216,kg
NN0098,A 30,A 30,Entire Diet,0.01834,0.49,Feed Intake,Fish,TRUE,FALSE,50,individual,day,kg,0.00216,kg
NN0101,B,B,Entire Diet,0.1265,NA,Feed Intake,Goat,TRUE,FALSE,7,individual,day,kg,18.7,kg
NN0101,B-PEG,B-PEG,Entire Diet,0.1265,NA,Feed Intake,Goat,TRUE,FALSE,7,individual,day,kg,18.7,kg
NN0106,B0,B0,B0,76.96,2.83,Feed Intake,Sheep,TRUE,FALSE,4,individual,day,g dm/kg body weight (0.75),NA,NA
NN0106,B1,B1,B1,77.18,2.83,Feed Intake,Sheep,TRUE,FALSE,4,individual,day,g dm/kg body weight (0.75),NA,NA
NN0106,B2,B2,B2,76.84,2.83,Feed Intake,Sheep,TRUE,FALSE,4,individual,day,g dm/kg body weight (0.75),NA,NA
NN0106,B2,Entire Diet,Entire Diet,0.6646299999999999,22.2,Feed Intake,Sheep,TRUE,FALSE,4,individual,day,kg,NA,NA
NN0106,B3,B3,B3,76.3,2.83,Feed Intake,Sheep,TRUE,FALSE,4,individual,day,g dm/kg body weight (0.75),NA,NA
NN0106,B3,Entire Diet,Entire Diet,0.6531699999999999,22.2,Feed Intake,Sheep,TRUE,FALSE,4,individual,day,kg,NA,NA
NN0106,B4,B4,B4,71.83,2.83,Feed Intake,Sheep,TRUE,FALSE,4,individual,day,g dm/kg body weight (0.75),NA,NA
NN0106,B4,Entire Diet,Entire Diet,0.59117,22.2,Feed Intake,Sheep,TRUE,FALSE,4,individual,day,kg,NA,NA
NN0107.1,Green panic,Green panic,Entire Diet,7.2,0.2,Feed Intake,Cattle,TRUE,FALSE,1,individual,day,kg,NA,NA
NN0107.1,TIS-2532.OP.1.13,TIS-2532.OP.1.13,Entire Diet,9,0.2,Feed Intake,Cattle,TRUE,FALSE,1,individual,day,kg,NA,NA
NN0107.1,TIS-8164,TIS-8164,Entire Diet,7.4,0.2,Feed Intake,Cattle,TRUE,FALSE,1,individual,day,kg,NA,NA
NN0107.1,TIS-87/007,TIS-87/007,Entire Diet,8.1,0.2,Feed Intake,Cattle,TRUE,FALSE,1,individual,day,kg,NA,NA
NN0107.2,Base,Base,Entire Diet,0.5241217767208916,2,Feed Intake,Cattle,TRUE,FALSE,6,individual,day,kg,35.55,kg
NN0108,CON D NO PKM,CON D NO PKM,Entire Diet,0.051486,0.9,Feed Intake,Chicken,TRUE,FALSE,15,individual,day,kg,0.5628,kg
NN0108,CON D NO PKM,Water,Water,104.9,3.6,Feed Intake,Chicken,FALSE,FALSE,15,individual,day,ml,0.5628,kg
NN0108,Envoy PKM,T Envoy PKM,Entire Diet,0.054983,0.9,Feed Intake,Chicken,TRUE,FALSE,15,individual,day,kg,0.49585,kg
NN0108,Envoy PKM,Water,Water,152.7,3.6,Feed Intake,Chicken,FALSE,FALSE,15,individual,day,ml,0.49585,kg
NN0108,Okomu PKM,Okomu PKM,Entire Diet,0.059631,0.9,Feed Intake,Chicken,TRUE,FALSE,15,individual,day,kg,0.54735,kg
NN0108,Okomu PKM,Water,Water,143.7,3.6,Feed Intake,Chicken,FALSE,FALSE,15,individual,day,ml,0.54735,kg
NN0108,Presco PKM,Presco PKM,Entire Diet,0.057651,0.9,Feed Intake,Chicken,TRUE,FALSE,15,individual,day,kg,0.54945,kg
NN0108,Presco PKM,Water,Water,141.8,3.6,Feed Intake,Chicken,FALSE,FALSE,15,individual,day,ml,0.54945,kg
NN0114,CTR,CTR,Entire Diet,1.14590476190476e-4,NA,Feed Intake,Fish,TRUE,FALSE,15,individual,day,kg,0.00202666666666667,kg
NN0114,RSF15,RSF15,Entire Diet,1.33333333333333e-4,NA,Feed Intake,Fish,TRUE,FALSE,15,individual,day,kg,0.0020246666666666703,kg
NN0114,RSF30,RSF30,Entire Diet,1.1507619047619e-4,NA,Feed Intake,Fish,TRUE,FALSE,15,individual,day,kg,0.002006,kg
NN0114,RSF45,RSF45,Entire Diet,7.63047619047619e-5,NA,Feed Intake,Fish,TRUE,FALSE,15,individual,day,kg,0.002018,kg
NN0114,RSM15,RSM15,Entire Diet,1.23895238095238e-4,NA,Feed Intake,Fish,TRUE,FALSE,15,individual,day,kg,0.00200933333333333,kg
NN0114,RSM30,RSM30,Entire Diet,1.1504761904761899e-4,NA,Feed Intake,Fish,TRUE,FALSE,15,individual,day,kg,0.002022,kg
NN0114,RSM45,RSM45,Entire Diet,9.56380952380952e-5,NA,Feed Intake,Fish,TRUE,FALSE,15,individual,day,kg,0.002022,kg
NN0115,FM,FM,Entire Diet,5.109e-4,NA,Feed Intake,Fish,TRUE,FALSE,20,individual,day,kg,0.013099999999999999,kg
NN0115,SF25,SF25,Entire Diet,5.0042e-4,NA,Feed Intake,Fish,TRUE,FALSE,20,individual,day,kg,0.013099999999999999,kg
NN0115,SF50,SF50,Entire Diet,5.0435e-4,NA,Feed Intake,Fish,TRUE,FALSE,20,individual,day,kg,0.013099999999999999,kg
NN0115,SF75,SF75,Entire Diet,5.2662e-4,NA,Feed Intake,Fish,TRUE,FALSE,20,individual,day,kg,0.013099999999999999,kg
NN0115,SF75 + M,SF75 + M,Entire Diet,5.109e-4,NA,Feed Intake,Fish,TRUE,FALSE,20,individual,day,kg,0.013099999999999999,kg
NN0118,0% Duckweed,0% Duckweed,Entire Diet,0.00114,NA,Feed Intake,Fish,TRUE,FALSE,15,individual,day,kg,NA,NA
NN0118,10% Duckweed,10% Duckweed,Entire Diet,0.0012,NA,Feed Intake,Fish,TRUE,FALSE,15,individual,day,kg,NA,NA
NN0118,100% Duckweed,100% Duckweed,Entire Diet,6e-4,NA,Feed Intake,Fish,TRUE,FALSE,15,individual,day,kg,NA,NA
NN0118,20% Duckweed,20% Duckweed,Entire Diet,0.0011,NA,Feed Intake,Fish,TRUE,FALSE,15,individual,day,kg,NA,NA
NN0118,30% Duckweed,30% Duckweed,Entire Diet,0.001,NA,Feed Intake,Fish,TRUE,FALSE,15,individual,day,kg,NA,NA
NN0118,5% Duckweed,5% Duckweed,Entire Diet,0.0012,NA,Feed Intake,Fish,TRUE,FALSE,15,individual,day,kg,NA,NA
NN0119.1,1,1,1,0.1009,NA,Feed Intake,Chicken,TRUE,FALSE,20,individual,day,kg,1.68583,kg
NN0119.1,2,2,2,0.1012,NA,Feed Intake,Chicken,TRUE,FALSE,20,individual,day,kg,1.7551700000000001,kg
NN0119.1,3,3,3,0.1012,NA,Feed Intake,Chicken,TRUE,FALSE,20,individual,day,kg,1.6396700000000002,kg
NN0119.1,4,4,4,0.1014,NA,Feed Intake,Chicken,TRUE,FALSE,20,individual,day,kg,1.6685,kg
NN0119.2,Diet 1 without TOLM,Diet 1 without TOLM,Entire Diet,0.037899999999999996,0.0414,Feed Intake,Chicken,TRUE,FALSE,30,individual,day,kg,NA,NA
NN0119.2,Diet 2 with 10% TOLM,Diet 2 with 10% TOLM,Entire Diet,0.039,0.053,Feed Intake,Chicken,TRUE,FALSE,30,individual,day,kg,NA,NA
NN0119.2,Diet 3 with 15% TOLM,Diet 3 with 15% TOLM,Entire Diet,0.038571,0.062,Feed Intake,Chicken,TRUE,FALSE,30,individual,day,kg,NA,NA
NN0119.2,Diet 4 with 20% TOLM,Diet 4 with 20% TOLM,Entire Diet,0.0394,0.019,Feed Intake,Chicken,TRUE,FALSE,30,individual,day,kg,NA,NA
NN0119.2,Diet 5 with 25% TOLM,Diet 5 with 25% TOLM,Entire Diet,0.0424,0.031,Feed Intake,Chicken,TRUE,FALSE,30,individual,day,kg,NA,NA
NN0119.2,Diet 6 with 30% TOLM,Diet 6 with 30% TOLM,Entire Diet,0.0438,0.055,Feed Intake,Chicken,TRUE,FALSE,30,individual,day,kg,NA,NA
NN0135,30% CASSAVA-S,30% CASSAVA-S,Entire Diet,1.49,0.02,Feed Intake,Pigs,TRUE,FALSE,4,individual,day,kg,22.94,kg
NN0135,30% CASSAVA-U,30% CASSAVA-U,Entire Diet,1.42,0.02,Feed Intake,Pigs,TRUE,FALSE,4,individual,day,kg,22.78,kg
NN0135,CON 30% MAIZE-BASED,CON 30% MAIZE-BASED,Entire Diet,1.63,0.02,Feed Intake,Pigs,TRUE,FALSE,4,individual,day,kg,22.5,kg
NN0137.1,DGCM 0.05,DGCM 0.05,Entire Diet,2.863,113,Feed Intake,Chicken,TRUE,FALSE,5,NA,NA,kg,0.0818,kg
NN0137.1,DGSM 0,DGSM 0,Entire Diet,2.798,113,Feed Intake,Chicken,TRUE,FALSE,5,NA,NA,kg,0.079,kg
NN0137.1,DGSM 0.1,DGSM 0.1,Entire Diet,2.848,113,Feed Intake,Chicken,TRUE,FALSE,5,NA,NA,kg,0.07959999999999999,kg
NN0137.1,DGSM 0.15,DGSM 0.15,Entire Diet,2.867,113,Feed Intake,Chicken,TRUE,FALSE,5,NA,NA,kg,0.0782,kg
NN0137.1,DGSM 0.2,DGSM 0.2,Entire Diet,2.844,113,Feed Intake,Chicken,TRUE,FALSE,5,NA,NA,kg,0.078,kg
NN0137.2,DGSM 0,DGSM 0,Entire Diet,4.107,112,Feed Intake,Chicken,TRUE,FALSE,6,NA,NA,kg,0.048,kg
NN0137.2,DGSM 2,DGSM 2,Entire Diet,4.285,112,Feed Intake,Chicken,TRUE,FALSE,6,NA,NA,kg,0.049,kg
NN0137.2,DGSM 4,DGSM 4,Entire Diet,3.942,112,Feed Intake,Chicken,TRUE,FALSE,6,NA,NA,kg,0.048,kg
NN0137.2,DGSM 6,DGSM 6,Entire Diet,3.855,112,Feed Intake,Chicken,TRUE,FALSE,6,NA,NA,kg,0.048,kg
NN0137.3,Control,Control,Entire Diet,4.34,76.4,Feed Intake,Chicken,TRUE,FALSE,6,NA,NA,kg,0.049,kg
NN0137.3,DGSM 1.5 Finisher,DGSM 1.5 Finisher,Entire Diet,4.19,76.4,Feed Intake,Chicken,TRUE,FALSE,6,NA,NA,kg,0.048,kg
NN0137.4,DGSM 0,DGSM 0,DGSM 0,1.395,24.3,Feed Intake,Chicken,TRUE,FALSE,6,NA,NA,kg,0.17,kg
NN0137.4,DGSM 2,DGSM 2,DGSM 2,1.394,24.3,Feed Intake,Chicken,TRUE,FALSE,6,NA,NA,kg,0.172,kg
NN0137.4,DGSM 4,DGSM 4,DGSM 4,1.339,24.3,Feed Intake,Chicken,TRUE,FALSE,6,NA,NA,kg,0.171,kg
NN0137.4,DGSM 6,DGSM 6,DGSM 6,1.406,24.3,Feed Intake,Chicken,TRUE,FALSE,6,NA,NA,kg,0.17,kg
NN0155,CON 0% T 100% MAIZE,CON 0% T 100% MAIZE,Entire Diet,2.556,51,Feed Intake,Pigs,TRUE,FALSE,13,individual,day,kg,23.4,kg
NN0155,DIET 2 67% MAIZE 33% T,DIET 2 67% MAIZE 33% T,Entire Diet,2.423,49,Feed Intake,Pigs,TRUE,FALSE,13,individual,day,kg,23.4,kg
NN0155,DIET 3 33% MAIZE 67% T,DIET 3 33% MAIZE 67% T,Entire Diet,2.358,49,Feed Intake,Pigs,TRUE,FALSE,13,individual,day,kg,23.4,kg
NN0156,Meal,Meal,Entire Diet,2.376,63,Feed Intake,Pigs,TRUE,FALSE,15,individual,day,kg,27.8,kg
NN0156,Whole-grain,Whole-grain,Entire Diet,2.19,63,Feed Intake,Pigs,TRUE,FALSE,15,individual,day,kg,27.8,kg
NN0179,Diet 1,Cynadon dactylon,Cynodon dactylon,0.7469,50.82,Feed Intake,Sheep,FALSE,FALSE,6,individual,day,kg,24.4,kg
NN0179,Diet 1,Diet 1,Entire Diet,1.0169,50.82,Feed Intake,Sheep,TRUE,FALSE,6,individual,day,kg,24.4,kg
NN0179,Diet 2,Cynadon dactylon,Cynodon dactylon,0.8019,50.82,Feed Intake,Sheep,FALSE,FALSE,6,individual,day,kg,24.5,kg
NN0179,Diet 2,Diet 2,Entire Diet,1.0869000000000002,50.82,Feed Intake,Sheep,TRUE,FALSE,6,individual,day,kg,24.5,kg
NN0179,Diet 3,Cynadon dactylon,Cynodon dactylon,0.8694,50.82,Feed Intake,Sheep,FALSE,FALSE,6,individual,day,kg,24.6,kg
NN0179,Diet 3,Diet 3,Entire Diet,1.1694,50.82,Feed Intake,Sheep,TRUE,FALSE,6,individual,day,kg,24.6,kg
NN0179,Diet 4,Cynadon dactylon,Cynodon dactylon,0.9076000000000001,50.82,Feed Intake,Sheep,FALSE,FALSE,6,individual,day,kg,23.3,kg
NN0179,Diet 4,Diet 4,Entire Diet,1.2375999999999998,50.82,Feed Intake,Sheep,TRUE,FALSE,6,individual,day,kg,23.3,kg
NN0179,Diet 5,Cynadon dactylon,Cynodon dactylon,0.9087000000000001,50.82,Feed Intake,Sheep,FALSE,FALSE,6,individual,day,kg,23.4,kg
NN0179,Diet 5,Diet 5,Entire Diet,1.2142,50.82,Feed Intake,Sheep,TRUE,FALSE,6,individual,day,kg,23.4,kg
NN0180.1,PW 0,T M,Entire Diet,0.96,108.9,Feed Intake,Sheep,TRUE,FALSE,8,individual,day,kg,24.7,kg
NN0180.1,PW 100,PW 100,Entire Diet,1.05,108.9,Feed Intake,Sheep,TRUE,FALSE,8,individual,day,kg,24.3,kg
NN0180.1,PW 25,PW 25,Entire Diet,1.183,108.9,Feed Intake,Sheep,TRUE,FALSE,8,individual,day,kg,25.2,kg
NN0180.1,PW 50,PW 50,Entire Diet,1.344,108.9,Feed Intake,Sheep,TRUE,FALSE,8,individual,day,kg,25.3,kg
NN0180.1,PW 75,PW 75,Entire Diet,0.877,108.9,Feed Intake,Sheep,TRUE,FALSE,8,individual,day,kg,26.1,kg
NN0180.2,Control,Control,Entire Diet,1.4925,0.29,Feed Intake,Sheep,TRUE,FALSE,8,individual,day,kg,24.7,kg
NN0180.2,DB,DB,Entire Diet,1.2812999999999999,0.29,Feed Intake,Sheep,TRUE,FALSE,8,individual,day,kg,24.6,kg
NN0180.2,DB + PHS,DB + PHS,Entire Diet,1.0363,0.29,Feed Intake,Sheep,TRUE,FALSE,8,individual,day,kg,24.1,kg
NN0188,Diet 0,Concentrate,Concentrate,4,NA,Feed Intake,Cattle,FALSE,FALSE,4,individual,day,kg,NA,NA
NN0188,Diet 0,Diet 0,Entire Diet,12.55,0.149,Feed Intake,Cattle,TRUE,FALSE,4,individual,day,kg,NA,NA
NN0188,Diet 0,Unspecified Grass Dried,Hay,8.55,0.181,Feed Intake,Cattle,FALSE,FALSE,4,individual,day,kg,NA,NA
NN0188,Diet 100,Diet 100,Entire Diet,11.63,0.149,Feed Intake,Cattle,TRUE,FALSE,4,individual,day,kg,NA,NA
NN0188,Diet 100,Unspecified Grass Dried,Hay,8.13,0.181,Feed Intake,Cattle,FALSE,FALSE,4,individual,day,kg,NA,NA
NN0188,Diet 100,Sesbania sesbans,Sesbania sesbans,3.5,NA,Feed Intake,Cattle,FALSE,TRUE,4,individual,day,kg,NA,NA
NN0188,Diet 33,Concentrate,Concentrate,2.67,NA,Feed Intake,Cattle,FALSE,FALSE,4,individual,day,kg,NA,NA
NN0188,Diet 33,Diet 33,Entire Diet,12.26,0.149,Feed Intake,Cattle,TRUE,FALSE,4,individual,day,kg,NA,NA
NN0188,Diet 33,Unspecified Grass Dried,Hay,8.25,0.181,Feed Intake,Cattle,FALSE,FALSE,4,individual,day,kg,NA,NA
NN0188,Diet 33,Sesbania sesbans,Sesbania sesbans,1.34,NA,Feed Intake,Cattle,FALSE,TRUE,4,individual,day,kg,NA,NA
NN0188,Diet 66,Concentrate,Concentrate,1.33,NA,Feed Intake,Cattle,FALSE,FALSE,4,individual,day,kg,NA,NA
NN0188,Diet 66,Diet 66,Entire Diet,12.37,0.149,Feed Intake,Cattle,TRUE,FALSE,4,individual,day,kg,NA,NA
NN0188,Diet 66,Unspecified Grass Dried,Hay,8.42,0.181,Feed Intake,Cattle,FALSE,FALSE,4,individual,day,kg,NA,NA
NN0188,Diet 66,Sesbania sesbans,Sesbania sesbans,2.62,NA,Feed Intake,Cattle,FALSE,TRUE,4,individual,day,kg,NA,NA
NN0189,150g Dual purpose,Cowpea Haulm Dried,Dual-purpose Cowpea Haulm,0.155,NA,Feed Intake,Sheep,FALSE,FALSE,8,individual,day,kg,19.32,kg
NN0189,150g Dual purpose,Maize Straw,Maize Stover,0.445,52,Feed Intake,Sheep,FALSE,FALSE,8,individual,day,kg,19.32,kg
NN0189,150g Forage type,Cowpea Haulm Dried,Forage Cowpea Haulm,0.155,NA,Feed Intake,Sheep,FALSE,FALSE,8,individual,day,kg,19.93,kg
NN0189,150g Forage type,Maize Straw,Maize Stover,0.474,52,Feed Intake,Sheep,FALSE,FALSE,8,individual,day,kg,19.93,kg
NN0189,300g CC,Concentrate feed,Concentrate feed,0.311,NA,Feed Intake,Sheep,FALSE,TRUE,8,individual,day,kg,19.93,kg
NN0189,300g CC,Maize Straw,Maize Stover,0.398,52,Feed Intake,Sheep,FALSE,FALSE,8,individual,day,kg,19.93,kg
NN0189,300g Dual purpose,Cowpea Haulm Dried,Dual-purpose Cowpea Haulm,0.311,NA,Feed Intake,Sheep,FALSE,FALSE,8,individual,day,kg,19.43,kg
NN0189,300g Dual purpose,Maize Straw,Maize Stover,0.456,52,Feed Intake,Sheep,FALSE,FALSE,8,individual,day,kg,19.43,kg
NN0189,300g Forage type,Cowpea Haulm Dried,Forage Cowpea Haulm,0.311,NA,Feed Intake,Sheep,FALSE,FALSE,8,individual,day,kg,19.61,kg
NN0189,300g Forage type,Maize Straw,Maize Stover,0.428,52,Feed Intake,Sheep,FALSE,FALSE,8,individual,day,kg,19.61,kg
NN0189,No supplement,Maize Straw,Maize Stover,0.315,52,Feed Intake,Sheep,FALSE,FALSE,8,individual,day,kg,19.28,kg
NN0189,No supplement,No supplement,No supplement,0,NA,Feed Intake,Sheep,TRUE,FALSE,8,individual,day,kg,19.28,kg
NN0191.2,1000g Goat,1000g Goat,Entire Diet,0.3267086818997262,1.74,Feed Intake,Goat,TRUE,FALSE,6,individual,NA,kg,14.1,kg
NN0191.2,1000g Goat,Erythrina abyssinica Wilted,Erythrina abyssinica,0.13242979979008945,1.27,Feed Intake,Goat,FALSE,FALSE,6,individual,NA,kg,14.1,kg
NN0191.2,1000g Goat,Pennisetum purpureum,Napier Grass (Pennisetum purpureum),0.19427888210963673,1.4,Feed Intake,Goat,FALSE,FALSE,6,individual,NA,kg,14.1,kg
NN0191.2,1000g Sheep,1000g Sheep,Entire Diet,0.3684493433358659,2.52,Feed Intake,Sheep,TRUE,FALSE,6,individual,NA,kg,15.1,kg
NN0191.2,1000g Sheep,Erythrina abyssinica Wilted,Erythrina abyssinica,0.1723515639304986,1.47,Feed Intake,Sheep,FALSE,FALSE,6,individual,NA,kg,15.1,kg
NN0191.2,1000g Sheep,Pennisetum purpureum,Napier Grass (Pennisetum purpureum),0.1960977794053673,2.32,Feed Intake,Sheep,FALSE,FALSE,6,individual,NA,kg,15.1,kg
NN0191.2,500g Goat,500g Goat,Entire Diet,0.2968755951338269,1.74,Feed Intake,Goat,TRUE,FALSE,6,individual,NA,kg,14.1,kg
NN0191.2,500g Goat,Erythrina abyssinica Wilted,Erythrina abyssinica,0.08877162403511489,1.27,Feed Intake,Goat,FALSE,FALSE,6,individual,NA,kg,14.1,kg
NN0191.2,500g Goat,Pennisetum purpureum,Napier Grass (Pennisetum purpureum),0.208103971098712,1.4,Feed Intake,Goat,FALSE,FALSE,6,individual,NA,kg,14.1,kg
NN0191.2,500g Sheep,500g Sheep,Entire Diet,0.3240209401893373,2.52,Feed Intake,Sheep,TRUE,FALSE,6,individual,NA,kg,15.1,kg
NN0191.2,500g Sheep,Erythrina abyssinica Wilted,Erythrina abyssinica,0.08885680629305705,1.47,Feed Intake,Sheep,FALSE,FALSE,6,individual,NA,kg,15.1,kg
NN0191.2,500g Sheep,Pennisetum purpureum,Napier Grass (Pennisetum purpureum),0.23516413389628027,2.32,Feed Intake,Sheep,FALSE,FALSE,6,individual,NA,kg,15.1,kg
NN0191.2,Control Goat,Control Goat,Entire Diet,0.22047378756262145,1.4,Feed Intake,Goat,TRUE,FALSE,6,individual,NA,kg,14.1,kg
NN0191.2,Control Goat,Pennisetum purpureum,Napier Grass (Pennisetum purpureum),0.22047378756262145,1.4,Feed Intake,Goat,FALSE,FALSE,6,individual,NA,kg,14.1,kg
NN0191.2,Control Sheep,Control Sheep,Entire Diet,0.25354830071553347,2.32,Feed Intake,Sheep,TRUE,FALSE,6,individual,NA,kg,15.1,kg
NN0191.2,Control Sheep,Pennisetum purpureum,Napier Grass (Pennisetum purpureum),0.25354830071553347,2.32,Feed Intake,Sheep,FALSE,FALSE,6,individual,NA,kg,15.1,kg
NN0196,A. angustissima 15132,A. angustissima 15132,Entire Diet,0.5386,15.1,Feed Intake,Sheep,TRUE,FALSE,6,individual,day,kg,15.6,kg
NN0196,A. angustissima 15132,Teff Straw,Tef Straw,0.4365,13.6,Feed Intake,Sheep,FALSE,FALSE,6,individual,day,kg,15.6,kg
NN0196,L. pallida 14203,L. pallida 14203,Entire Diet,0.6225,15.1,Feed Intake,Sheep,TRUE,FALSE,6,individual,day,kg,15.9,kg
NN0196,L. pallida 14203,Teff Straw,Tef Straw,0.461,13.6,Feed Intake,Sheep,FALSE,FALSE,6,individual,day,kg,15.9,kg
