"","B.Code","D.Item","DC.Variable","DC.Value","is_entire_diet","is_group"
"3004","LM0164","D2 Napier/Desmodium","EE",NA,TRUE,FALSE
"3005","LM0164","D2 Napier/Desmodium","GE",NA,TRUE,FALSE
"3006","LM0164","D3 Napier + Desmodium hay","CP",131,TRUE,FALSE
"3007","LM0164","D3 Napier + Desmodium hay","NDF",534,TRUE,FALSE
"3008","LM0164","D3 Napier + Desmodium hay","Ash",NA,TRUE,FALSE
"3009","LM0164","D3 Napier + Desmodium hay","EE",NA,TRUE,FALSE
"3010","LM0164","D3 Napier + Desmodium hay","GE",NA,TRUE,FALSE
"3011","LM0164","D4 Napier + Lucerne Hay","CP",137,TRUE,FALSE
"3012","LM0164","D4 Napier + Lucerne Hay","NDF",536,TRUE,FALSE
"3013","LM0164","D4 Napier + Lucerne Hay","Ash",NA,TRUE,FALSE
"3014","LM0164","D4 Napier + Lucerne Hay","EE",NA,TRUE,FALSE
"3015","LM0164","D4 Napier + Lucerne Hay","GE",NA,TRUE,FALSE
"3016","LM0228.2","Leucaena leucocephala","CP",233,FALSE,FALSE
"3017","LM0228.2","Leucaena leucocephala","NDF",409,FALSE,FALSE
"3018","LM0228.2","Leucaena leucocephala","Ash",85,FALSE,FALSE
"3019","LM0228.2","Leucaena leucocephala","EE",40,FALSE,FALSE
"3020","LM0228.2","Leucaena leucocephala","GE",19,FALSE,FALSE
"3021","LM0229","Leucaena leucocephala","CP",233,FALSE,FALSE
"3022","LM0229","Leucaena leucocephala","NDF",409,FALSE,FALSE
"3023","LM0229","Leucaena leucocephala","Ash",85,FALSE,FALSE
"3024","LM0229","Leucaena leucocephala","EE",40,FALSE,FALSE
"3025","LM0229","Leucaena leucocephala","GE",19,FALSE,FALSE
"3026","LM0266","Con","CP",225,FALSE,FALSE
"3027","LM0266","Con","NDF",394,FALSE,FALSE
"3028","LM0266","Con","Ash",80,FALSE,FALSE
"3029","LM0266","Con","EE",39,FALSE,FALSE
"3030","LM0266","Con","GE",NA,FALSE,FALSE
"3031","LM0280","CC Diet","CP",175,TRUE,FALSE
"3032","LM0280","CC Diet","NDF",256,TRUE,FALSE
"3033","LM0280","CC Diet","Ash",54,TRUE,FALSE
"3034","LM0280","CC Diet","EE",NA,TRUE,FALSE
"3035","LM0280","CC Diet","GE",NA,TRUE,FALSE
"3036","LM0280","GBC Diet","CP",175,TRUE,FALSE
"3037","LM0280","GBC Diet","NDF",511,TRUE,FALSE
"3038","LM0280","GBC Diet","Ash",94,TRUE,FALSE
"3039","LM0280","GBC Diet","EE",NA,TRUE,FALSE
"3040","LM0280","GBC Diet","GE",NA,TRUE,FALSE
"3041","LM0280","LBC Diet","CP",174,TRUE,FALSE
"3042","LM0280","LBC Diet","NDF",439,TRUE,FALSE
"3043","LM0280","LBC Diet","Ash",84,TRUE,FALSE
"3044","LM0280","LBC Diet","EE",NA,TRUE,FALSE
"3045","LM0280","LBC Diet","GE",NA,TRUE,FALSE
"3046","LM0297","15% DM Leucaena","CP",259,TRUE,FALSE
"3047","LM0297","15% DM Leucaena","NDF",403,TRUE,FALSE
"3048","LM0297","15% DM Leucaena","Ash",NA,TRUE,FALSE
"3049","LM0297","15% DM Leucaena","EE",NA,TRUE,FALSE
"3050","LM0297","15% DM Leucaena","GE",NA,TRUE,FALSE
"3051","LM0297","30% DM Leucaena","CP",252,TRUE,FALSE
"3052","LM0297","30% DM Leucaena","NDF",413,TRUE,FALSE
"3053","LM0297","30% DM Leucaena","Ash",NA,TRUE,FALSE
"3054","LM0297","30% DM Leucaena","EE",NA,TRUE,FALSE
"3055","LM0297","30% DM Leucaena","GE",NA,TRUE,FALSE
"3056","LM0297","45% DM Leucaena","CP",299,TRUE,FALSE
"3057","LM0297","45% DM Leucaena","NDF",388,TRUE,FALSE
"3058","LM0297","45% DM Leucaena","Ash",NA,TRUE,FALSE
"3059","LM0297","45% DM Leucaena","EE",NA,TRUE,FALSE
"3060","LM0297","45% DM Leucaena","GE",NA,TRUE,FALSE
"3061","LM0297","Control (No Leucaena)","CP",27,TRUE,FALSE
"3062","LM0297","Control (No Leucaena)","NDF",391,TRUE,FALSE
"3063","LM0297","Control (No Leucaena)","Ash",NA,TRUE,FALSE
"3064","LM0297","Control (No Leucaena)","EE",NA,TRUE,FALSE
"3065","LM0297","Control (No Leucaena)","GE",NA,TRUE,FALSE
"3066","LM0310","FM Con","CP",404.8,TRUE,FALSE
"3067","LM0310","FM Con","NDF",113.6,TRUE,FALSE
"3068","LM0310","FM Con","Ash",109.4,TRUE,FALSE
"3069","LM0310","FM Con","EE",95.7,TRUE,FALSE
"3070","LM0310","FM Con","GE",19.73,TRUE,FALSE
"3071","LM0310","FS 100","CP",401,TRUE,FALSE
"3072","LM0310","FS 100","NDF",485.4,TRUE,FALSE
"3073","LM0310","FS 100","Ash",81.1,TRUE,FALSE
"3074","LM0310","FS 100","EE",92.1,TRUE,FALSE
"3075","LM0310","FS 100","GE",19.59,TRUE,FALSE
"3076","LM0310","FS 25","CP",400.4,TRUE,FALSE
"3077","LM0310","FS 25","NDF",148.7,TRUE,FALSE
"3078","LM0310","FS 25","Ash",101.8,TRUE,FALSE
"3079","LM0310","FS 25","EE",97.3,TRUE,FALSE
"3080","LM0310","FS 25","GE",19.68,TRUE,FALSE
"3081","LM0310","FS 50","CP",398.2,TRUE,FALSE
"3082","LM0310","FS 50","NDF",185,TRUE,FALSE
"3083","LM0310","FS 50","Ash",94.5,TRUE,FALSE
"3084","LM0310","FS 50","EE",98.8,TRUE,FALSE
"3085","LM0310","FS 50","GE",19.62,TRUE,FALSE
"3086","LM0310","FS 75","CP",398,TRUE,FALSE
"3087","LM0310","FS 75","NDF",222.6,TRUE,FALSE
"3088","LM0310","FS 75","Ash",87.3,TRUE,FALSE
"3089","LM0310","FS 75","EE",98,TRUE,FALSE
"3090","LM0310","FS 75","GE",19.58,TRUE,FALSE
"3091","LM0312","Con","CP",331.6,TRUE,FALSE
"3092","LM0312","Con","NDF",NA,TRUE,FALSE
"3093","LM0312","Con","Ash",75.4,TRUE,FALSE
"3094","LM0312","Con","EE",NA,TRUE,FALSE
"3095","LM0312","Con","GE",NA,TRUE,FALSE
"3096","LM0312","MBM1","CP",335.4,TRUE,FALSE
"3097","LM0312","MBM1","NDF",NA,TRUE,FALSE
"3098","LM0312","MBM1","Ash",69.6,TRUE,FALSE
"3099","LM0312","MBM1","EE",NA,TRUE,FALSE
"3100","LM0312","MBM1","GE",NA,TRUE,FALSE
"3101","LM0312","MBM2","CP",324.8,TRUE,FALSE
"3102","LM0312","MBM2","NDF",NA,TRUE,FALSE
"3103","LM0312","MBM2","Ash",72.7,TRUE,FALSE
"3104","LM0312","MBM2","EE",NA,TRUE,FALSE
"3105","LM0312","MBM2","GE",NA,TRUE,FALSE
"3106","LM0312","MBM3","CP",343.4,TRUE,FALSE
"3107","LM0312","MBM3","NDF",NA,TRUE,FALSE
"3108","LM0312","MBM3","Ash",70.4,TRUE,FALSE
"3109","LM0312","MBM3","EE",NA,TRUE,FALSE
"3110","LM0312","MBM3","GE",NA,TRUE,FALSE
"3111","LM0312","Maize","CP",79,FALSE,FALSE
"3112","LM0312","Maize","NDF",155,FALSE,FALSE
"3113","LM0312","Maize","Ash",43,FALSE,FALSE
"3114","LM0312","Maize","EE",45,FALSE,FALSE
"3115","LM0312","Maize","GE",18.33,FALSE,FALSE
"3116","LM0315","Control","CP",349.5,TRUE,FALSE
"3117","LM0315","Control","NDF",NA,TRUE,FALSE
"3118","LM0315","Control","Ash",99.2,TRUE,FALSE
"3119","LM0315","Control","EE",101.6,TRUE,FALSE
"3120","LM0315","Control","GE",19.28,TRUE,FALSE
"3121","LM0315","Diet 1","CP",350.2,TRUE,FALSE
"3122","LM0315","Diet 1","NDF",NA,TRUE,FALSE
"3123","LM0315","Diet 1","Ash",92.1,TRUE,FALSE
"3124","LM0315","Diet 1","EE",127,TRUE,FALSE
"3125","LM0315","Diet 1","GE",19.46,TRUE,FALSE
"3126","LM0315","Diet 2","CP",346,TRUE,FALSE
"3127","LM0315","Diet 2","NDF",NA,TRUE,FALSE
"3128","LM0315","Diet 2","Ash",96.2,TRUE,FALSE
"3129","LM0315","Diet 2","EE",160.7,TRUE,FALSE
"3130","LM0315","Diet 2","GE",20.08,TRUE,FALSE
"3131","LM0315","Diet 3","CP",349.6,TRUE,FALSE
"3132","LM0315","Diet 3","NDF",NA,TRUE,FALSE
"3133","LM0315","Diet 3","Ash",97.1,TRUE,FALSE
"3134","LM0315","Diet 3","EE",207.3,TRUE,FALSE
"3135","LM0315","Diet 3","GE",21.24,TRUE,FALSE
"3136","LM0315","Diet 4","CP",349.4,TRUE,FALSE
"3137","LM0315","Diet 4","NDF",NA,TRUE,FALSE
"3138","LM0315","Diet 4","Ash",99,TRUE,FALSE
"3139","LM0315","Diet 4","EE",125.9,TRUE,FALSE
"3140","LM0315","Diet 4","GE",19.98,TRUE,FALSE
"3141","LM0315","Diet 5","CP",349.7,TRUE,FALSE
"3142","LM0315","Diet 5","NDF",NA,TRUE,FALSE
"3143","LM0315","Diet 5","Ash",98.2,TRUE,FALSE
"3144","LM0315","Diet 5","EE",157.9,TRUE,FALSE
"3145","LM0315","Diet 5","GE",20.24,TRUE,FALSE
"3146","LM0315","Diet 6","CP",349.9,TRUE,FALSE
"3147","LM0315","Diet 6","NDF",NA,TRUE,FALSE
"3148","LM0315","Diet 6","Ash",99.6,TRUE,FALSE
"3149","LM0315","Diet 6","EE",201.7,TRUE,FALSE
"3150","LM0315","Diet 6","GE",21.19,TRUE,FALSE
"3151","LM0320","D 10","CP",96.1,TRUE,FALSE
"3152","LM0320","D 10","NDF",NA,TRUE,FALSE
"3153","LM0320","D 10","Ash",91.3,TRUE,FALSE
"3154","LM0320","D 10","EE",NA,TRUE,FALSE
"3155","LM0320","D 10","GE",NA,TRUE,FALSE
"3156","LM0320","D 20","CP",94.9,TRUE,FALSE
"3157","LM0320","D 20","NDF",NA,TRUE,FALSE
"3158","LM0320","D 20","Ash",89.8,TRUE,FALSE
"3159","LM0320","D 20","EE",NA,TRUE,FALSE
"3160","LM0320","D 20","GE",NA,TRUE,FALSE
"3161","LM0320","D 30","CP",94.9,TRUE,FALSE
"3162","LM0320","D 30","NDF",NA,TRUE,FALSE
"3163","LM0320","D 30","Ash",94.7,TRUE,FALSE
"3164","LM0320","D 30","EE",NA,TRUE,FALSE
"3165","LM0320","D 30","GE",NA,TRUE,FALSE
"3166","LM0320","D Con","CP",96.3,TRUE,FALSE
"3167","LM0320","D Con","NDF",NA,TRUE,FALSE
"3168","LM0320","D Con","Ash",87.3,TRUE,FALSE
"3169","LM0320","D Con","EE",NA,TRUE,FALSE
"3170","LM0320","D Con","GE",NA,TRUE,FALSE
"3171","LM0322","MOLM0","CP",209.2,TRUE,FALSE
"3172","LM0322","MOLM0","NDF",55.6,TRUE,FALSE
"3173","LM0322","MOLM0","Ash",62.1,TRUE,FALSE
"3174","LM0322","MOLM0","EE",45.6,TRUE,FALSE
"3175","LM0322","MOLM0","GE",NA,TRUE,FALSE
"3176","LM0322","MOLM100","CP",276.6,TRUE,FALSE
"3177","LM0322","MOLM100","NDF",65.1,TRUE,FALSE
"3178","LM0322","MOLM100","Ash",69.8,TRUE,FALSE
"3179","LM0322","MOLM100","EE",49.6,TRUE,FALSE
"3180","LM0322","MOLM100","GE",NA,TRUE,FALSE
"3181","LM0322","MOLM50","CP",255.8,TRUE,FALSE
"3182","LM0322","MOLM50","NDF",43.1,TRUE,FALSE
"3183","LM0322","MOLM50","Ash",58.2,TRUE,FALSE
"3184","LM0322","MOLM50","EE",38.5,TRUE,FALSE
"3185","LM0322","MOLM50","GE",NA,TRUE,FALSE
"3186","LM0329","Con","CP",137,TRUE,FALSE
"3187","LM0329","Con","NDF",417,TRUE,FALSE
"3188","LM0329","Con","Ash",72,TRUE,FALSE
"3189","LM0329","Con","EE",NA,TRUE,FALSE
"3190","LM0329","Con","GE",NA,TRUE,FALSE
"3191","LM0329","Seca1","CP",134,TRUE,FALSE
"3192","LM0329","Seca1","NDF",424,TRUE,FALSE
"3193","LM0329","Seca1","Ash",74,TRUE,FALSE
"3194","LM0329","Seca1","EE",NA,TRUE,FALSE
"3195","LM0329","Seca1","GE",NA,TRUE,FALSE
"3196","LM0329","Seca2","CP",136,TRUE,FALSE
"3197","LM0329","Seca2","NDF",444,TRUE,FALSE
"3198","LM0329","Seca2","Ash",84,TRUE,FALSE
"3199","LM0329","Seca2","EE",NA,TRUE,FALSE
"3200","LM0329","Seca2","GE",NA,TRUE,FALSE
"3201","LM0334","Control","CP",300.3,TRUE,FALSE
"3202","LM0334","Control","NDF",NA,TRUE,FALSE
"3203","LM0334","Control","Ash",NA,TRUE,FALSE
"3204","LM0334","Control","EE",NA,TRUE,FALSE
"3205","LM0334","Control","GE",20.21,TRUE,FALSE
"3206","LM0334","KM100","CP",300.7,TRUE,FALSE
"3207","LM0334","KM100","NDF",NA,TRUE,FALSE
"3208","LM0334","KM100","Ash",NA,TRUE,FALSE
"3209","LM0334","KM100","EE",NA,TRUE,FALSE
"3210","LM0334","KM100","GE",20.47,TRUE,FALSE
"3211","LM0334","KM25","CP",298.7,TRUE,FALSE
"3212","LM0334","KM25","NDF",NA,TRUE,FALSE
"3213","LM0334","KM25","Ash",NA,TRUE,FALSE
"3214","LM0334","KM25","EE",NA,TRUE,FALSE
"3215","LM0334","KM25","GE",20.34,TRUE,FALSE
"3216","LM0334","KM50","CP",299.6,TRUE,FALSE
"3217","LM0334","KM50","NDF",NA,TRUE,FALSE
"3218","LM0334","KM50","Ash",NA,TRUE,FALSE
"3219","LM0334","KM50","EE",NA,TRUE,FALSE
"3220","LM0334","KM50","GE",20.48,TRUE,FALSE
"3221","LM0334","KM75","CP",297.1,TRUE,FALSE
"3222","LM0334","KM75","NDF",NA,TRUE,FALSE
"3223","LM0334","KM75","Ash",NA,TRUE,FALSE
"3224","LM0334","KM75","EE",NA,TRUE,FALSE
"3225","LM0334","KM75","GE",20.53,TRUE,FALSE
"3226","LM0334","MM100","CP",303.8,TRUE,FALSE
"3227","LM0334","MM100","NDF",NA,TRUE,FALSE
"3228","LM0334","MM100","Ash",NA,TRUE,FALSE
"3229","LM0334","MM100","EE",NA,TRUE,FALSE
"3230","LM0334","MM100","GE",20.36,TRUE,FALSE
"3231","LM0334","MM25","CP",298.4,TRUE,FALSE
"3232","LM0334","MM25","NDF",NA,TRUE,FALSE
"3233","LM0334","MM25","Ash",NA,TRUE,FALSE
"3234","LM0334","MM25","EE",NA,TRUE,FALSE
"3235","LM0334","MM25","GE",20.58,TRUE,FALSE
"3236","LM0334","MM50","CP",299.8,TRUE,FALSE
"3237","LM0334","MM50","NDF",NA,TRUE,FALSE
"3238","LM0334","MM50","Ash",NA,TRUE,FALSE
"3239","LM0334","MM50","EE",NA,TRUE,FALSE
"3240","LM0334","MM50","GE",20.42,TRUE,FALSE
"3241","LM0334","MM75","CP",304.8,TRUE,FALSE
"3242","LM0334","MM75","NDF",NA,TRUE,FALSE
"3243","LM0334","MM75","Ash",NA,TRUE,FALSE
"3244","LM0334","MM75","EE",NA,TRUE,FALSE
"3245","LM0334","MM75","GE",20.26,TRUE,FALSE
"3246","LM0335","MOLM0","CP",189,TRUE,FALSE
"3247","LM0335","MOLM0","NDF",96,TRUE,FALSE
"3248","LM0335","MOLM0","Ash",49,TRUE,FALSE
"3249","LM0335","MOLM0","EE",52,TRUE,FALSE
"3250","LM0335","MOLM0","GE",NA,TRUE,FALSE
"3251","LM0335","MOLM100","CP",189,TRUE,FALSE
"3252","LM0335","MOLM100","NDF",116,TRUE,FALSE
"3253","LM0335","MOLM100","Ash",42,TRUE,FALSE
"3254","LM0335","MOLM100","EE",69,TRUE,FALSE
"3255","LM0335","MOLM100","GE",NA,TRUE,FALSE
"3256","LM0335","MOLM25","CP",189,TRUE,FALSE
"3257","LM0335","MOLM25","NDF",100.1,TRUE,FALSE
"3258","LM0335","MOLM25","Ash",47,TRUE,FALSE
"3259","LM0335","MOLM25","EE",57,TRUE,FALSE
"3260","LM0335","MOLM25","GE",NA,TRUE,FALSE
"3261","LM0335","MOLM50","CP",189,TRUE,FALSE
"3262","LM0335","MOLM50","NDF",106,TRUE,FALSE
"3263","LM0335","MOLM50","Ash",45,TRUE,FALSE
"3264","LM0335","MOLM50","EE",61,TRUE,FALSE
"3265","LM0335","MOLM50","GE",NA,TRUE,FALSE
"3266","LM0336","CM0","CP",160,TRUE,FALSE
"3267","LM0336","CM0","NDF",215,TRUE,FALSE
"3268","LM0336","CM0","Ash",67.1,TRUE,FALSE
"3269","LM0336","CM0","EE",NA,TRUE,FALSE
"3270","LM0336","CM0","GE",NA,TRUE,FALSE
"3271","LM0336","CM100","CP",160,TRUE,FALSE
"3272","LM0336","CM100","NDF",222,TRUE,FALSE
"3273","LM0336","CM100","Ash",71.6,TRUE,FALSE
"3274","LM0336","CM100","EE",NA,TRUE,FALSE
"3275","LM0336","CM100","GE",NA,TRUE,FALSE
"3276","LM0336","CM25","CP",161,TRUE,FALSE
"3277","LM0336","CM25","NDF",216,TRUE,FALSE
"3278","LM0336","CM25","Ash",68.2,TRUE,FALSE
"3279","LM0336","CM25","EE",NA,TRUE,FALSE
"3280","LM0336","CM25","GE",NA,TRUE,FALSE
"3281","LM0336","CM50","CP",160,TRUE,FALSE
"3282","LM0336","CM50","NDF",219,TRUE,FALSE
"3283","LM0336","CM50","Ash",69.1,TRUE,FALSE
"3284","LM0336","CM50","EE",NA,TRUE,FALSE
"3285","LM0336","CM50","GE",NA,TRUE,FALSE
"3286","LM0336","CM75","CP",160,TRUE,FALSE
"3287","LM0336","CM75","NDF",219,TRUE,FALSE
"3288","LM0336","CM75","Ash",70.2,TRUE,FALSE
"3289","LM0336","CM75","EE",NA,TRUE,FALSE
"3290","LM0336","CM75","GE",NA,TRUE,FALSE
"3291","LM0339","20% silage","CP",159,TRUE,FALSE
"3292","LM0339","20% silage","NDF",242,TRUE,FALSE
"3293","LM0339","20% silage","Ash",NA,TRUE,FALSE
"3294","LM0339","20% silage","EE",32.8,TRUE,FALSE
"3295","LM0339","20% silage","GE",NA,TRUE,FALSE
"3296","LM0339","50% silage","CP",154.5,TRUE,FALSE
"3297","LM0339","50% silage","NDF",316.7,TRUE,FALSE
"3298","LM0339","50% silage","Ash",NA,TRUE,FALSE
"3299","LM0339","50% silage","EE",31.2,TRUE,FALSE
"3300","LM0339","50% silage","GE",NA,TRUE,FALSE
"3301","LM0339","70% silage","CP",153.3,TRUE,FALSE
"3302","LM0339","70% silage","NDF",341.8,TRUE,FALSE
"3303","LM0339","70% silage","Ash",NA,TRUE,FALSE
"3304","LM0339","70% silage","EE",36.8,TRUE,FALSE
"3305","LM0339","70% silage","GE",NA,TRUE,FALSE
"3306","LM0339","Control","CP",165.2,TRUE,FALSE
"3307","LM0339","Control","NDF",421.7,TRUE,FALSE
"3308","LM0339","Control","Ash",NA,TRUE,FALSE
"3309","LM0339","Control","EE",19.2,TRUE,FALSE
"3310","LM0339","Control","GE",NA,TRUE,FALSE
"3311","LM0347","DBL0","CP",162,TRUE,FALSE
"3312","LM0347","DBL0","NDF",NA,TRUE,FALSE
"3313","LM0347","DBL0","Ash",NA,TRUE,FALSE
"3314","LM0347","DBL0","EE",NA,TRUE,FALSE
"3315","LM0347","DBL0","GE",NA,TRUE,FALSE
"3316","LM0347","DBL100","CP",161,TRUE,FALSE
"3317","LM0347","DBL100","NDF",NA,TRUE,FALSE
"3318","LM0347","DBL100","Ash",NA,TRUE,FALSE
"3319","LM0347","DBL100","EE",NA,TRUE,FALSE
"3320","LM0347","DBL100","GE",NA,TRUE,FALSE
"3321","LM0347","DBL150","CP",162,TRUE,FALSE
"3322","LM0347","DBL150","NDF",NA,TRUE,FALSE
"3323","LM0347","DBL150","Ash",NA,TRUE,FALSE
"3324","LM0347","DBL150","EE",NA,TRUE,FALSE
"3325","LM0347","DBL150","GE",NA,TRUE,FALSE
"3326","LM0347","DBL200","CP",162,TRUE,FALSE
"3327","LM0347","DBL200","NDF",NA,TRUE,FALSE
"3328","LM0347","DBL200","Ash",NA,TRUE,FALSE
"3329","LM0347","DBL200","EE",NA,TRUE,FALSE
"3330","LM0347","DBL200","GE",NA,TRUE,FALSE
"3331","LM0347","DBL50","CP",159,TRUE,FALSE
"3332","LM0347","DBL50","NDF",NA,TRUE,FALSE
"3333","LM0347","DBL50","Ash",NA,TRUE,FALSE
"3334","LM0347","DBL50","EE",NA,TRUE,FALSE
"3335","LM0347","DBL50","GE",NA,TRUE,FALSE
"3336","LM0349","CACT-AA","CP",NA,TRUE,FALSE
"3337","LM0349","CACT-AA","NDF",295,TRUE,FALSE
"3338","LM0349","CACT-AA","Ash",109,TRUE,FALSE
"3339","LM0349","CACT-AA","EE",NA,TRUE,FALSE
"3340","LM0349","CACT-AA","GE",NA,TRUE,FALSE
"3341","LM0349","CACT-LL","CP",NA,TRUE,FALSE
"3342","LM0349","CACT-LL","NDF",339,TRUE,FALSE
"3343","LM0349","CACT-LL","Ash",96,TRUE,FALSE
"3344","LM0349","CACT-LL","EE",NA,TRUE,FALSE
"3345","LM0349","CACT-LL","GE",NA,TRUE,FALSE
"3346","LM0349","CACT-MA","CP",NA,TRUE,FALSE
"3347","LM0349","CACT-MA","NDF",248,TRUE,FALSE
"3348","LM0349","CACT-MA","Ash",107,TRUE,FALSE
"3349","LM0349","CACT-MA","EE",NA,TRUE,FALSE
"3350","LM0349","CACT-MA","GE",NA,TRUE,FALSE
"3351","LM0349","Commercial Sheep Meal Diet","CP",140,TRUE,FALSE
"3352","LM0349","Commercial Sheep Meal Diet","NDF",NA,TRUE,FALSE
"3353","LM0349","Commercial Sheep Meal Diet","Ash",NA,TRUE,FALSE
"3354","LM0349","Commercial Sheep Meal Diet","EE",NA,TRUE,FALSE
"3355","LM0349","Commercial Sheep Meal Diet","GE",NA,TRUE,FALSE
"3356","LM0354","0% BYS","CP",345,TRUE,FALSE
"3357","LM0354","0% BYS","NDF",NA,TRUE,FALSE
"3358","LM0354","0% BYS","Ash",91.8,TRUE,FALSE
"3359","LM0354","0% BYS","EE",NA,TRUE,FALSE
"3360","LM0354","0% BYS","GE",NA,TRUE,FALSE
"3361","LM0354","100% BYS","CP",378.3,TRUE,FALSE
"3362","LM0354","100% BYS","NDF",NA,TRUE,FALSE
"3363","LM0354","100% BYS","Ash",98.9,TRUE,FALSE
"3364","LM0354","100% BYS","EE",NA,TRUE,FALSE
"3365","LM0354","100% BYS","GE",NA,TRUE,FALSE
"3366","LM0354","25% BYS","CP",353,TRUE,FALSE
"3367","LM0354","25% BYS","NDF",NA,TRUE,FALSE
"3368","LM0354","25% BYS","Ash",93.6,TRUE,FALSE
"3369","LM0354","25% BYS","EE",NA,TRUE,FALSE
"3370","LM0354","25% BYS","GE",NA,TRUE,FALSE
"3371","LM0354","50% BYS","CP",362.3,TRUE,FALSE
"3372","LM0354","50% BYS","NDF",NA,TRUE,FALSE
"3373","LM0354","50% BYS","Ash",95.1,TRUE,FALSE
"3374","LM0354","50% BYS","EE",NA,TRUE,FALSE
"3375","LM0354","50% BYS","GE",NA,TRUE,FALSE
"3376","LM0354","75% BYS","CP",370.7,TRUE,FALSE
"3377","LM0354","75% BYS","NDF",NA,TRUE,FALSE
"3378","LM0354","75% BYS","Ash",97.4,TRUE,FALSE
"3379","LM0354","75% BYS","EE",NA,TRUE,FALSE
"3380","LM0354","75% BYS","GE",NA,TRUE,FALSE
"3381","NJ0003","0 g/kg CBLE","CP",402.3,TRUE,FALSE
"3382","NJ0003","0 g/kg CBLE","NDF",NA,TRUE,FALSE
"3383","NJ0003","0 g/kg CBLE","Ash",82.7,TRUE,FALSE
"3384","NJ0003","0 g/kg CBLE","EE",92.7,TRUE,FALSE
"3385","NJ0003","0 g/kg CBLE","GE",NA,TRUE,FALSE
"3386","NJ0003","10 g/kg CBLE","CP",405.3,TRUE,FALSE
"3387","NJ0003","10 g/kg CBLE","NDF",NA,TRUE,FALSE
"3388","NJ0003","10 g/kg CBLE","Ash",86.9,TRUE,FALSE
"3389","NJ0003","10 g/kg CBLE","EE",96.4,TRUE,FALSE
"3390","NJ0003","10 g/kg CBLE","GE",NA,TRUE,FALSE
"3391","NJ0003","15 g/kg CBLE","CP",401.5,TRUE,FALSE
"3392","NJ0003","15 g/kg CBLE","NDF",NA,TRUE,FALSE
"3393","NJ0003","15 g/kg CBLE","Ash",85.8,TRUE,FALSE
"3394","NJ0003","15 g/kg CBLE","EE",95,TRUE,FALSE
"3395","NJ0003","15 g/kg CBLE","GE",NA,TRUE,FALSE
"3396","NJ0003","5 g/kg CBLE","CP",399.7,TRUE,FALSE
"3397","NJ0003","5 g/kg CBLE","NDF",NA,TRUE,FALSE
"3398","NJ0003","5 g/kg CBLE","Ash",85.6,TRUE,FALSE
"3399","NJ0003","5 g/kg CBLE","EE",95,TRUE,FALSE
"3400","NJ0003","5 g/kg CBLE","GE",NA,TRUE,FALSE
"3401","NJ0008","100% DGH","CP",54,TRUE,FALSE
"3402","NJ0008","100% DGH","NDF",673,TRUE,FALSE
"3403","NJ0008","100% DGH","Ash",121,TRUE,FALSE
"3404","NJ0008","100% DGH","EE",NA,TRUE,FALSE
"3405","NJ0008","100% DGH","GE",NA,TRUE,FALSE
"3406","NJ0008","100% NPH","CP",35,TRUE,FALSE
"3407","NJ0008","100% NPH","NDF",712,TRUE,FALSE
"3408","NJ0008","100% NPH","Ash",115,TRUE,FALSE
"3409","NJ0008","100% NPH","EE",NA,TRUE,FALSE
"3410","NJ0008","100% NPH","GE",NA,TRUE,FALSE
"3411","NJ0008","25% NPH +75% DGH","CP",57,TRUE,FALSE
"3412","NJ0008","25% NPH +75% DGH","NDF",689,TRUE,FALSE
"3413","NJ0008","25% NPH +75% DGH","Ash",119,TRUE,FALSE
"3414","NJ0008","25% NPH +75% DGH","EE",NA,TRUE,FALSE
"3415","NJ0008","25% NPH +75% DGH","GE",NA,TRUE,FALSE
"3416","NJ0008","50% NPH + 50% DGH","CP",53,TRUE,FALSE
"3417","NJ0008","50% NPH + 50% DGH","NDF",677,TRUE,FALSE
"3418","NJ0008","50% NPH + 50% DGH","Ash",123,TRUE,FALSE
"3419","NJ0008","50% NPH + 50% DGH","EE",NA,TRUE,FALSE
"3420","NJ0008","50% NPH + 50% DGH","GE",NA,TRUE,FALSE
"3421","NJ0008","75% NPH +25% DGH","CP",45,TRUE,FALSE
"3422","NJ0008","75% NPH +25% DGH","NDF",695,TRUE,FALSE
"3423","NJ0008","75% NPH +25% DGH","Ash",117,TRUE,FALSE
"3424","NJ0008","75% NPH +25% DGH","EE",NA,TRUE,FALSE
"3425","NJ0008","75% NPH +25% DGH","GE",NA,TRUE,FALSE
"3426","NJ0025","Beef survival meal","CP",110,FALSE,FALSE
"3427","NJ0025","Beef survival meal","NDF",NA,FALSE,FALSE
"3428","NJ0025","Beef survival meal","Ash",NA,FALSE,FALSE
"3429","NJ0025","Beef survival meal","EE",NA,FALSE,FALSE
"3430","NJ0025","Beef survival meal","GE",NA,FALSE,FALSE
"3431","NJ0025","Mixed forage meal","CP",133,TRUE,FALSE
"3432","NJ0025","Mixed forage meal","NDF",431,TRUE,FALSE
"3433","NJ0025","Mixed forage meal","Ash",75,TRUE,FALSE
"3434","NJ0025","Mixed forage meal","EE",NA,TRUE,FALSE
"3435","NJ0025","Mixed forage meal","GE",NA,TRUE,FALSE
"3436","NJ0025","NP","CP",32,FALSE,FALSE
"3437","NJ0025","NP","NDF",762,FALSE,FALSE
"3438","NJ0025","NP","Ash",86,FALSE,FALSE
"3439","NJ0025","NP","EE",NA,FALSE,FALSE
"3440","NJ0025","NP","GE",NA,FALSE,FALSE
